company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
ALEX,RO,,,,,PENSIUNE AGROTURISTICA,,,,dagmar_parvu@excite.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX,RO,,,,,PENSIUNE TURISTICA,,,,dandu_cristina@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX,RO,,,,,PENSIUNE TURISTICA,,,,florinpiloiu14@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX & ANDRY,RO,,,,,PENSIUNE AGROTURISTICA,,,,mh37aly84@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX & GEORGE BOUTIQUE,RO,,,,,,,,,office@boutiquehotel.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX & LUCI,RO,,,,,CAMERE DE INCHIRIAT,,,,oacelaura1992@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX & MARIA,RO,,,,,,,,,office@alexsimaria.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX 1,RO,,,,,,,,,complexalex@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX 3 APARTMENT,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,catalin.bahrin15@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX 4 APARTMENT,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alexbahrincosty@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX APARTMENT,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alexandru_ceysty@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX APARTMENT,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,mirela.bahrin@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX APARTMENT,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,anamaria_botezan@yahoo.es,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX FUNDATA,RO,,,,,,,,,balantravelfundata@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX HOUSE THEATER,RO,,,,,CAMERE DE INCHIRIAT,,,,alin.culescu@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX LUMA APATMENT MAMAIA NORD,RO,,,,,,,,,radadan@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX OLAR NEW ONE,RO,,,,,CAMERE DE INCHIRIAT,,,,olarelena@icloud.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX RESIDENCE,RO,,,,,CAMERE DE INCHIRIAT,,,,alexandruflorea@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX SEASIDE LOFT @ STEFAN BUILDING RESORT II,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alexandra_m_g@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEX SOFI STUDIO,RO,,,,,,,,,tuchel_m@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXA,RO,,,,,,,,,calinbilanici@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXA,RO,,,,,CAMERE DE INCHIRIAT,,,,denisalexa85@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXA,RO,,,,,CAMERE DE INCHIRIAT,,,,vic2004ct@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXA,RO,,,,,PENSIUNE AGROTURISTICA,,,,marcu.gavril@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANA,RO,,,,,PENSIUNE TURISTICA,,,,dana_ciuca79@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDER,RO,,,,,,,,,pensiuneaalexander@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDER,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,electryk2003@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDER,RO,,,,,PENSIUNE TURISTICA,,,,antonlica41@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDER COZY APARTMENT,RO,,,,,,,,,cazare.medias@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDER FLAT,RO,,,,,CAMERE DE INCHIRIAT,,,,mioarailisie79@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDER HOUSE DEVA,RO,,,,,CAMERE DE INCHIRIAT,,,,rezervaredeva@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,,,,,rezervari@pensiuneaalexandraonesti.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,,,,,contact@pensiunea-alexandra.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,,,,,office@hotelalexandra.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,,,,,onimarlidsuoerb@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,,,,,dumitrugurgui01@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,,,,,vila.ardealul@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,cristina.giuran@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,CAMERE DE INCHIRIAT,,,,litu_daniela_gabriela@yahoo.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,PENSIUNE AGROTURISTICA,,,,letitiahodosan@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,PENSIUNE AGROTURISTICA,,,,alexandrarosu86@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,PENSIUNE TURISTICA,,,,rbucura@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,PENSIUNE TURISTICA,,,,constantinpandia.cp@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,PENSIUNE TURISTICA,,,,nicoletacretu90@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA,RO,,,,,VILA TURISTICA,,,,camitulbure@yahoo.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA - DIANA,RO,,,,,CAMERE DE INCHIRIAT,,,,alexandra_diana24@yahoo.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA - PORTO TORRES,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,mvalentina97@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA LIVIA,RO,,,,,CAMERE DE INCHIRIAT,,,,gavri_livia@yahoo.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRA SKI,RO,,,,,,,,,ozana_mpj@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRION EXPERIENCE,RO,,,,,HOTEL,,,,office@newmontana.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDROS,RO,,,,,,,,,alexandroshotels@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDROUS,RO,,,,,CAMERE DE INCHIRIAT,,,,elenavriscu@yahoo.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRU,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alexedilitare@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRU,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,downhill02@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRU,RO,,,,,CAMERE DE INCHIRIAT,,,,sandualexiu76@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRU & FILIP,RO,,,,,,,,,chiraandreea03@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRU'S ROYAL,RO,,,,,PENSIUNE TURISTICA,,,,alexandrus.royal@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXANDRU-CENTRAL,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,lucian.jeler@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXBRIG TIM S.R.L.,RO,,,,,RESTAURANTE,,,,adriana_trif72@yahoo.com,,,+40745350365,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA,RO,,,,,,,,,alexia@restaurant-nunta-iasi.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA,RO,,,,,,,,,pensiunealexia@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA,RO,,,,,,,,,info@pensiune-alexia.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA,RO,,,,,CAMERE DE INCHIRIAT,,,,luc3081@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA,RO,,,,,PENSIUNE AGROTURISTICA,,,,mvisovan@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA,RO,,,,,PENSIUNE TURISTICA,,,,iazalexia@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA AGROPENSION,RO,,,,,PENSIUNE AGROTURISTICA,,,,cernatescu@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIA LOT 136,RO,,,,,,,,,opreaaurel27@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXINA STUDIO,RO,,,,,CAMERE DE INCHIRIAT,,,,preda_alex12@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXIO STAR,RO,,,,,CAMERE DE INCHIRIAT,,,,mirceapor@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXXA FAMILY STUDIO MERAKI RESORT & SPA,RO,,,,,CAMERE DE INCHIRIAT,,,,decoratiunidinsticla@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEXYS TOP RESIDENCE,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,nica.gabriel@ansvsa.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEYNA,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,ali_filiz1994@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEZZI BEACH RESORT,RO,,,,,,,,,adizelca@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALEZZI INFINITY RESORT & SPA,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,office@alezzi.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALFA BLACK SEA SATURN,RO,,,,,CAMERE DE INCHIRIAT,,,,raducan_gsc@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALFA HOTELS SRL,RO,,,,,,,,,hr@alfahotels.ro,,,40744615299,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALFA HOTELS SRL,RO,,,,,Turism / Alimentatie,,,,hh@alfahotels.ro,,,+40737553842,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALFI,RO,,,,,PENSIUNE AGROTURISTICA,,,,stanmioara@ymail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALFIE,RO,,,,,,,,,alfy_complexalezzi@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALFREDO,RO,,,,,CAMERE DE INCHIRIAT,,,,vio_mau1975@hotmail.it,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALGO BUENO,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,algobueno910@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALI HOUSE,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,danaila_alexandru12@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALI-CRIST IMPEX S.R.L.,RO,,,,,Turism / Alimentatie,,,,ali.cristimpex@gmail.com,,,+40745067713,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALICE,RO,,,,,,,,,pensiunea.alice@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALICE,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alice.grandorc@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALICE APARTMENT,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,stefanel_2008@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALICIA,RO,,,,,PENSIUNE AGROTURISTICA,,,,validoncu@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIDA,RO,,,,,CAMERE DE INCHIRIAT,,,,manysoft2004@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIMAR,RO,,,,,CAMERE DE INCHIRIAT,,,,alimar.predeal@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIMAR,RO,,,,,CASUTE TIP CAMPING,,,,alin.ioan_fitu@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIMAR,RO,,,,,PENSIUNE TURISTICA,,,,martonn.trans@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIMENTA MAGIC FOOD S.R.L.,RO,,,,,RESTAURANTE,,,,palko.anca@yahoo.com,,,+40753025411,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIN,RO,,,,,,,,,pensiuneacasaalin@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIN,RO,,,,,PENSIUNE TURISTICA,,,,simarcontab@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alinabodea78@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,nichitut.alina@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA,RO,,,,,CAMERE DE INCHIRIAT,,,,valentin.duse@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA,RO,,,,,PENSIUNE AGROTURISTICA,,,,iliesiflorin@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA,RO,,,,,PENSIUNE TURISTICA,,,,odyn_1994@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA,RO,,,,,PENSIUNE TURISTICA,,,,comsa_alina@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA,RO,,,,,PENSIUNE TURISTICA,,,,tdumitrel@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA RESIDENCE,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alinutza_robugeo@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA SI LARISA,RO,,,,,PENSIUNE TURISTICA,,,,gheorghitescu.ionel@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINA SWEET HOME,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,pascariuraducu@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALINUTA,RO,,,,,,,,,pensiuneaalina2021@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIO GUEST HOUSE,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,alioguesthouse@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIROMAND SRL,RO,,,,,Turism / Alimentatie,,,,hotelcentralolanesti@yahoo.com,,,+40744579456,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIS,RO,,,,,,,,,adi.mateescu24@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIS,RO,,,,,PENSIUNE TURISTICA,,,,andreeastancelu@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALISA,RO,,,,,,,,,htanca@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALISEO CENTER,RO,,,,,,,,,iulia_stuparu@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALISIA,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,anca_truta_10@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALISIA,RO,,,,,CAMERE DE INCHIRIAT,,,,villa.alisia@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALISIA,RO,,,,,PENSIUNE AGROTURISTICA,,,,aludeea@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALISIO,RO,,,,,CAMERE DE INCHIRIAT,,,,istrate.ref@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIVE,RO,,,,,HOTEL,,,,popaliviu1872@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALIVIS TRAVEL,RO,,,,,Intermediara,,,,alivis_travel@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALL HEMINGWAY'S,RO,,,,,,,,,casiana.dusa@cristofor.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALL SEASON STUDIOS,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,allseasonstudios@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALL SEASONS,RO,,,,,,,,,pensiunea_allseasons@yahoo.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALL SEASONS,RO,,,,,CAMERE DE INCHIRIAT,,,,surean.alina@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALL SEASONS ESCAPE,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,dompaninvest@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALL4INSTALATII SRL,RO,,,,,,,,,hr@mentawork.ro,,,40759032014,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALL4VENTILATION SRL,RO,,,,,,,,,hr@menatwork.ro,,,40759032014,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLA,RO,,,,,,,,,angelescu.alin@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLEGRIA,RO,,,,,CAMERE DE INCHIRIAT,,,,mihaela.allegria@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLEGRIA TURISM SRL,RO,,,,,,,,,allegria@oron.ro,,,40770348677,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLEGRO APARTMENTS,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,contact@allegroapartments.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLMA,RO,,,,,,,,,pensiunea.allma@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLURING ANTIQUE APART,RO,,,,,,,,,loredanawks@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLY BY THE SEA & SPA,RO,,,,,,,,,dra1503@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALLY BY THE SEA &SPA,RO,,,,,APARTAMENTE DE INCHIRIAT,,,,arond.consulting@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA,RO,,,,,,,,,office@hotelmamaia.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA,RO,,,,,,,,,office@pensiunea-alma.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA,RO,,,,,,,,,elenageorgianailie@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA,RO,,,,,CAMERE DE INCHIRIAT,,,,i.i.berghila@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA GUEST HOUSE,RO,,,,,CAMERE DE INCHIRIAT,,,,cosmin.vladulescu81@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA HEALTH&SPA RETREAT,RO,,,,,HOTEL,,,,office@eldomir.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA RESIDENCE,RO,,,,,PENSIUNE TURISTICA,,,,angelagianinadonici@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
ALMA VIA GUEST HOUSE,RO,,,,,PENSIUNE TURISTICA,,,,contact@alma-via.ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MASTER_CLEAN.csv,,,,,,,,,
