company,country,county,city,address,postal_code,category,subcategory,type,registration_id,email,email2,email3,phone,phone2,phone3,website,contact_person,contact_dept,contact_title,products,services,activity,employees,revenue,founded,vat_id,cui,status,notes,anofm_email,anofm_phone,anofm_address,web_email,web_phone,web_website,best_email,best_phone,best_address,verified,source_file,source_system,scrape_date,update_date,export_date,priority,score,tags,campaign_id,notes2
OMV Petrom Marketing SRL,RO,Alba,VA - BN - 3161 din 03.07.2023,comercializarea bauturilor calde catre consumatorul final,,Fast-Food,,,7265/15.06.2016,,,,,,,,,,,,,17.inregistrate restaurant,,,,,,,,,,,,,,,,comercializarea bauturilor calde catre consumatorul final,,17.inregistrate-restaurant_1_2.xls,,,,,,,,,
INDPRODCOM SRL,RO,Alba,VA - BN - 3151 din 07.04.2021,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,Automate vanzare produse alimentare,,,2/18.01.2023,,,,,,,,,,,,,28.inregistrate automate vanzare prod alimentare,,,,,,,,,,,,,,,,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,28.inregistrate-automate-vanzare-prod-alimentare_1_2_3.xls,,,,,,,,,
NORDEXIM COFFEE  SERVICES SRL,RO,Alba,VA - BN - 3155 din 22.04.2021,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,Automate vanzare produse alimentare,,,10/11.03.2021,,,,,,,,,,,,,28.inregistrate automate vanzare prod alimentare,,,,,,,,,,,,,,,,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,28.inregistrate-automate-vanzare-prod-alimentare_1_2_3.xls,,,,,,,,,
LIDL Discount SRL,RO,Alba,Supermarket,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,Automate vanzare produse alimentare,,,18/12.07.2021,,,,,,,,,,,,,28.inregistrate automate vanzare prod alimentare,,,,,,,,,,,,,,,,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,28.inregistrate-automate-vanzare-prod-alimentare_1_2_3.xls,,,,,,,,,
OMV Petrom Marketing SRL,RO,Alba,VA - BN - 3161 din 03.07.2023,comercializarea bauturilor calde catre consumatorul final,,Automate vanzare produse alimentare,,,29/21.11.2022,,,,,,,,,,,,,28.inregistrate automate vanzare prod alimentare,,,,,,,,,,,,,,,,comercializarea bauturilor calde catre consumatorul final,,28.inregistrate-automate-vanzare-prod-alimentare_1_2_3.xls,,,,,,,,,
Rompetrol Downstreet SRL,RO,Alba,,"ALBA IULA,STR.ALEXANDRU IOAN CUZA,Nr.30",,Magazin alimentar-Vanzare internet,,,8238/08.11.2021,,,,,,,,,,,,,25.inregistrate unitati vanzare internet.xls,,,,,,,,,,,,,,,,"Alba Iulia,Bdul Ferdinand,Nr.66,Statie Distributie Carburanti",,25.inregistrate-unitati-vanzare-internet.xls,,,,,,,,,
Rompetrol Downstreet SRL,RO,Alba,,"ALBA IULA,STR.ALEXANDRU IOAN CUZA,Nr.30",,Fast-Food-Vanzare internet,,,8238/08.11.2021,,,,,,,,,,,,,25.inregistrate unitati vanzare internet.xls,,,,,,,,,,,,,,,,"Alba Iulia,Bdul Ferdinand,Nr.66,Statie Distributie Carburanti",,25.inregistrate-unitati-vanzare-internet.xls,,,,,,,,,
Arsan Wholesale SRL,RO,Alba,,11186/31.03.2025,,Unitate Vanzare prin internet,,,11186/31.03.2025,,,,,,,,,,,,,25.inregistrate unitati vanzare internet.xls,,,,,,,,,,,,,,,,"Alba Iulia,Str.Energiei,Nr.15",,25.inregistrate-unitati-vanzare-internet.xls,,,,,,,,,
Lidl Discount SRL,RO,Alba,Supermarket,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,Supermarket,,,5598/13.11.2013,,,,,,,,,,,,,24.inregistrate hipermarket supermarket,,,,,,,,,,,,,,,,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,24.inregistrate-hipermarket_supermarket_1_2_3.xls,,,,,,,,,
Lidl Discount SRL,RO,Alba,Supermarket,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,Supermarket,,,9392/28.08.2024,,,,,,,,,,,,,24.inregistrate hipermarket supermarket,,,,,,,,,,,,,,,,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,24.inregistrate-hipermarket_supermarket_1_2_3.xls,,,,,,,,,
Lidl Discount SRL,RO,Alba,Supermarket,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,Supermarket,,,9424/28.08.2024,,,,,,,,,,,,,24.inregistrate hipermarket supermarket,,,,,,,,,,,,,,,,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,24.inregistrate-hipermarket_supermarket_1_2_3.xls,,,,,,,,,
LIDL DISCOUNT SRL,RO,Arad,Supermarket,"Magazin pentru comercializarea hranei pentru animale de companie, accesoriilor",,"automate cafea, derivate din cafea, ceaiuri",,,9100/23.09.2024,,,,,,,,,,,,,45. inregistrare automate,,,,,,,,,,,,,,,,"Sat Nedelea, Com. Aricestii Rihtivani, DN 72, Crangul lui Bot, km 73+810, jud. Prahova",,45.-inregistrare-automate_2.xls,,,,,,,,,
EUR COMTUR SRL,RO,Arad,VA - BN - 3156 din 31.05.2021,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,automate bauturi calde si alimente ambalate individual,,,9342/11.03.2021,,,,,,,,,,,,,45. inregistrare automate,,,,,,,,,,,,,,,,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,45.-inregistrare-automate_2.xls,,,,,,,,,
NORDEXIM COFFEE SERVICES SRL,RO,Arad,VA - BN - 3155 din 22.04.2021,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,"automate cafea, derivate din cafea, bauturi racoritoare, snacks, dulciuri ambalate",,,9464/17.05.2021,,,,,,,,,,,,,45. inregistrare automate,,,,,,,,,,,,,,,,comercializarea bauturilor calde si a diverselor produse alimentare ambalate catre consumatorul final,,45.-inregistrare-automate_2.xls,,,,,,,,,
DRIM DANIEL DISTRIBUTIE FMCG SRL,RO,Arad,2023-02-08 00:00:00,10774,,comert cu ridicata,,,10774,,,,,,,,,,,,,32.inregistrate comert cu ridicata,,,,,,,,,,,,,,,,"Arad, zona VGP Park, docuri 14-23, jud. Arad",,32.inregistrate-comert-cu-ridicata_2_1_2.xls,,,,,,,,,
WINES & SPIRITS DISTRIBUTIE SRL,RO,Arad,2023-09-19 00:00:00,11459,,comert cu ridicata,,,11459,,,,,,,,,,,,,32.inregistrate comert cu ridicata,,,,,,,,,,,,,,,,"Arad, Calea Timisorii, nr. 30, C1",,32.inregistrate-comert-cu-ridicata_2_1_2.xls,,,,,,,,,
DIADIS DISTRIBUTION  SRL,RO,Arad,21.10.2025,12923,,comer; cu ridicata,,,12923,,,,,,,,,,,,,32.inregistrate comert cu ridicata,,,,,,,,,,,,,,,,"Arad, str. Poetului, nr. 1/C, Hala 64",,32.inregistrate-comert-cu-ridicata_2_1_2.xls,,,,,,,,,
MARIDAV BUSINESS,RO,Arad,2007-10-29 00:00:00,544,,unitate comercializare produse alimentare de origine nonanimala congelate,,,544,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, P-ta. SPITALULUI, bl.1B, parter, ap. 36",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
SILESMAR,RO,Arad,2007-11-19 00:00:00,573,,unitate comercializare produse alimentare de origine nonanimala congelate,,,573,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"GURAHONT, str. IULIU MANIU, nr. 43/D, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
PANSELUTA ROZ,RO,Arad,2007-11-19 00:00:00,574,,unitate comercializare produse alimentare de origine nonanimala congelate,,,574,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, str. PADURII, P-ta OBOR GHERETA nr. 7,",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
MIRO ADRIA,RO,Arad,2007-11-27 00:00:00,592,,unitate comercializare produse alimentare de origine nonanimala congelate,,,592,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD , calea AUREL VLAICU, nr. 2-4, bl. K, parter, ap. 14",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
GENIARIMO,RO,Arad,2008-01-17 00:00:00,641,,unitate comercializare produse alimentare de origine nonanimala congelate,,,641,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"PECICA, nr. 701, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
UNIM&COMP,RO,Arad,,694/14.03.2008,,unitate comercializare produse alimentare de origine nonanimala congelate,,,696,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"LIPOVA, str. LIBERTATII NR. 6 jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
UNIM&COMP,RO,Arad,,694/14.03.2008,,unitate comercializare produse alimentare de origine nonanimala congelate,,,697,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"LIPOVA, str. NICOLAE BALCESCU nr. 28 jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ANDREL FOOD 2007,RO,Arad,2008-05-27 00:00:00,803,,unitate comercializare produse alimentare de origine nonanimala congelate,,,803,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"PECICA, str. 2, nr. 1470, ap. 3, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ELCRIN,RO,Arad,2008-12-16 00:00:00,1006,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1006,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, str. BLAJULUI, nr. 3, ap. 18,",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
GAFLLY,RO,Arad,,VA 3388 / 12.01.10.,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1020,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, Calea RADNEI, nr. 298,(IN PARCAREA HYPERMARKETULUI REAL)",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
DISCO CLASS,RO,Arad,2009-01-14 00:00:00,1034,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1034,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"SIRIA, str. REGIMENT 85 INFANTERIE nr. 1838, jud. ARAD,",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
HVIEZDA,RO,Arad,2009-06-03 00:00:00,1128,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1128,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"NADLAC, P-ta. UNIRII, nr. 11, bl. B, sc. C, ap. 5, judetul ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
OSIRIS SEB,RO,Arad,2010-05-11 00:00:00,0932,,unitate comercializare produse alimentare de origine nonanimala congelate,,,0932,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"SEBIS, str. VICTORIEI, nr. 12, bl. 12, ap, 6, judetul ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ALDOR,RO,Arad,2010-10-20 00:00:00,1457,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1457,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,dorubarbu1975@yahoo.com,,,,,,dorubarbu1975@yahoo.com,,"ARAD, Calea AUREL VLAICU, nr.210-216, Parter, ap.3",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
FOOD FOREG,RO,Arad,2011-01-18 00:00:00,1719,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1719,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"INEU, STR. REPUBLICI, NR. 23-25, AP. 5, JUD. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
TOT ANA-MARIA BIA DBT I.I.,RO,Arad,2011-03-21 00:00:00,1877,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1877,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"NADLAC, STR. VICTORIEI colt cu str. NICOLAE BALCESCU, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
PASCU DANIELA VIOLETA DORIN,RO,Arad,2011-04-06 00:00:00,1906,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1906,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"VARFURILE,  str. PRIMARIEI, nr. 71, judetul ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
UNGUREANU VERONICA CRINA,RO,Arad,11.05.2011,1977,,unitate comercializare produse alimentare de origine nonanimala congelate,,,1977,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, ALEEA ZIMANDULUI, NR. 43",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
GIULIA PROGRESIV,RO,Arad,23.05.2011,2000,,unitate comercializare produse alimentare de origine nonanimala congelate,,,2000,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"VLADIMIRESCU, STR. GARII, NR. 1, JUD. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
GABY-LILI,RO,Arad,2011-05-23 00:00:00,2004,,unitate comercializare produse alimentare de origine nonanimala congelate,,,2004,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, str. LIVIU REBREANU,  nr.84, ap.2",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
NAGAROMON,RO,Arad,26.07.2011,2141,,unitate comercializare produse alimentare de origine nonanimala congelate,,,2141,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"PECICA, NR. 1470, BL. PETROL, AP. 4B, JUD. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
RAPIDO GUSTO,RO,Arad,28.09.2011,2291,,unitate comercializare produse alimentare de origine nonanimala congelate,,,2291,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, STATIE C.F.R. ARAD POZITIA NR.613/1326/99 PCT.236, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
HANEFLOR,RO,Arad,2010-05-19 00:00:00,0974,,unitate fabricare si comercializare inghetata din premixuri,,,0974,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, str. VRANCEI, nr. 62",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
MARIAN MIRCEA LUCIAN INTREPRINDERE FAMILIALA,RO,Arad,2010-06-14 00:00:00,1065,,unitate fabricare si comercializare inghetata din premixuri,,,1065,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, str. TRIBUNUL DOBRA, nr. 24, ap. 6",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
SATURN BT,RO,Arad,2009-08-28 00:00:00,0179,,unitate comercializare inghetata din premixuri,,,0179,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"In incinta strandului Neptun,",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
HANEFLOR,RO,Arad,2010-05-19 00:00:00,0974,,unitate comercializare inghetata din premixuri,,,2041,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,TONETA MOBILA COMERCIALIZARE INGHETATA,,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
PASLUTA C.SORIN-CONSTANTIN INTREPRINDERE INDIVIDUALA,RO,Arad,2010-06-02 00:00:00,1016,,unitate comercializare inghetata din premixuri,,,1016,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,TONETA MOBILA COMERCIALIZARE INGHETATA,,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ORANIA SPEDITION,RO,Arad,23.01.2012,2586,,unitate comercializare produse alimentare de origine nonanimala congelate,,,2586,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, Calea Aurel Vlaicu, nr.225-235, Centrul Comercial Galleria parter spatiul F, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
LAPACO,RO,Arad,10.08.2011,2184,,unitate comercializare produse alimentare de origine nonanimala congelate,,,2184,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, str. STEFAN LUCHIAN, nr.20, ap.2, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
DAYSPRING,RO,Arad,12.09.2012,3296,,unitate comercializare produse alimentare de origine nonanimala congelate,,,3296,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"VLADIMIRESCU,Str. PROGRESULUI, Nr.74, jud.ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
GIBLAK MIRELA,RO,Arad,2014-12-03 00:00:00,5088,,unitate comercializare produse alimentare de origine nonanimala congelate,,,5088,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"VINGA, nr. F.N. jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
LAZEA IOSIF,RO,Arad,2015-06-16 00:00:00,5463,,unitate comercializare produse alimentare de origine nonanimala congelate,,,5463,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Sintea Mare, nr.285, Rulota mobila comercializare inghetata AR-99-LIL",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
SORI-BAR SRL,RO,Arad,2015-07-01 00:00:00,5501,,comercializare inghetata,,,5501,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, B-dul. REVOLUTIEI, nr.24, ap.23",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
KOTRONG ADRIAN-GEORGE II,RO,Arad,2015-07-30 00:00:00,5567,,comercializare inghetata,,,5567,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,RULOTA MOBILA nr. de inmatriculare AR-09-EJA,,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
DELIZIOSO SRL,RO,Arad,,VA9957/23.05.2019,,comercializare inghetata,,,6003,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, b-dul REVOLUTIEI, nr.93, sc.A, ap.14, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ANTAL FOOD SRL,RO,Arad,2017-07-20 00:00:00,6994,,comercializareproduse patiserie congelata,,,6994,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"ARAD, str. STEFAN CEL MARE, bl.5, sc.A, ap.18, jud. ARAD",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
PFA TODERAS ANGELICA-MARIOARA,RO,Arad,09.06.2020,8836,,comercializare inghetata din premixuri,,,8836,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Sebis, str. Victoriei, FN (toneta)",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
PFA TODERAS ANGELICA-MARIOARA,RO,Arad,09.06.2020,8836,,comercializare inghetata din premixuri,,,8837,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,RULOTA MOBILA nr. de inmatriculare AR-29-TOT,,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
MAPAMUNDO PROHAIRSTYLE SRL,RO,Arad,18.06.2020,8858,,comercializare inghetata,,,8858,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Arad, B-dul Revolutiei, nr. 49-53A",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
II POPESCU LILIANA TEODORA,RO,Arad,14.12.2020,9224,,comercializare inghetata din premixuri,,,9224,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Curtici, str. Primaverii, nr. 58-54, colt cu Revolutiei, corp C, parter, ap. 9",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
THE SWEETE SHOPPE SRL,RO,Arad,06.09.2021,9695,,comercializare si coacere patiserie congelata,,,9695,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Sambateni, Com. Paulis, nr. 26/a",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
II LAZEA I. LUCIANA,RO,Arad,07.10.2021,9780,,comercializare inghetata din premixuri,,,9780,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Sintea Mare, nr. 285,      Rulota mobila AR-02-LIL",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
IZAURA SRL,RO,Arad,2022-07-20 00:00:00,10325,,comercializare inghetata din premixuri,,,10325,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Ghioroc, str. Aleea Plajei, ghereta, jud, Arad",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
BENHOME SRL,RO,Arad,2022-08-12 00:00:00,10381,,comercializare inghetata din premixuri si sucuri granita,,,10381,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Arad, str. Henri Coanda, nr. 30, stand ghereta, jud. Arad",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
RADAC MONICA-ELISABETA I.I.,RO,Arad,2023-04-24 00:00:00,10759,,comercializare inghetata din premixuri si sucuri granita,,,10759,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Pancota, bvl. Tudor Vladimirescu, nr. 106A, Arad Rulota AR-59-GRA",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
BG-UNISERV SRL,RO,Arad,2023-05-02 00:00:00,11129,,unitate comercializare produse alimentare de origine nonanimala congelate,,,11129,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Pecica, nr. 172, ap. 6, jud. Arad",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
INTENS CREM SRL,RO,Arad,2023-05-22 00:00:00,11173,,comercializare inghetata din premixuri,,,11173,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Chisineu-Cris, str. Infratirii, nr.51, Arad Rulota AR-16-FKY",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
PINO PINGUINO SRL,RO,Arad,2023-05-23 00:00:00,11194,,comercializare inghetata din premixuri,,,11194,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Arad, str. Teodor Pacateanu, nr. 26",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ORNELLA ICE CREAM SRL,RO,Arad,2023-05-23 00:00:00,11190,,comercializare inghetata din premixuri,,,11190,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Pecica, str. 2, nr. 191, Arad",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
IZAURA SRL,RO,Arad,2022-07-20 00:00:00,10325,,comercializare inghetata din premixuri,,,11272,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Chisineu-Cris, str. Zarandului, nr. 48, jud. Arad",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
C & I ECOMARKET FRESH SRL,RO,Arad,2023-06-29 00:00:00,11275,,comercializare inghetata din premixuri,,,11275,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Arad, str. Tribunul Dobra, nr. 18",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ABY UNIVERSAL SRL,RO,Arad,2023-07-05 00:00:00,11282,,comercializare inghetata din premixuri,,,11282,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,Rulota mobila AR-88-ABY,,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
PINTEA CATALIN I.I.,RO,Arad,2023-07-05 00:00:00,11283,,comercializare inghetata din premixuri,,,11283,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Beliu, nr. 564, jud. Arad",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ORNELLA ICE CREAM SRL,RO,Arad,2023-05-23 00:00:00,11190,,comercializare inghetata din premixuri,,,11397,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Arad, str. Stefan Luchian, nr. 13-15",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
ICECREAM CORNER SRL,RO,Arad,2023-08-17 00:00:00,11398,,comercializare inghetata din premixuri,,,11398,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Ghioroc, nr. 385, Arad",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
LA BACIA DOLCE SRL,RO,Arad,2024-07-10 00:00:00,12131,,comercializare inghetata,,,12131,,,,,,,,,,,,,42.inregistrate comercializ prod nonanimala congelate,,,,,,,,,,,,,,,,"Pecica, str. 2, nr. 156, jud. Arad - moped utilitar",,42.inregistrate-comercializ-prod-nonanimala-congelate_2_1.xls,,,,,,,,,
