email,company,country,city,website,contract_value_eur,commodity,commodity_short,trade_agreement,tariff_benefit,supplier_count,supplier_provinces,top_suppliers
alexmarcu2005@yahoo.com,OLYMEL FLAMINGO FOOD S.R.L.,RO,Bucuresti,www.elicitarie.ro,2331651,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alfaaesar.frventes@thermofisher.com,Thermo Fisher Kandel GmbH,DEU,Kandel,https://www.thermofisher.com/fr/fr/home/chemicals.html,50000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alfa_clasic@yahoo.com,Alfa Clasic,RO,Calarasi,www.calarasi.ro,10943929,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alfa_comers@mail.bg,АЛФА КОМЕРС ООД,BGR,гр. Шумен,,509809,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alfacomgrup@yahoo.ro,ALFA-COM-GRUP S.R.L.,ROU,Bucuresti,https://www.e-licitatie.ro/pub,181476565,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alicia-pj@hotmail.es,Alicia Pérez Jiménez,ESP,Granada,,89543,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alina.rediu@fermador.ro,FERMADOR,ROU,Podu Iloaiei,https://www.fermador.ro,19974402,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alison@stephens-catering.com,Stephens Catering Equipment,IRL,"81 Dargan Road, Belfast, Co Antrim",,45332,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
a.lis@spolem-gss.com.pl,"""SPOŁEM"" Gastronomiczna Spółdzielnia Spożywców",POL,Poznań,,1775037,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
allurecateringkft@gmail.com,Allure Catering Korlatolt Felelossegu Tarsasag,HU,Gyomro,,90491626,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
almacen1@palmafrut.com,"PALMAFRUT, S.L.",ESP,PUNTALLANA,,11700,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
almi.fruct@gmail.com,ALMI FRUCT SRL,ROU,Slobozia,https://www.almifruct.ro,1193599,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
alsace@api-restauration.com,API CUISINIERS D'ALSACE,FRA,Sainte-Croix-en-Plaine,,150000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
althearistorazione@legalmail.it,ALTHEA SRL ,ITA,ROMA,,8334864,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amafructcp@gmail.com,AMA FRUCT CP,RO,Horodniceni,https://www.amafructcp.ro,51472792,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amariei_r@ymail.com,AMARIEI G. PETRU,ROU,Rotopanesti,https://www.amarieipetru.ro,181476565,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amf@amf.ee,aktsiaselts A.M.F.HULGI,EST,Võru linn,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amg@amgcorporategroup.com,"GLOCO QUALITY, S.L.",ESP,Madrid,,204522,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amia_invest_iasi@yahoo.com,AMIA INVEST,ROU,Iasi,https://www.e-licitatie.ro,18050058,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amigo61_lc@abv.bg,АМИГО- ВЕЛКО ВЪЛЧЕВ 2012 ЕООД,BGR,гр. Лясковец,,171979,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amministrazione@conorsrl.it,CONOR S.R.L.,ITA,BOLOGNA,,12968854,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amministrazione.gma@legalmail.it,GMA SERVICE SRL,ITA,Roma,,9415000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
AMMINISTRAZIONE@PEC.OPERALABORATORI.COM,OPERA LABORATORI FIORENTINI S.P.A. ,ITA,Firenze,,6672020,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amministrazione.soprailmuro@messaggipec.it,Sopra il Muro Cooperativa Sociale,ITA,Bastia Umbra,,2398811,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amministrazione@tinoeventi.it,Tino srl,ITA,San Polo di Piave,,420000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
amura_con@abv.bg,АМУРАА-КОНСЕРВ-68 ООД,BGR,гр. Варна,,25500,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anaelle.danion@askel.bzh,ASLG,FRA,QUIMPER,,11971617,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
analyze.be@thermofisher.com,Thermo Fisher Scientific B.V.,NLD,Breda,https://www.thermofisher.com,3700000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
analyze.de@thermofisher.com,Thermo Fisher Scientific GmbH,DEU,Dreieich,,3348240,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
analyze.nl@thermofisher.com,Thermo Fisher Scientific,NLD,Breda,,1600000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anamarija.vidos@np-plitvicka-jezera.hr,KLAONICA CESARICA,HRV,Karlobag,,2024832,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ana.martinc@sodexo.com,"SODEXO IBERIA, S.A.",ESP,Madrid,,2263769,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ana.pardo@thermofisher.com,"Thermo Fisher Scientific, S. L. U.",ES,Alcobendas,http://www.thermoscientific.es,820000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anax@trk.forthnet.gr,      ,GR,,,386400,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anbud@iss.no,ISS Facility Services AS,NOR,OSLO,,36356832,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anbudsgruppen@cafebar.se,Café Bar Sverige AB,SWE,JÖNKÖPING,,1800000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anca.bogdan@oncos.ro,ONCOS TRANSILVANIA,ROU,Cluj-Napoca,https://oncos.ro,4184561,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ancamihutoiu@gmail.com,HOPNESS,RO,Rasova,www.hopness.ro,3809872,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anca.schiau@metro.ro,METRO CASH & CARRY ROMANIA,RO,Bucuresti,www.metrocash.ro,741926,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anders.bendz@gronsakshallen.se,Grönsakshallen Sorunda Aktiebolag,SWE,HÄGERSTEN,,168800000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anders@bondensskafferi.se,Bondens Skafferi AB,SWE,Kristianstad,,80000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anders.hansson@svenskcater.se,Svensk Cater AB,SE,Loddekopinge,http://www.svenskcater.se,33000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anders.nilsson@jobmeal.se,JOBmeal AB,SWE,Stockholm,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anders.ostergren@svenskcater.se,Svenskcater AB,SWE,Löddeköpinge,,160000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anders@stockholmcatering.se,A Catering sweden AB,SWE,Årsta,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andibis67@wp.pl,PHU NIKO Barbara Mierzchalska,POL,Piła,,111917,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andrea.blanchard@cobalys.fr,COBALYS,FRA,LIMOURS,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andrea@queenrose.sk,"Queen Rose, s. r. o.",SVK,Bratislava,,74065,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreas.branalt@hammargarden.se,Hammargårdens Sambruksförening,SWE,Forsheda,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreas@charkett.se,Charkett Aktiebolag,SWE,KARLSKRONA,,116000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreas@fruktleveransen.se,Fruktleveransen Sverige AB,SWE,Södertälje,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreas.klett@johanniter.de,Johanniter-Unfall-Hilfe e. V.,DE,Stuttgart,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
Andreas.roitinger@thermofisher.com,Thermo Fisher Scientific wissenschaftliche Geräte GmbH,AUT,Wien,,199752,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreas.sjowitz@preciofishbone.se,Precio Fishbone AB,SE,OREBRO,,1600000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreas@stockholmcatering.se,A Catering Sweden AB,SWE,STOCKHOLM,https://www.stockholmcatering.se,9800000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreea.iacob@ellyfood.ro,ELLY FOOD TRADIŢIONAL,ROU,Flamanzi,https://www.forfuture.ro,30447648,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andreea.roman@vascar.ro,VASCAR S.A.,ROU,Vaslui,https://www.vascar.ro/,18442641,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andrei.aistice@gmail.com,OÜ AistIce,EST,Sillamäe linn,,185432,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andrei.padurean@silvaniatraditional.ro,SC UNIVERSAL SA,RO,Criseni,www.e-licitatie.ro,2454579,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andrei.ursulescu@scandia.ro,Scandia Food,RO,Sibiu,www.scandia.ro,51451056,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andry@thelobsterscy.com,AZ The Lobsters Ltd,CYP,Nicosia,https://www.facebook.com/THELOBSTERSCY/,32650,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andrzejskotarek@gmail.com,Firma Andrzej Skotarek,POL,Ciechocinek,,3429840,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
andysrestaurang@gmail.com,Andy's i Kungsbacka AB,SE,Kungsbacka,,12000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aneta.kopczynska@gobarto.pl,GOBARTO S.A.,POL,Warszawa,,716024,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anfrage@floris-catering.de,FLORIS Catering GmbH,DEU,Berlin,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
angela.larsson@hmshost.net,HMSHost Sweden AB,SE,Stockholm,,180000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
angel@informadsa.com,"PESCALCARRIA, S.A.",ESP,GUADALAJARA                 00,,230589,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aniko@sipocz.hu,Sipőcz Ipari és Kereskedelmi Korlátolt Felelősségű Társaság,HUN,Nagytarcsa,,131371000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anka-lasocka@o2.pl,"ROLNE DZIAŁY SPECJALNE PRODUKCJI ROLNEJ
ZDZISŁAW LASOCKI",POL,Stęszew,,197950,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anna.bilinska48@wp.pl,DYSTRANS ANNA BILIŃSKA,POL,OLSZTYN,,4613541,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anna@blackfish.tv,"Blackfish, SL",ESP,Barcelona ,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anna@gottskarhotell.se,Gottskar Hotell AB,SE,Onsala,http://www.gottskar.com,12000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anna.hovnert@se.issworld.com,ISS Facility Services AB,SWE,Stockholm,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anna-liisa.kauppila@flor.fi,FLÖR Kukka ja Puutarha Oy,FIN,Turku,,350000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anna@matsallskapet.se,Matsällskapet Catering AB,SWE,Solna,https://matsallskapet.se/,60000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anna.pereda@serunion.elior.com,"SERUNION, S.A.U.",ESP,LEGANES,,3405349,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ann_charlotte_westman@hotmail.com,Upplands Tradgardsprodukter AB,SE,Mankarbo,,8000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
annecharlotte.dezalay@thermofisher.com,thermo fisher diagnostics,FR,Dardilly,https://www.thermofisher.com/fr,2000000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
annelies@allgro.be,ALLGRO,BEL,Sint-Lievens-Houtem,,1606051,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
annesophie.douillard@ouestfrais.fr,OUEST FRAIS DISTRIBUTION,FRA,Montaigu,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
Anne.vaernewijck@thermofisher.com,THERMO FISHER SCIENTIFIC BV,BEL,Merelbeke,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anneytsik@gmail.com,KALJU SIMPSON,EST, Lääne-Nigula vald,,70266,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
Ann.hjelte@grassfish.com,Grassfish AB,SWE,VARBERG,,88200000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
annicas.htg@gmail.com,Annica Nyberg,SE,Ojebyn,,900000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ann@norrbyangar.se,Norrby Angar,SE,Eksjo,,2500000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ann-sofi.larsson@blomsterlandet.se,Blomsterlandet i Sverige AB,SE,MOLNLYCKE,http://www.blomsterlandet.se,2450000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anobrega@ann.com.pt,"ANTONIO N NOBREGA,LDA.",PRT,FUNCHAL,,123478,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anobrega@gruponobrega.pt,"Antonio N. Nobrega II -Comercio de Produtos Alimentares,S.A.",PT,Canico,,246020,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anstar@pwgic.pl,ANSTAR SP. Z O.O.,POL,LUBLIN,https://anstar.pl/,16402526,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anthony.gillen@projectorchestration.com,Project Orchestration Limited,IRL,Rathfarnham,,354240,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
antonio.perez@selecta.com,AB SERVICIOS SELECTA ESPAÑA SL,ESP,TORREJÓN DE ARDOZ,,65548,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
anton.thelander@gronsakshallen.se,Grönsakshallen Sorunda Aktiebolag,SWE,Hässleholm,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
antoon@sovain.se,Södertörns Växtinredning,SWE,Handen,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
antsjarv7@gmail.com,OÜ Sepatalu Peremees,EST, Häädemeeste vald,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ao@delaterrealassiette.com,DE LA TERRE A L'ASSIETTE,FRA,Clapiers,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aomp@dorinasud.fr,DORINA SUD SAS,FRA,FREJUS,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
ao@salmon-technologie.fr,Société Salmon,FRA,Livry Gargan,,23173592,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
apapanikolaou@vivartia.com,Ένωση Εταιρειών OLYMPIC CATERING AΝΩΝΥΜΟΣ EΤΑΙΡΕΙΑ - HELLENIC CATERING AE ΦΑΓΗΤΩΝ ΚΑΙ ΤΡΟΦΙΜΩΝ - Α ΚΑΙ Δ ΣΤΡΑΤΑΚΗΣ ΟΕ,GRC,Δήμος ΣΠΑΤΩΝ - ΑΡΤΕΜΙΔΟΣ,www.helleniccatering.gr,300370349,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
a.paszkiewicz@widan.eu,Widan Polska Sp.  Zo.o.,POL,Przemysl,,4613541,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
apfemaktua@gmail.com,APFEM AKTUA Centro especial de empleo,ESP,Eivissa,,581752,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
apirestauration@apirestauration.com,API RESTAURATION,FRA,VALLAURIS,https://www.api-restauration.com/,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
apol@apol.edu.pl,Akademia Policji w Szczytnie ,POL,Szczytno,,22856,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appalti@360welfare.it,360 WELFARE SRL,ITA,MILANO (MI),,6013209,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appeldoffre@askel.bzh,ASLG DISTRIBUTION-ASKEL,FRA,QUIMPER,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appeldoffre@estiveau.fr,ESTIVEAU,FRA,Mazeres,,265716034,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appeldoffre@garonne-fruits.fr,GARONNE FRUITS,FRA,Castelnau D''Estretefonds,,420000,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appeldoffre@lesaint-sa.fr,ETABLISSEMENT LE SAINT FRUITS,FRA,BREST CEDEX,,830100,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appeldoffre@sobomar.fr,SOBOMAR ATLANTIQUE,FRA,Saint-Loubes,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appeloffre@sallv.fr,LANGUEDOC LOZERE VIANDE,FRA,Antrenas,,66429008,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
appels.offres@socopa.fr,SOCOPA,FRA,QUIMPERLE,,14237975,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aprocomimpex@yahoo.com,APRO-COM-IMPEX S.R.L.,ROU,Slatina,https://www.listafirme.ro/apro-com-impex-srl-92794,98566762,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
aproscom@aproscom.com,Aproscom Fundació,ESP,Manacor,,493295,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
a.quesneville@chamoulaud.fr,FLEURS-I-TECH,FRA,SAINT-LAURENT-DU-VAR,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
arad@arliniatea.ro,AR LINIA TEA,ROU,Arad,,25220796,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
arcencielfleur@orange.fr,ARC EN CIEL FLEURS DU SUD (ACA ARC EN CIEL FLEURS),FRA,Nice,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
arcoirisayora@hotmail.com,ARCO IRIS AYORA SL,ESP,Ayora,,0,Seafood & Fishery Products,seafood,CETA,+65%,5,"BC, NL, NB, NS","Clearwater Seafoods, High Liner Foods, Cooke Aquaculture"
