email,company,country,city,website,contract_value,sector,suppliers
administracion@ogovsystem.com,Dynamic Opengov Technologies,ESP,Málaga,,501261.79,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@panaderialamancha.es,PANADERIA LA MANCHA S.L,ESP,ALBACETE,,202940.75,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@pinturascoes.com,"COESPIN,S.L",ESP,Cuenca,,19834.71,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@protecnimar.com,"PROTECNIMAR, SL",ESP,EL EJIDO,,249536.34,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracionpublicanorte@telefonica.com,Telefonica Soluciones de informatica y comunicaciones de España SAU,ESP,Vigo,,1581230.73,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracionpublica@quironprevencion.com,QUIRON PREVENCION S.L.U,ESP,MADRID,,102110,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracionpublica@tuiberdrola.es,Iberdrola Clientes S.A.U.,ESP,Bilbao,,630470075.36,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion_publica@vodafone.com,"Vodafone España, S.A.U.",ESP,Madrid,,1581230.73,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@qinera.com,"Qinera BJ, SCCL.",ESP,Barcelona,,218949.92,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@quersystem.com,QUER SYSTEM INFORMATICA SL,ESP,XIRIVELLA ,,245826.43,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@reynober.com,"REYNOBER, S.A.",ESP,LEGANES,,201586.07,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sapje.es,SAPJE SL,ESP,LOGROÑO,,59500,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@scas-catering.es,SERVICIOS DE COMIDAS Y ACTIVIDADES SOCIALES SL,ESP,Villamuriel de Cerrato,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@segittur.es,SOCIEDAD MERCANTIL ESTATAL PARA LA GESTIÓN DE LA INNOVACIÓN Y LAS TECNOLOGÍAS TURÍSCAS SAMP,ESP,Madrid,,3500000,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@seguprot.com,SEGUPROT GOBER S.L,ESP,TERUEL,,91700,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@seguroslagunaro.com,"SEGUROS LAGUN ARO, S.A.",ESP,Bilbao,,240439.53,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@seribor.com,"SUMINISTRO SERIBOR, S.L.U.",ESP,AZNALCÁZAR,,17887.07,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sertogal.com,"SERTOGAL, S.L.",ESP,OURENSE,,348909.14,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sevillanevado.com,SEBASTIAN SEVILLA NEVADO S.L.U.,ESP,CACERES,,4955388.43,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@shsconsultores.es,"SHS Consultores, S.L",ESP,Sevilla,,447033.6,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sichet.com,IMPRENTA SICHET SL,ESP,VILA-REAL,,36976,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sinergia-electromecanica.com,Sinergia Servicios Electromecanicos SL,ESP,Zaragoza,,47671.06,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sistemasfernanz.com,"SISTEMAS FERNANZ, S.L.",ESP,Fuentepelayo (Segovia),,235272,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@spaiinnova.com,Spai Innova Astígitas S.L.,ESP,Écija,,130000,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sportandem.es,"SPORTANDEM.S,.L.",ESP,ALDAYA,,36225,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sprintem.com,"SPRINTEM, S.A.",ESP,Burgos,,734616.42,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sprvilanova.es,"Servicios SPR Vilanova, SL",ESP,Vilanova de Arousa ,,424224,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@sugraf.es,"TECNOLOGIA Y PRODUCTOS GRAFICOS, S.A.",ESP,ZARAGOZA,,317000,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@superacee.es,SUPERA GESTION INTEGRAL DE SERVICIOS SL,ESP,CORDOBA,,222000,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@talentocorporativo.com,DICAMPUS S.L.,ESP,Gijón,,171754.8,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@teade.com,TECNOAVIACION DEPORTIVA SL,ESP,Madrid,,150000,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@trafober.com,"TRAFOBER, S.L",ESP,Cubillos del Sil,,472228.49,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@vazquezolmedo.com,AUTOCARES VÁZQUEZ OLMEDO S.L.,ESP,Alhaurín de la Torre,,252000,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@viacultural.com,VIA CULTURAL AMBEL SL,ESP,VALENCIA,,21508.68,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@vilor.net,"VILOR INFRAESTRUCTURAS, SL.",ESP,Valencia,,7577358.03,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@voltame.es,"Volta Material Electrico, S.L.",ESP, A Coruña,,165289.26,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@winecta.com,Grupo Winecta Transformación Digital,ESP,Granada,,129500,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@xeneticafontao.com,"Xenetica Fontao, SA",ES,Lugo,,81800.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracion@xercode.es,"Xercode Media Software, SL",ESP,Milladoiro,,108000,wine,"Argentina, Chile (Concha y Toro, Catena)"
administracionyfinanzas@gtt.es,"GESTIÓN TRIBUTARIA TERRITORIAL, S.A.U.",ESP,Alicante,,758626.84,wine,"Argentina, Chile (Concha y Toro, Catena)"
administratie@infram.nl,Infram Participatie bv,NL,Maarn,http://www.infram.nl,10000000.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
administratif.marches@foussier.fr,FOUSSIER QUINCAILLERIE,FRA, Allonnes,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
administratif@sogebat.fr,SAS SOGEBAT,FRA,SAINS EN GOHELLE,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
administration@everycode.es,EVERYCODE SL,ESP,VALENCIA,,501261.79,wine,"Argentina, Chile (Concha y Toro, Catena)"
admin.publicas@allianz.es,"ALLIANZ, COMPAÑÍA DE SEGUROS Y REASEGUROS S.A",ESP,Madrid,,44450757.49,wine,"Argentina, Chile (Concha y Toro, Catena)"
adminpublicas.ggcc@orange.com,"ORANGE ESPAGNE, S.A.U.",ESP,Pozuelo de Alarcón,,334915.2,wine,"Argentina, Chile (Concha y Toro, Catena)"
admin@seyviseguridad.com,SEYVI SEGURIDAD S.L.,ESP,Collado Villalba,,526954.53,wine,"Argentina, Chile (Concha y Toro, Catena)"
admin@tilleman-elst.nl,Loonbedrijf Tilleman B.V.,NLD,Elst,,27500000,wine,"Argentina, Chile (Concha y Toro, Catena)"
admin@totalanimalservices.com,"TOTAL ANIMAL SERVICES PARAISO TAS, S.L.",ESP,ALHAURÍN DE LA TORRE,,429752.06,wine,"Argentina, Chile (Concha y Toro, Catena)"
admin@ypuntoending.com,"YPUNTO ENDING, S.L.",ESP,MADRID,,310000,wine,"Argentina, Chile (Concha y Toro, Catena)"
admonalmeria@indalim.es,INDALIM SL,ESP,Almería,,129068,wine,"Argentina, Chile (Concha y Toro, Catena)"
admon@ibarrondohosteleria.com,Arlim Adolfo Caro S.L,ESP,Ogíjares,,328915.4,wine,"Argentina, Chile (Concha y Toro, Catena)"
admon@inncive.es,INNOVACIÓN CIVIL ESPAÑOLA S.L.,ESP,MADRID,,225211.96,wine,"Argentina, Chile (Concha y Toro, Catena)"
admon@remediospicasat.com,N.S. LOS REMEDIOS-PICASAT S.C.A.,ESP,OLVERA,,128861.4,wine,"Argentina, Chile (Concha y Toro, Catena)"
adria@eptisa.com,EPTISA ADRIA d.o.o.,HRV,Grad Zagreb,https://eptisa-adria.hr/,1616500.00,wine,"Argentina, Chile (Concha y Toro, Catena)"
adriaticastrade@pec.it,ADRIATICA STRADE A-STRA S.P.A.,ITA,TERMOLI,,4369645.66,wine,"Argentina, Chile (Concha y Toro, Catena)"
adrien.borras@coquide.com,LOCATION VEHICULES INDUSTRIELS,FRA,Monchy Le Preux,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
adry.tejerina@hotmail.com,ADRIAN TEJERINA RODRIGUEZ,ESP,Cistierna _ León ,,85988.5,wine,"Argentina, Chile (Concha y Toro, Catena)"
advancedsterilizationproductsitaliasrl@legalmail.it,Advanced Sterilization Products ,ITA,Messina,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
advansia@afconsult.com,Advansia AS,NOR,Oslo,,450000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
advies@SGIcompliance.nl,SGI Compliance Consultancy B.V.,NLD,Rotterdam,http://www.SGIcompliance.nl,,wine,"Argentina, Chile (Concha y Toro, Catena)"
aebi-schmidt@legalmail.it,AEBI SCHMIDT ITALIA S.R.L.,ITA,Merano,,365000.00,wine,"Argentina, Chile (Concha y Toro, Catena)"
aelwyn@omnimap.nl,H2 Hydrogenic B.V.,NL,Naarden,http://www.omnimap.nl,1.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
aequator@aequator.nl,Aequator Groen & Ruimte,NL,Harderwijk,http://www.aequator.nl,10000000.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
aerbe@erbe-it.de,Andreas Erbe IT-Dienstleistungen,DE,Runkel,,0.01,wine,"Argentina, Chile (Concha y Toro, Catena)"
afernandez@linecar.es,LINECAR S.A,ESP,VALLADOLID,,171912.94,wine,"Argentina, Chile (Concha y Toro, Catena)"
afval@gpgroot.nl,GP Groot inzameling en recycling bv,NL,ALKMAAR,http://www.gpgroot.nl,151000.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
ag_826.01@pec.agentivittoria.it,Vittoria Assicurazioni Spa,ITA,Milano,,290898.44,wine,"Argentina, Chile (Concha y Toro, Catena)"
agallego@astex.es,"INVERSIÓN Y EDUCACIÓN, S.L.",ESP,Madrid,,209363.31,wine,"Argentina, Chile (Concha y Toro, Catena)"
agalloso@solucionesturisticas.es,MEDITERRÁNEA DE GESTORES Y ASESORES EN TURISMO S.L.,ESP,Valencia,,199184.92,wine,"Argentina, Chile (Concha y Toro, Catena)"
AGCARDAMONE@PEC.IT,ARTI GRAFICHE CARDAMONE S.R.L,ITA,Decollatura (CZ),,199641,wine,"Argentina, Chile (Concha y Toro, Catena)"
agcostruzionigenerali@spaziopec.it,A.G. Costruzioni Generali s.r.l.,ITA,Saviano (NA),,651082.19,wine,"Argentina, Chile (Concha y Toro, Catena)"
age2015@iberdrola.es,IBERDROLA CLIENTES S.A.U.,ESP,BILBAO,,237268000,wine,"Argentina, Chile (Concha y Toro, Catena)"
age_coordinacion@naturgy.com,"GAS NATURAL COMERCIALIZADORA, S.A.",ESP,MADRID,,117467.41,wine,"Argentina, Chile (Concha y Toro, Catena)"
agence@adfl-architecture.fr,"La société ADFL ARCHITECTURE, mandataire du groupement
SA BERIM, cotraitant
P.E.A.U. NEUVE SAS, cotraitant
EURO DB, cotraitant
",FRA,Lens,,184677.34,wine,"Argentina, Chile (Concha y Toro, Catena)"
agencia12.1@multigestion.es,"Abbott Medical España, S.A.",ESP,Alcobendas,,6692500.64,wine,"Argentina, Chile (Concha y Toro, Catena)"
agencia@agenciaenergiacadiz.org,"R2M SOLUTION SPAIN, S.L.",ESP,Madrid,,360165.18,wine,"Argentina, Chile (Concha y Toro, Catena)"
AG_F50.01@PEC.AGENTIVITTORIA.IT,ASPEVI MILANO S.R.L.,ITA,Milano,,456216.68,wine,"Argentina, Chile (Concha y Toro, Catena)"
AG_F50.01@PECAGENTIVITTORIA.IT,Aspevi Milano srl,ITA,Milano,,242903.17,wine,"Argentina, Chile (Concha y Toro, Catena)"
agf@euromaster.com,"A.G.F, S.L.U",ESP,TEULADA,,14000,wine,"Argentina, Chile (Concha y Toro, Catena)"
agilentgareLSCA@pecsoci.ui.torino.it,Agilent Technologies Italia S.p.A,ITA,cernusco sul naviglio,,40096042.72,wine,"Argentina, Chile (Concha y Toro, Catena)"
Agliarditraslochisrl@legalmail.it,AGLIARDI TRASLOCHI SRL,ITA,Rezzato,,600000,wine,"Argentina, Chile (Concha y Toro, Catena)"
agorasrl22@pec.it,AGORA' SRL,ITA,FOSSOMBRONE (PU),,46370,wine,"Argentina, Chile (Concha y Toro, Catena)"
agouno@onoratigroup.it,AGO UNO SRL,ITA,ALBANO LAZIALE (RM),,1097457.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
agra@agra.sk,"AGRA, s.r.o.",SK,Martin,,19670.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
agracia@grupoagreda.es,"AGREDA AUTOMOVIL, S.A.",ESP,ZARAGOZA,,34800,wine,"Argentina, Chile (Concha y Toro, Catena)"
agr@agr-residuos.com,ACTIVIDADES DE GESTIÓN DE RESIDUOS S.L.U.,ESP,Lastrilla (La),,171854,wine,"Argentina, Chile (Concha y Toro, Catena)"
agricolabess@gmail.com,AGRICOLA BES SC,ESP,VILLAFRANCA DE EBRO ,,507218.39,wine,"Argentina, Chile (Concha y Toro, Catena)"
agricolair@agricolair.net,AGRICOLAIR S.L.,ESP,ISLA MAYOR (SEVILLA),,77073.75,wine,"Argentina, Chile (Concha y Toro, Catena)"
AGRILUCE@SICUREZZAPOSTALE.IT,AGRILUCE S.R.L.,ITA,Borgoricco,,796200.00,wine,"Argentina, Chile (Concha y Toro, Catena)"
agrimulsa@grupobuitrago.com,"AGRIMULSA, S.A.",ESP,MULA,,287500,wine,"Argentina, Chile (Concha y Toro, Catena)"
agring@siol.net,"AGRING STORITVE, prevozi, d.o.o.",SVN,Ljubljana,https://www.agring.si/,417456.0000,wine,"Argentina, Chile (Concha y Toro, Catena)"
agrinordsrl@pec.it,AGRINORD SRL,ITA,Isola della Scala,,1420200,wine,"Argentina, Chile (Concha y Toro, Catena)"
AGRISCAVI.SERVIZI@PEC.IT,AGRISCAVI DI BELLAN LUCA,ITA,PORTO VIRO (RO),WWW.AGRISCAVI.IT,385926.15,wine,"Argentina, Chile (Concha y Toro, Catena)"
AGRIVERDESRL@LEGALMAIL.IT,AGRIVERDE SRL SOCIETA' AGRICOLA,ITA,Salerno,,1493748.66,wine,"Argentina, Chile (Concha y Toro, Catena)"
agrobermejosl@gmail.com,AGROBERMEJO SL  ,ESP,SAN JUAN DEL PUERTO      HUELVA,,74196.81,wine,"Argentina, Chile (Concha y Toro, Catena)"
agroestevez@talleresestevez.es,AGRO ESTEVEZ SL,ESP,Riós,,589860,wine,"Argentina, Chile (Concha y Toro, Catena)"
AGROFERT@LEGALMAIL.IT,AGROFERT SRL ,ITA,Rubano,,1420200.00,wine,"Argentina, Chile (Concha y Toro, Catena)"
agroservizi2000srls@pec.it,AGROSERVIZI2000 – SOCIETA’ A RESPONSABILITA’ LIMITATA SEMPLIFICATA,ITA,San felice del Molise,,1035020.77,wine,"Argentina, Chile (Concha y Toro, Catena)"
a.gruner@ibs-ing.com,IBS Ingenieurgesellschaft mbH,DEU,Bietigheim-Bissingen,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
AGSRL@SICUREZZAPOSTALE.IT,AG SRL,ITA,CATANIA,,963486.46,wine,"Argentina, Chile (Concha y Toro, Catena)"
a.hackmann@vszassuradeuren.nl,VSZ Assuradeuren B.V.,NL,Amstelveen,http://www.vszassuradeuren.nl,1.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
a.hernandez@ecovigo.com,ECOVIGO PUBLICIDAD S.L.,ESP,Vigo,,669421.48,wine,"Argentina, Chile (Concha y Toro, Catena)"
ahmadwahid.ghafuri@hotmail.com,AWG Kotipalvelut,FIN,Tampere,,120000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
ahmetsonmez@setur.com.tr,SETUR SERVIS TURISTIK A.Ş,TUR,Istanbul,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
aho@ibland.nl,Ingenieursbureau Land B.V.,NLD,Ede,http://www.ibland.nl,,wine,"Argentina, Chile (Concha y Toro, Catena)"
aholt@architectopia.com,Architectopia AS,NOR,"pb. 8928 Youngstorget, 0028 Oslo",,255000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aiaengineering@pec.it,A.I.A. ENGINEERING SRL,ITA,Trento,,171592.74,wine,"Argentina, Chile (Concha y Toro, Catena)"
aiesi@legalmail.it,Aiesi Hospital Service Sas,ITA,Napoli (NA),,1828754.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
aija.takala@gmail.com,Toiminimi Aija Takala,FIN,Tammisaari,,4000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
a.ikola@chiesi.com,Chiesi Pharma Ab,SWE,Stockholm,,4900000,wine,"Argentina, Chile (Concha y Toro, Catena)"
AIMUWPEC@LEGALMAIL.IT,AIMUW S.p.A.,ITA,Roma,,443699.51,wine,"Argentina, Chile (Concha y Toro, Catena)"
ainoahoiva@gmail.com,Ainoa hoiva,FIN,Sastamala ,,120000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aino.nurmi@medirex.fi,Medirex Oy,FIN,Kokkola,,1600000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aino.stark@gmail.com,Kalliolan Klinikka oy,FIN,Helsinki,,500000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aino.stark@kantamo.fi,Kantamo Oy,FIN,Kärkölä,,6500000,wine,"Argentina, Chile (Concha y Toro, Catena)"
airleg@pec.it,AIRLEG S.r.l.,IT,Capurso (Bari),,1308500.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
airliquidemedicalsystems@pec.it,"Air Liquide Medical Systems srl, via Calabria 31",IT,Milano,,4033657.5,wine,"Argentina, Chile (Concha y Toro, Catena)"
ajanlat@fivestars.hu,Five Stars Bt.,HUN,Budapest,https://www.fivestars.hu,100000000.00,wine,"Argentina, Chile (Concha y Toro, Catena)"
ajariasr@fcc.es,"FCC AQUALIA, S.A.",ESP,MADRID,,958536.48,wine,"Argentina, Chile (Concha y Toro, Catena)"
ajarroyo@naturgy.com,"GAS NATURAL COMERCIALIZADORA, S.A.",ESP,MADRID,,25793.44,wine,"Argentina, Chile (Concha y Toro, Catena)"
ajcastillo@socialenergy.es,SENERCO ENERGY SERVICES S.L.,ESP,Alcalá de Guadaira (Sevilla),,21282.4,wine,"Argentina, Chile (Concha y Toro, Catena)"
a.jimenez@gruponovasl.com,NOVAPLANT SUR ,ESP,ÉCIJA,,87450,wine,"Argentina, Chile (Concha y Toro, Catena)"
ajin.mathew@saabgroup.com,Saab Nederland B.V,NLD,Apeldoorn,,28332846,wine,"Argentina, Chile (Concha y Toro, Catena)"
ajossaoy@gmail.com,Ajossa Oy,FIN,Helsinki ,,8500000,wine,"Argentina, Chile (Concha y Toro, Catena)"
ak-estrichsysteme@t-online.de,AK Estrichsysteme GmbH,DE,Eilenburg,,116869.74,wine,"Argentina, Chile (Concha y Toro, Catena)"
aki.kannusmaki@camini.fi,Camini Pirkanmaa Oy,FIN,TAMPERE,,1000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aki.kemppainen@sonepar.fi,Sonepar Suomi Oy,FIN,Vantaa,,800000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aki-matti.kivela@uomakuntoutuspalvelut.com,UOMA kuntoutuspalvelut oy,FIN,Lahti,,16000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aki.mikkelson@vahvacon.fi,LVI-insinööritoimisto Vahvacon Oy,FIN,Helsinki,,400000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aki.partanen@sitowise.com,Sitowise Oy,FIN,Espoo,,400000,wine,"Argentina, Chile (Concha y Toro, Catena)"
akquise@henn.com,Henn GmbH,DEU,München,,4114934.22,wine,"Argentina, Chile (Concha y Toro, Catena)"
akquise@hitzler-ingenieure.de,Hitzler Ingenieure,DEU,Stuttgart,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
akseli@matrocks.fi,Matrocks oy,FIN,Tampere,,7000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aku.korhonen@hammasvaline.fi,Hamasväline Oy,FIN,Espoo,,1071834,wine,"Argentina, Chile (Concha y Toro, Catena)"
akuuspal@its.jnj.com,Janssen-Cilag Oy,FIN,Helsinki,,28000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
alain.vanderheyden@rentokil-initial.com,INITIAL BELUX,BE,Schelle,https://www.initial.com/be/,226627.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
alastalo.tommi@gmail.com,Taksiautoilija tommi alastalo,FIN,espoo,,8500000,wine,"Argentina, Chile (Concha y Toro, Catena)"
alatha@legalmail.it,A.LA.T.HA COOPERATIVA SOCIALE,ITA,MILANO (MI),,201324,wine,"Argentina, Chile (Concha y Toro, Catena)"
albergoajarnola@pec.it,ALBERGO AJARNOLA SNC,ITA,AURONZO DI CADORE (BL),,3732875.85,wine,"Argentina, Chile (Concha y Toro, Catena)"
albergoalsoleauronzo@pec.it,ALBERGO AL SOLE SNC DI CORTE PAUSE ETTORE & C.,ITA,AURONZO DI CADORE (BL),https://www.alsoleauronzo.net/,3732875.85,wine,"Argentina, Chile (Concha y Toro, Catena)"
albergoedera@legalmail.it,Albergo Edera Srl,ITA,Baselga di Pinè,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
alberguemax@alberguemax.com,PRAFER S. L.,ESP,ENTRAMBASAGUAS,,32273,wine,"Argentina, Chile (Concha y Toro, Catena)"
albertengineering@legalmail.it,ALBERT ENGINEERING &  PROJECT S.R.L.,ITA,Milano,,5529050.97,wine,"Argentina, Chile (Concha y Toro, Catena)"
albertoarroyo@alamcia.es,ALAMCIA SL,ESP,ALCORCÓN,,290000,wine,"Argentina, Chile (Concha y Toro, Catena)"
alberto.martin@quironsalud.es,IDCQ HOSPITALES Y SANIDAD SLU,ESP,Sevilla,,1829752.02,wine,"Argentina, Chile (Concha y Toro, Catena)"
alberto.navarro@caixabank.com,"CAIXABANK, S.A.",ESP,Barcelona,,207269.87,wine,"Argentina, Chile (Concha y Toro, Catena)"
alcarria@hermanoscela.com,HNOS CELA SA,ESP,MADRID,,23146.43,wine,"Argentina, Chile (Concha y Toro, Catena)"
alecop@alecop.es,"MONDRAGON LINGUA-ALECOP, S. COOP.",ESP,Arrasate/Mondragón,,264316,wine,"Argentina, Chile (Concha y Toro, Catena)"
alejandro.crespo@t-systems.com,T SYSTEMS ITC IBERIA SA.,ESP,Barcelona,,590909.09,wine,"Argentina, Chile (Concha y Toro, Catena)"
alejandro.piquero@gsym.net,SANCHEZ Y MURCIA SL,ESP,ALBACETE,,265895.46,wine,"Argentina, Chile (Concha y Toro, Catena)"
aleksandra.bodruzic@strabag.com,STRABAG d.o.o.,HRV,Grad Zagreb,https://www.strabag.hr/,16255823.73,wine,"Argentina, Chile (Concha y Toro, Catena)"
aleksi.rautiainen@ideastructura.com,Ideastructura Oy,FIN,Helsinki,,400000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aleksi.soini@arcdia.com,ArcDia International Oy,FIN,Turku,,770000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aleksi.vainio@terveystalo.com,Terveystalo Julkiset Palvelut Oy,FIN,Helsinki,,8200000,wine,"Argentina, Chile (Concha y Toro, Catena)"
aleksi.ylitervo@kaksinnuorisopalvelut.fi,Kaksin Oy,FIN,Tornio,,920000,wine,"Argentina, Chile (Concha y Toro, Catena)"
ale.maronlus@legalmail.it,COOPERATIVA SOCIALE ALE.MAR. ONLUS,ITA,VIGEVANO,,1643349.9,wine,"Argentina, Chile (Concha y Toro, Catena)"
alena.detan@gmail.com,ICO ori d. o. o.,HRV,Grad Zagreb,,195000,wine,"Argentina, Chile (Concha y Toro, Catena)"
ALE.NARDINI@LEGALMAIL.IT,TTS2 DI NARDINI ALESSANDRO,ITA,Fiumalbo (MO),,682386.12,wine,"Argentina, Chile (Concha y Toro, Catena)"
alen.cecura@altprojekt.hr,"ALT PROJEKT, obrt za usluge, vl. Alen Čečura, Ulica Kneza Borne 9, Zagreb",HRV,Zagreb,,633200,wine,"Argentina, Chile (Concha y Toro, Catena)"
alessandro.bampi@cert.ingbz.it,RTI costituendo	dott. ing. Alessandro Bampi FAGGIONATO GIORGIO Studio Ingegneria Ing. Bianchini,ITA,Bolzano,,699848.92,wine,"Argentina, Chile (Concha y Toro, Catena)"
alessandro.pegolotti@archiworldpec.it,ALESSANDRO PEGOLOTTI,ITA,Desio,,178609.93,wine,"Argentina, Chile (Concha y Toro, Catena)"
alessandro.scavazza@archiworld.pec.it,"RTP Arch. Alessandro Scavazza (capogruppo/mandatario) con Arch. Carlos Latorre, Arch. Florian Scartezzini, Arch. Wolfgang Piller, P.i. Andrea Cavaliere, Ing. Paolo Rosa (mandanti) ed Arch. Giorgia Pie",IT,Bolzano,,127001.55,wine,"Argentina, Chile (Concha y Toro, Catena)"
ales.support.nordic@philips.com,Philips Oy,FIN,Vantaa,,715740,wine,"Argentina, Chile (Concha y Toro, Catena)"
alexander.fundin@ilabcontainer.se,ILAB Container AB,SE,Tranas,,6000000.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
alexander.haas@remondis.de,REMONDIS Aqua Stoffstrom GmbH & Co. KG,DEU,Mannheim,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
Alexandra.LIEVENS@eiffage.com,SA Entreprises générales LOUIS DUCHENE,BEL,Modave,,6706567.84,wine,"Argentina, Chile (Concha y Toro, Catena)"
alexandra.lindholm@fokusal.fi,Fokusal Ab,FIN,Tammisaari,,7000000,wine,"Argentina, Chile (Concha y Toro, Catena)"
alex@laborea.es,"LABOREA ABOGADOS, S.L.",ESP,CASTELLÓN DE LA PLANA,,93392,wine,"Argentina, Chile (Concha y Toro, Catena)"
alex@maler-ruegemer.de,Rügemer GmbH,DEU,Eisingen,,1359621.12,wine,"Argentina, Chile (Concha y Toro, Catena)"
alex.nelehag@motorcentralenumea.se,Motorcentralen i Umeå AB,SWE,Umeå,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
alfa-kompjuter@zg.t-com.hr,Alfa kompjuter usluge d.o.o.,HR,Zagreb,,89600.0,wine,"Argentina, Chile (Concha y Toro, Catena)"
alf.falk@bilbolaget.com,Bilbolaget Nord AB,SWE,Östersund,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
alfonsogarcia@tangrambpm.es,TANGRAMBPM SOLUCIONES Y SERVICIOS SL,ESP,Madrid,,395480,wine,"Argentina, Chile (Concha y Toro, Catena)"
alfredopalmieri2006@libero.it,DITTA PALMIERI ALFREDO,ITA,RECANATI (MC),,217342.47,wine,"Argentina, Chile (Concha y Toro, Catena)"
algemeen@hiemstraendevries.nl,Hiemstra & De Vries B.V.,NLD,UTRECHT,http://www.hiemstraendevries.nl,,wine,"Argentina, Chile (Concha y Toro, Catena)"
algol-trehab@algol.fi,Algol Trehab Oy,FIN,Espoo,,1737000,wine,"Argentina, Chile (Concha y Toro, Catena)"
Ali.Bayazit@de.bosch.com,Bosch Sicherheitssysteme GmbH,DEU,Grasbrunn,,113907.29,wine,"Argentina, Chile (Concha y Toro, Catena)"
ALICECOOP@PEC.IT,"RTI ALICE SOCIETÀ COOPERATIVA SOCIALE,–SOCIETÀ COOPERATIVA CULTURE",ITA,Prato,,,wine,"Argentina, Chile (Concha y Toro, Catena)"
