email,company,country,city,website,contract_value,sector,suppliers
angebotswesen@kautbullinger.de,KAUT-BULLINGER GmbH & Co. KG,DEU,Taufkirchen,,0.01,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
angelagarcia@ansabit.es,"ANSABIT SERVICIOS INFORMÁTICOS, S.L.",ESP,Madrid,,300000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
angel@canonhuelva.com,BONANZA SISTEMAS DIGITALES s.l.,ESP,HUELVA,,706.60,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
angeldominguez@adom.es,ANGEL DOMINGUEZ GONZALEZ (ADOM),ESP,EL ROSARIO,,1400.88,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ania@praxis.lodz.pl,PRAXIS ŁÓDŹ Pilecka i Pętlak Sp.J.,POL,Łódź,,1821823.93,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anissa.khedher@edenred.com,EDENRED FRANCE,FRA,Malakoff,,700000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anita.meszaros@advancedofficesolutions.hu,Advanced Office Solutions Korlátolt Felelősségű Társaság,HUN,Érd,,28210000000.00,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anke.schwendy@schwendy1.de,Schwendy GmbH,DEU,Zossen,,699248.95,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anke.schwendy@schwendygmbh.de,Schwendy,DE,Zossen,,124631.3,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anna.krasnik@biuroklub.pl,"Przedsiębiorstwo ""Annex"" Sp. z o.o.",POL,Kraśnik,,88676.07,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anna.szylejko@konicaminolta.pl,Konica Minolta Business Solutions Polska Sp. z o.o.,POL,Warszawa,,862946.5,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anne.boddaert@up.coop,UP COOP,FRA,Gennevilliers,,300000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
annette.marienfeld@balke-hamburg.de,Büro-Bedarf-Balke GmbH,DEU,Oststeinbek,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ann.tilkin@papyrus.com,PAPYRUS BELGIUM PAPIER N.V.,BEL,GROOT-BIJGAARDEN,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anonymisation@rgpd.fr,IMPRESSIONS MODERNES,FRA,GUILHERAND-GRANGES,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
antalis@antalis.cz,ANTALIS s.r.o.,CZE,Praha - Stodůlky,http://www.antalis.com,60000000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anthony.conraux@soludoc.pro,solutia,FR,Vandoeuvre-les-Nancy,,900000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
antillespapeterie@orange.fr,ANTILLES PAPETERIE,FRA,PETIT BOURG,,270000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
an.tischler@pagrodirekt.at,Pagro Direkt f. Großkunden GmbH,AUT,Guntramsdorf,,241329.00,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
antje.kuhlmann@dynatech.de,DynaTech,DE,Ruckersdorf,,0.01,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
antonio.palencia@lyreco.com,"LYRECO ESPAÑA, S.A.",ESP,Cornellá de Llobregat,,2458.5,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
antonmolero@gmail.com,C/ Ignacio Gomez Millan nº 19,ESP,Palomares Del Rio,,1678.05,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
anton@sindlandjacobsen.no,Sindland & Jacobsen,NOR,Kristiansand,,1980000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
Antony.zimmermann@prestinfo-maintenance.com,PRESTINFO-MAINTENANCE,FRA,TERNAY,,23694819.11,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao@dpc.fr,DENIS PAPIN COLLECTIVITES,FRA,Bressuire,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.o.fr@pluxeegroup.com,PLUXEE FRANCE,FRA,Paris,,1400000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao.fr@pluxeegroup.com,PLUXEE France,FRA,Paris 9,,35255200,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao.fr@pluxeegroupe.com,PLUXEE France,FRA,Paris 9,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao.fr@pluxxegroup.com,PLUXEE France,FRA,Paris 9,,275000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.ohlsson@tompla.com,Tompla Scandinavia AB,SWE,Stockholm,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao-impression.aura@koesio.com,KOESIO AURA (Total des points obtenus pour cette offre : 100/100),FRA,Valence,,600000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao-impression@koesio.com,KOESIO AURA,FRA,Valence,,525000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao_public@ricoh.fr,Lot 1 - Ricoh,FRA,rungis,www.ricoh.fr,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ao_publics@ricoh.fr,ricoh france sas,FR,Rungis,,1000000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
aopublics@ricoh.fr,RICOH FRANCE SAS,FRA,BRAUD ET SAINT LOUIS,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
apiedra@acsi.es,ASESORES CONSULTORES DE SISTEMAS INFORMATICOS,ESP,VALLADOLID,,432478.8,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.planemo@quadient.com,Quadient Sverige AB,SWE,Solna,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.plechata@albacon.cz,"Albacon Systems, a.s.",CZE,Praha - Žižkov,,616764,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.plewa@erhardtfischer.de,Erhardt & Fischer GmbH & Co. KG,DEU,Karlsruhe,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.popova@officemarket.bg, ,BG,,www.officemarket.bg/,92800.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
appalti.360welfare@legalmail.it,360 Welfare S.r.l.,ITA,MILANO,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
appnervion@gmail.com,APP NAZARENA S.L.,ESP,DOS HERMANAS,,1678.05,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
appolska@appolska.pl,AP Polska Kiecon Spoka z ograniczona odpowiedzialnoscia Spoka komandytowa,PL,Ustron,https://www.appolska.pl,484810.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arabasz.j@smero.cz,"SMERO, spol. s r.o.",CZE,Rajhrad,https://www.smero.cz/,2550000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arancha.esteban@siemens.com,"TELECOMUNICACION, ELECTRONICA Y CONMUTACION, S.A. (TECOSA)",ESP,Tres Cantos,,304920,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
areacommerciale@pec.tecnomedicasrl.it,tecnomedica,ITA,Modugno,,7997000.00,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ari.kankaanpaa@arnia.fi,Arnia Oy,FIN,Tampere,,500000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arjona@mleon.es,"MLEON COMPONENTES ELECTRONICOS, S.L",ESP,SEVILLA,,1678.05,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arnaud@cyranolge.com,Co-traitant 11: S.A.R.L CYRANO LIBRAIRIE GENERALE DES ECOLES,FRA,MEAUX,,13993440.12,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arne.thomas@apn-acoustic.com,apn acoustic solutions GmbH,DEU,Neustadt in Holstein,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arnoud.schreutelkamp@kernworld.com,Kern Nederland BV,NLD,Zoetermeer,,2840000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arno.viertel@antalis.com,Antalis GmbH,DEU,Frechen,https://www.antalis.de,2886030.18,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
arturas@kuvert-vilnius.lt,Kuvert Vilnius,LTU,Vilnius,www.kuvert-vilnius.lt,70000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ascam@fastnet.it,Ascam Srl,ITA,Senigallia,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ascam@pec.it,Ascam Srl,ITA,Senigallia,,2503225,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
as.ergetburo@majuscule.com,societe a.s. Distribution-erget buro,FR,Saint-Thibault-des-Vignes,,1100000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.shopov@office1.bg,  ,BG,. ,,206960.64,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ask@uniskk-technology.com,UNI+SKK Technology Sp. z o.o.,POL,Kraków,https://www.uniskk-technology.com/,848700,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
assistenza.clienti.it@pluxeegroup.com,Pluxee italia Srl,ITA,Milano,,492240,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
asunpeg@telefonica.net,SALAMAK INFORMATICA SL,ESP,SALAMANCA,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
atelier.protege@antilope-france.com,SAS Antilope Atelier Protege,FR,Marseille,https://antilope-france.com/,1358800.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
atencionalcliente@lyreco.com,LYRECO ESPAÑA S.A.,ESP,Cornellá de Llobregat,,201384.27,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
atencionalcliente@vistalegre.com,VISTALEGRE SOLUTIONS SL,ESP,CORDOBA,,317004.11,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
atencion.cliente@fm4.es,COMPAÑIA OFIMATICA F.M-4,ESP,Huelva,,706.60,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
atrotta@ollivier.fr,OLLIVIER,FRA,SAINT LAURENT DU VAR,,82658,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
atv@atv-systems.de,AutomatisierungsTechnik Voigt GmbH,DEU,Dresden,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
audrey.sherry@lyreco.com,Lyreco_4010,IRL,Dublin,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
augustini@augustini.hr,AUGUSTINI d.o.o.,HRV,Grad Zagreb,http://www.augustini.hr,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
AUGUSTOBERNI@LEGALMAIL.IT,AUGUSTO BERNI CARTA CANCELLERIA*A.B.C.C.D. S.P.A.,ITA,San Lazzaro di Savena,,374133.90,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
A.Urbanek@europapier.at,Europapier Austria GmbH,AUT,Wien,,2480000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
aurelian.nicolae@konicaminolta.ro,KONICA MINOLTA BUSINESS SOLUTIONS ROMANIA,ROU,Bucuresti,https://www.konicaminolta.ro,424800,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
aurelie@luquet-duranton.fr,LUQUET & DURANTON,FRA,Annonay,,900800,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@allpremio.de,allpremio Handel GmbH,DEU,Düsseldorf,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@berberich.de,Carl Berberich GmbH,DEU,Heilbronn,http://www.berberich.de,5713041.08,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungchg@chg-meridian.com,CHG-MERIDIAN AG,DEU,Weingarten,,855537.60,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@datavision.net,Datavision Deutschland GmbH,DEU,Düsseldorf,,799177.00,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@datec-gmbh.de,Datec Netzwerke & Druckerlösungen GmbH,DEU,Heinsdorfergrund,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@degen.solutions,Degen GmbH & Co. KG,DEU,Nürnberg,,297919,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
AusschreibungenCardsGY@bp.com,B2Mobility GmbH,DEU,Bochum,,737550,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungende@ld-didactic.de,LD Didactic GmbH,DEU,Hürth,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen@festo.com,Festo Didactic SE,DEU,Denkendorf,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen.public.de@lyreco.com,Lyreco Deutschland GmbH,DEU,Barsinghausen,,1122553.58,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen.public@inapa.com,Inapa Deutschland GmbH,DEU,Karlsruhe,,4098910.90,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen.public@ovol.de,OVOL Papier Deutschland GmbH,DEU,Karlsruhe,http://www.ovol.de,5713041.08,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen@royschulz.de,Roy Schulz GmnbH,DE,Berlin,http://www.royschulz.de,359146.81,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen@streit.de,Streit Service & Solution GmbH,DEU,Gengenbach,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen@walter-buero.de,Wolfgang Walter GmbH,DEU,Darmstadt,,260849.24,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen@weinrich.de,Weinrich GmbH & Co. KG,DEU,Fulda,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibungen@wolftheiss.com,"Da es sich um eine Rahmenvereinbarung mit mehreren Unternehmen handelt, erfolgt gema Art 50 Abs 4 Richtlinie 2014/24/EU keine Bekanntgabe der Namen bzw der Anzahl der Partner",AT,Keine Angabe,,212475.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@francotyp.com,Francotyp-Postalia Vertrieb und Service GmbH,DEU,Berlin,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@mayer-network.com,mayer-network GmbH,DEU,Heilbronn,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@mupi.de,MUP Bürohandels GmbH,DEU,Fulda,,1917300.89,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung.nord@vs-moebel.de,VS Vereinigte Spezialmöbelfabriken GmbH & Co. KG,DEU,Dortmund,http://www.vs.de,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@ribbex.de,Ribbex GmbH,DEU,Wesseling,http://www.ribbex.de,309435.78,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung@triumph-adler.net,TA Triumph-Adler Deutschland GmbH,DE,Nurnberg,http://triumph-adler.net,1561891.36,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ausschreibung-weingarten@chg-meridian.com,CHG-MERIDIAN AG,DEU,Weingarten,,630052.20,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
auvergneenergies@orange.fr,AUVERGNE ENERGIES,FRA,Clerlande,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
a.vanderseijpen@inapa.be,INAPA BELGIUM,BEL,Beersel,,505730.2,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
avizo@avizo-zliv.cz,AVÍZO s.r.o.,CZE,Zliv,https://www.avizo-zliv.cz/cs/,4500000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
avrop.kommentus@kinnarps.se,Kinnarps AB,SE,KINNARP,,2000000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
azenet@azenet.cz,"Azenet, s.r.o.",CZE,Plzeň,https://azenet.cz/?utm_source=search.seznam.cz&utm_medium=ppd&utm_campaign=firmy.cz-12940526,5358738,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
az@groupesfere.com,SAS sfere bureautique,FR,Le Poire-sur-Vie,http://www.sferebureautique.com,300000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
azochowska@amad.pl,Amad Sp. z o.o.,POL,Warszawa,,164716.35,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
babek@gsplus.cz,GS PLUS s.r.o.,CZE,Moravany,,6077050,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
balasisc@kotsovolos.gr,NEXT GEN RETAIL SERVICES ΗΛΕΚΤΡΙΚΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΤΗΛΕΠΙΚΟΙΝΩΝΙΩΝ ΚΑΙ ΑΣΦΑΛΙΣΤΙΚΩΝ ΔΙΑΜΕΣΟΛΑΒΗΤΩΝ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,GRC,ΗΡΑΚΛΕΙΟ ΑΤΤΙΚΗΣ,,191430.79,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
Barabas.Botond@bluechip.hu,The Blue Chip Kereskedelmi Korlátolt Felelősségű Társaság,HUN,Budapest,https://www.bluechip.hu,16321815.00,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
barbara@uniboad.ie,UniBoard Ltd,IE,Rathcoole,http://www.uniboard.ie,420750.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
barna.szabo@gmail.com,A5 Tech Szolgáltató és Kereskedelmi Korlátolt Felelősségű Társaság,HUN,Budapest,,28210000000.00,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
barpak@abv.bg,БАРПАК ЕООД,BGR,гр. Благоевград,,173829.05,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bart.depauw@bowe.com,Bowe Systec,BEL,Vilvoorde,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
basprem@lyreco.com,Lyreco Norge AS,NOR,Lørenskog,,6300000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bbs.aruba@pec.it,BBS SRL,ITA,SAN DONATO MILANESE,,413100,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
b.castanier@id-4.fr,O BURO MONTPELLIER,FRA,Montpellier,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
b.clouet@ecosec.fr,Scop ARL Ecosec,FRA,Montpellier,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
Bd.Hellas@bd.com,BECTON DICKINSON HELLAS A.E.,GRC,ΑΡΓΥΡΟΥΠΟΛΗ,,520861.96,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bechtle@bechtle.es,"BECHTLE DIRECT, S.L.U.",ESP,Madrid,www.bechtle.es,593118.24,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bednarik@mailtec.sk,"MAILTEC SLOVAKIA, spol. s r.o.",SVK,Bratislava,,1490125,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
b.empain@empain.net,EMPAIN SOLUTIONS GRAPHIQUES,BEL,"	Route de Mons(WAU) 217
7131 Binche",,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ben.bidsandtenders@lyreco.com,LYRECO BELGIUM,BEL,Herstal,,253248.42,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bengt.wallgren@canon.se,Kontorsmaskiner i Kristianstad AB,SWE,KRISTIANSTAD,https://www.canonbusinesscenter.se/center/canon-business-center-kristianstad,4000000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
benjaminalbarran@maesof.es,Maesof,ESP,TRES CANTOS,,13333.33,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
benjamin@sammutmarine.com,Sammut Marine Limited,MLT,Mgarr,,1,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
benor.derbane@dkv-mobility.com,DKV EURO SERVICE FRANCE,FRA,Suresnes,,5080000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
ben.sales.corp.tenders@lyreco.com,Lyreco Nederland B.V.,NL,UTRECHT,http://www.lyreco.nl,19007200.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
berta.david@tip-top92.hu,Tip-Top'92 Kereskedelmi Korlátolt Felelősségű Társaság,HUN,Debrecen,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
BERT.CAMMAERT@ALBEDECOKER.COM,ALBE DE COKER N.V.,BEL,HOBOKEN,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bestart@bestart.pl,Best-Art wspólnicy spółki cywilnej Marlena i Krzysztof Przygoda,POL,Warszawa,,1400000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bestellungen@bonago.de,BONAGO Incentive Marketing Group GmbH,DEU,München,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bestellung@horn-gmbh.com,Horn GmbH,AUT,Klagenfurt-Viktring,,3700000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
betafin@pec.it,BETAFIN,ITA,Matera,,7997000.00,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bgimenez@novac.es,COPIMUR SL,ESP,MURCIA,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bh@impexa-prasser.at,Impexa Prasser EDV-Zubehör GmbH,AUT,Wien,,480000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bid@advania.se,Advania Sverige AB,SWE,STOCKHOLM,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidcenter@canon.de,Canon Deutschland GmbH,DE,Krefeld,http://www.canon.de,651619.06,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidcenter@canon.es,"CANON ESPAÑA, SAU",ESP,Madrid,,251476.8,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidcenter@canon.nl,Canon Nederland N.V.,NLD,'s-Hertogenbosch,,6253000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
Bidcenter@canon.nl,Canon Nederland N.V.,NLD,'s Hertogenbosch,http://www.canon.nl,5600000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidcenter@canon.se,Canon Svenska Aktiebolag,SWE,SOLNA,,6409235,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bid-centre@canon.at,Canon Austria GmbH,AT,Wien,,370641.9,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bid@htss.ro,HIGH-TECH SYSTEMS & SOFTWARE,ROU,Bucuresti,https://www.htss.ro,1921411.95,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidmanagement.nl@ricoh.nl,Ricoh Nederland B.V.,NLD,'S-HERTOGENBOSCH,http://www.ricoh.nl,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bid@officedepot.se,Office Depot Svenska AB,SWE,SOLNA,https://www.officedepot.se,28000000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidsandtenders@findel-education.co.uk,Findel Education Limited,UK,Hyde,https://etendersni.gov.uk/epps,10400000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bids@banneruk.com,Banner Group Limited,GBR,Dublin,,12000000,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bids@bbanner.co.uk,Banner Group Limited,UK,Sheffield,https://etendersni.gov.uk/epps,10400000.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidsupport-tfsp@atos.net,UTE Atos-Ricoh,ESP,Madrid,,1027454.4,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bidteam@wildheartsoffice.com,Wildhearts Office Ltd,GBR,Glasgow,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
bieterportal-alt@deutschebahn.com,Pitney Bowes Deutschland GmbH,DEU,Darmstadt,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
biosalessupport@kalamazoo.es,"KALAMAZOO PRODUCTOS DE OFICINA, S.L.U",ESP,Galdakao,,637178.01,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
Birgit.Eschweiler@dse-deutschland.de,DSE GmbH,DEU,Düren,,,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
birgit.knoebel@abe-brands.de,ABE GmbH,DEU,Willich,https://www.abe-brands.de,315243.96,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
biuro2@jardwaw.pl,Jard Spoka z ograniczona odpowiedzialnoscia,PL,Warszawa,http://jardwaw.pl,484810.0,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
biuro@allpap.pl,ALLPAP Sp. z o.o. Sp. k.,POL,Sokołów Podlaski,,874520.86,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
biuro@amad.pl,AMAD Sp. z o.o.,POL,Łomianki,www.amad.pl,1881024.3,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
biuro@aramus.pl,Aramus Sp. z o.o. Sp. k.,PL,Krakow,www.aramus.pl,2619835.3,pulp_paper,"Brazil, Chile, Uruguay (Suzano, CMPC, UPM)"
