email,company,country,city,website,contract_value,sector,suppliers
arenas@aridosaguilar.com,"ARIDOS AGUILAR, S.L.",ESP,Palencia,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arendsee@reikan-mineralik.de,REIKAN Mineralik GmbH,DEU,Beeskow,,469662.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arexna@arexna.es,CARRION AREXNA S.L.U.,ESP,Segovia,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
argicur@wanadoo.fr,ARGICUR,FRA,Le Buisson-De-Cadouin,,995670,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aridosboiria@aridosboiria.com,Áridos Boiria S.L.,ESP,SESA,,0.15,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aridos@juan-espinosa.com,JUAN ESPINOSA E HIJOS SL,ESP,Balerma ( El Ejido),,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aridossierradesegura@hotmail.com,Aridos Sierra De Segura SL,ESP,SILES,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aridosyescolleras@gmail.com,ARIDOS Y ESCOLLERAS SIERRA SUR SLU,ESP,Peal de Becerro,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aridosyescombros15@gmail.com,"Áridos y Escombros, S.L.",ESP,Baena,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aries@aries-ipsa.com,"ARIES INDUSTRIAS DEL PLÁSTICO, S.A.",ESP,Fuenlabrada,,45000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arild@veldeas.no,Velde Pukk AS,NOR,Sandnes,,160000000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ari@soraliikemarkkula.fi,Ari Markkula Oy,FIN,Säkylä,,550000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
armin.menninger@man.eu,MAN Truck & Bus Deutschland GmbH,DE,Schweinfurt,,503801.6,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arndt.overbeck@chs-container.de,CHS Container Handel GmbH,DEU,Bremen,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arne.koll@schuberth.com,SCHUBERTH GMBH,DEU,Magdeburg,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arno@arno.es,"INFRAESTRUCTURAS Y CANTERAS, S.L.",ESP,MADRID,,0.15,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arnoud@twsbenelux.com,Total Waste Systems Belgium,BEL,Hofstade,,394721.8,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
artur.dydyna@wp.pl,Przedsiebiorstwo Gastronomiczno - Handlowe LECH-POL Teresa Dydyna,PL,Darowo,,1200000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
arturo.alonso@contenur.es,CONTENUR SL,ESP,GETAFE,,630000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
a.salgado@martinrenard.fr,MARTIN RENARD,FRA,Jaunay-Marigny,,1400000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
asesoria.juridica@gcpv.com,"CANTERAS DE ALAIZ, S.A. ",ESP,Madrid,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
asfalt@imosbrno.eu,"IMOS asfalt, s.r.o.",CZE,Brno - Černovice,,30000000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
asi@steypustod.is,Króksverk ehf.,ISL,Sauðárkrókur,,43324200,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
asko.pulkkinen@kuljetuspulkkinen.fi,Kuljetus Pulkkinen Oy,FIN,Vehmersalmi,,250000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
asmir.nocic@weyland.at,"Bietergemeinschaft bestehend aus Weyland GmbH, Technischer Vertieb, Weyland GmbH, Technischer Vertieb",AUT,St. Florian am Inn,,738068.42,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
asypa2015@hotmail.com,"JACIN CANTERAS, S.L.",ESP,Hontoria del Pinar,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
atastroyplast@gmail.com,АТА-СТРОЙ ЕООД,BGR,гр. Хасково,,21000.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ateliead@cytanet.com.cy,Ατελιε Α. Δημητριαδης Λτδ,CYP,ΛΕΥΚΩΣΙΑ,https://www.eprocurement.gov.cy/epps,13200,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ateliers.loire@gmail.com,ATELIER LOIRE-CHARTRES,FRA,Leves,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
a.thaler@andreasthaler.de,Andreas Thaler GmbH & Co. KG,DEU,Neusäß,,268600.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
audrey.lemee@cobalys.fr,COBALYS,FRA,Boves,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aurelie.baclet@bernard-sas.fr,ETS BERNARD,FRA,AIX NOULETTE,,2400000.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
aurore.menut@hva-paca.fr,SAS HAUT VAR AGRI,FRA,Ginasservis,,900000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ausschreibungen@alphatronmedical.de,Alphatron Medical GmbH,DEU,Everswinkel,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ausschreibungenazg@ziegler.de,Albert Ziegler GmbH,DEU,Giengen,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ausschreibungen@gute-sonder-fahrzeuge.de,GSF Sonderfahrzeugbau GmbH,DEU,Twist,,0.01,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ausschreibungen@klickrent.de,klickrent GmbH,DEU,Berlin,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ausschreibung@livingquarter.de,Living Quarter TPTL gGmbH,DEU,Berlin,http://www.livingquarter.de/,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
austinmachale@gmail.com,MacHale Plant Hire Ltd,IRL,Dublin,,366495,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
avasseur@ciffreobona.fr,CIFFREO BONA,FRA,Nice,https://www.ciffreobona.fr,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
ave@ave.cz,AVE CZ odpadové hospodářství s.r.o.,CZE,Praha - Hostivař,,14778500,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
avimiserv@yahoo.com,Avimi Serv,RO,Braila,,2144000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
a.woelfert@c-trace.de,c-trace S&L GmbH,DEU,Bielefeld,,0.01,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
a.wolf@meyer-hachenburg.de,Meyer Service und Logistik GmbH,DEU,Hachenburg,,0.01,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
axela_tehnic@yahoo.com,Gabrou Cariere,RO,Timisoara,,1720000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
axztrans@yahoo.com,A&Z TRANS,ROU,Targu Mures,http://axztrans.ro,2587785,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
azor@contenedoresazor.com,"CONTENEDORES METALICOS AZOR, S.L.",ESP,Les Franqueses Del Valles,,83796,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
azugrisa@gmail.com,"PAVIMENTOS AZUGRISA M. SANCHEZ, S.L.",ESP,ALCALA LA REAL,,247884.25,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
babplus@babplus.sk,B a B plus s.r.o.,SK,Nitrianske Rudno,,7898173.2,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
BACKOFFICE@PANNAPLUS.COM,PANNA PLUS storitve in trgovina d.o.o.,SVN,Ljubljana,,184400.0000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
badymaxevolution@yahoo.ro,S.C. Bady Max Evolution S.R.L.,RO,Pitesti,http://www.abexploagregate.ro,783200.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
balastiera@alltin.ro,All Tin S.R.L.,RO,Reghin,www.alltin.ro,1270170.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
banfi@containex.com,Containex Container-Handelsgesellschaft m.b.H.,AUT,Wiener Neudorf,https://WWW.CONTAINEX.COM,1104000006.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
Barbara.bardet@colas.com,CARRIERES ET MATERIAUX DU GRAND OUEST,FRA,La Ferrière,,1860000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
barrau.edp@wanadoo.fr,EMULSIONS DES PYRENEES,FRA,TARBES,,325710,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bascula@canterascuadrado.com,UTE SUMINISTRO ORDUÑA,ESP,Tornadizos de Ávila - Ávila,www.canterascuadrado.com,4261920,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
basrhin@colas.com,COLAS TERRITOIRE NORD EST - SARM,FRA,Strasbourg,,2880000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
battsam@battsam.se,Battsam i Karlskrona AB,SWE,Karlskrona,www.battsam.se,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bauform@inbox.lv,"Sabiedrība ar ierobežotu atbildību ""BauForm""",LVA,Daugavpils,,345279.80,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bayrol@bayrol.fr,BAYROL FRANCE,FRA,DARDILLY,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
b.coulaud@demussi.fr,DEMUSSI,FRA,Gueret,,600000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
beata.bialek@unimax.com.pl,Unimax S.A.,PL,Kielce,,42366.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bebrusai@gisnet.lt,UAB Bebrusai,LTU,Molėtai,,187000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bedamiroholdingparcari@gmail.com,Bedamiro Holding Parcari Construct,RO,Bucuresti,www.listafirme.ro/bedamiro-holding-parcari-construct-sa,79164824.58,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
be.darpa@veolia.com,ALPES ASSAINISSEMENT,FRA,Tallard,,900000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
beispiel@beispiel.de,Walter Klug GmbH & Co.KG,DEU,Immenstadt im Allgäu,,129922.2,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
be.marly.route@eiffage.com,EIFFAGE ROUTE NORD EST HAINAUT MARLY,FRA,Marly,,800000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bengt.nilsson@ncc.se,NCC Industry Aktiebolag,SE,Ostersund,,12000000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
benjamin@naturen.pro,NATUREN,FRA,Meylan,,365409,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
benoit.espinasse@vicat.fr,GRANULATS VICAT,FRA,Carbonne,,600000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
beratung@deutsche-dienstrad.de,DD Deutsche Dienstrad GmbH,DE,Schweinfurt,https://www.deutsche-dienstrad.de/,353753.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
berthetacier@cmfba.net,CMF BERTEHT ACIER,FRA,Lyon 7eme,,1400000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bessonh@airproducts.com,AIR PRODUCTS,FRA,AUBERVILLIERS,www.airproducts.fr,4792,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bestilling@gcrieber.dk,GC Rieber A/S,DK,Fredericia,https://www.gcrieber.com/,12700000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bgarcia.oskia@grupoberiain.com,"CANTERAS OSKIA, S.L.",ESP,ERROZ-ARAQUIL,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bgarcia.uncona@grupoberiain.com,UNCONA SA,ESP,ORCOYEN,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bgonzalez@amiab.com,GRUPO AMIAB MURCIA SLU,ESP,Albacete,,323232,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bieterportal-alt@deutschebahn.com,thyssenkrupp Schulte GmbH,DEU,Essen,,3177012,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
billy@mcgraths.ie,McGraths Limestone Cong Ltd,IRL,Cong,www.mcgrath.ie,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
billy@tipperservices.ie,Tipper Services Ltd,IRL,Dublin,www.tipperservices.ie,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biolab@biolab.hu,BIOLAB Diagnosztikai Laboratórium Zártkörűen Működő Részvénytársaság,HUN,Budapest,,747462300.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biotera@veolia.com,"BIOTERA podjetje za ravnanje z organskimi odpadki, d.o.o.",SVN,Komenda,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
birgitta.johansson@rj-schakt.se,Rolf Johanssons Schakt & Transport AB,SE,Tingsryd,http://www.rj-schakt.se,10856240.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
birkelbach@thermalsole.de,"Natursole Sülbeck, Ulrich Birkelbach e.K.",DEU,Einbeck,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
birokozbeszerzes@gmail.com,Biró Kertészeti és Kereskedelmi Zártkörűen Működő Részvénytársaság,HUN,SZIGETSZENTMIKLÓS,,17666521.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@abmprogress.pl,ABM Progress Sp. z o. o.,POL,Warszawa,,2274000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@aneva.pl,Mariusz Klejnowski prowadzący działalność gospodarczą pod firmą MARIUSZ KLEJNOWSKI ANEVA ,POL,Inowrocław,https://www.aneva.pl,41670,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@budamrek.pl,P.P.H.U. BUDAMREK Tomasz Rek,POL,Wołomin,,1499652.91,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@daaram.pl,"""DAARAM"" Sp. z o.o.
",POL,Żary,http://daaram.pl/,10169883.87,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@emkakowalski.pl,EMKA Kowalski Usługi Sp. z o.o. ,POL,Pobiedziska ,,327602.92,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@e-promet.pl,PROMET SP. Z O.O.,POL,Rybnik,https://e-promet.pl/,8949360,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@ferrotube.pl,Ferro Tube Sp. z o.o.,POL,Siemianowice Śląskie,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@geo-sol.eu.pl,GEO SOL Sp. z o.o.,POL,Bielsko Biała,https://geosol.pl,84000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@gorrem.pl,"Zakład Robót Górniczych GÓRREM spółka z ograniczoną odpowiedzialnością
spółka komandytowa",POL,Ruda Śląska,https://www.gorrem.pl/,4370000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@grametbarcice.com,P.P.H.U. GRAMET,POL,Barcice Dolne,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro.hubertus@gmail.com,HUBERTUS Marcin Malarczyk,POL,Łódź,,1514700,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@izbiccy.pl,PW SANDPOL Janusz Izbicki,POL,Białystok,,6699780,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@kamko.rzeszow.pl,F.H.U. Kamko Kamil Gil,POL,Hucisko,,2221036.5,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@kawiko.com,"P.P.U.H. „HURT-TRANS, KAWIKO” Władysław Szyling",POL,Zabartowo,,526132.5,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@kdmetal.pl,KD Metal Sp. z o.o.,POL,Wrocław,,1064727.36,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@maxmed.pl,MAXMED Zakład Usługowo Handlowy Marcin Murzyn,POL,Orle,https://maxmed.pl,1831360,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@megakrusz.pl,"MEGA-KRUSZ NAPIÓRKOWSKA, WILCZYŃSKI SPÓŁKA KOMANDYTOWA",POL,Ostrołęka,,1054224,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@met-hut.pl,AGNIESZKA SIBIGA MET-HUT,POL,Stalowa Wola,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@ms-medical.pl,MS Medical PRO sp.zo.o.,POL,Chorzów,,2082136.32,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@nsteel.pl,NSteel Sp. z o.o.,POL,Myszków,https://nsteel.pl/,1161013.05,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro.pe@repolska.pl,Reslnvest Energy PE sp. z o.o. ,POL,Chorzów,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@poj-met.pl,P.P.H.U POJ-MET KAZIMIERZ PRZYBYLSKI,POL,Zduńska Wola,,1064727.36,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@prdmarkbud.pl,PRD MARKBUD Sp. zo.o.,POL,Poddębice,,1514700,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@psgrafen.pl,"Przedsiębiorstwo Specjalistyczne GRAFEN spółka z ograniczoną
odpowiedzialnością spółka komandytowa",POL,Ruda Śląska,https://grafenprofessional.eu/,4370000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@spgpolska.eu,SEBASTIAN STADNIK SPG POLSKA TRUCK,POL,Kostomłoty,,9530020.89,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@stanhandel.pl,STAN HANDEL Tatiana Wójcik,POL,Tychy,,17590094.31,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@transmar.org,Przedsiębiorstwo Handlowo Usługowe Transmar Marek Przybyło  ,POL,Kraków,,2800000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@trans-zwir.pl,TRANS - ŻWIR JAN KITOWICZ,POL,Giżycko,,1152064.6,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@veco-bet.pl, VECO - BET SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,POL,Mińsk Mazowiecki,,1152064.6,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@wikrusz.pl,ADAM WITKOWSKI P.W.WIKRUSZ,POL,Miedzna,,1054224,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@wildbear.pl,Wild Bear Rafał Janikowski,POL,Złotniki,https://wildbear.pl/,8872620,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@wroclawskie-kruszywa.pl,Wrocławskie Kruszywa Sp. z o.o.,POL,Wrocław,,686000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
biuro@zimar.com.pl,ZIMAR Ryszard Ziegert,PL,Bytow,,1200000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bjarnesolli@hotmail.com,Bjarne Solli Graveservice AS,NO,Hauge i Dalane,,6000000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bjarturehf@gmail.com,bjartur ehf,ISL,Hólmavík,,75240000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bjoern.mattsson@feiring.no,Feiring Bruk AS,NOR,Lørenskog,,32000000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bjorn.larsson@swhorto.se,Sw Horto AB,SWE,Hammenhög,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bjornulf@cogr.no,Containergruppen Norge AS,NOR,Hamar,,60000000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bkt_forest@yahoo.com,S.C. BKT FOREST SRL,RO,Lapus,,1964050.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
blouis@cmo50.fr,CONSTRUCTIONS METALLIQUES DE L'OUEST,FRA,Cherbourg-En-Cotentin,,520000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bluetrans09300@gmail.com,MECHANIKA POJAZDOWA ZBIGNIEW JARZYNKA BLUE-TRANS,POL,Wiadrowo,,1054224,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bnerriere@concertosign.fr,CONCERTO SAS,FRA,Villelaure,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bob_transmondo@yahoo.com,Bob Transmondo,RO,Talpasesti,www.bobtransmondo.ro,1152145.87,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bogdan.faur@ifr.ro,Sylc Con Trans,RO,Arad,www.ifr.ro,2808000.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
Boggesgravab@live.se,Bogges Gräv AB,SWE,MARIESTAD,,50000000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bolmet@bolmet.pl,BOLMET Recycling Sp. z o.o.,POL,Wiechlice,www.bolmet.pl,2249565.45,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bomikplusz@gmail.com,"BOMIK-PLUSZ Ipari, Kereskedelmi és Szolgáltató Korlátolt Felelősségű Társaság",HUN,Bükkábrány,https://www.bomik-beton.hu,532998000.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bonomieugenio@legalmail.it,RTC Bonomi Eugenio SpA (mandataria) 70% con Euros Srl (mandante) 30%,ITA,MONTICHIARI,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
boris.haouassi@colas.com,CARRIERE ET MATERIAUX DU GRAND OUEST,FRA,SAINT PORCHAIRE,,835000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
borislav@abc-contact.net,АБС КОНТАКТ ЕООД,BGR,гр. София,https://www.abc-contact.net/,82584.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
boro.radic@hzinfra.hr,GOLUBOVEČKI KAMENOLOMI d.o.o.,HRV,NOVI GOLUBOVEC,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
boussersoub@perinetcie.fr,ETABLISSEMENTS PERIN ET COMPAGNIE SA,FRA,Begard,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
b.peramo@azur-trucks.com,AZUR LCV,FRA,Villeneuve Loubet,,115000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bramidan@bramindan.dk,Bramidan A/S,DNK,Bramming,,3705523,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
breda@mcgroup.ie,MICHAEL CRONIN SAND and GRAVEL LTD,IRL,KILLARNEY,www.mcgroup.ie,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
brennschneiden@grosschaedl.at,Franz Grosschädl Stahlgroßhandel GesmbH,AUT,Graz,,4398018,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
brno@uchytil.eu,UCHYTIL s.r.o.,CZE,Brno - Horní Heršpice,,136967000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bronius.dulinskas@gmail.com,"UAB ""Šalmesta""",LTU,Šalčininkai,,265675,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bruno.legac@contenur.com,CONTENUR,FRA,Lyon,,6140000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bruno@twsbenelux.com,TWS,BEL,Retie,,500000.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
b.stommel@reinigungsteam-baggeler.de,REINIGUNGSTEAM BAGGELER e.K.,DEU,Sankt Augustin,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
btespa@legalmail.it,B.T.E. SPA,ITA,PAITONE,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
btolivia@cetya.es,GRUPO CETYA SA,ESP,Pamplona,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
btrzcionka@mpl.com.pl,MPL TECHNOLOGY Sp. z o.o. ,POL,Katowice,https://www.mpl.com.pl/,2980193.13,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
buero@haustechnik-hurtz.de,Haustechnik Hurtz GmbH,DEU,Jüchen,,988802.27,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bullion@italpreziosi.it,ITALPREZIOSI SPA,ITA,AREZZO,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bunova@ibiotech.cz,BioTech a.s.,CZE,Praha - Strašnice,,235203.47,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bureau.etudes@mineris.fr,MINERIS ENVIRONNEMENT,FRA,Avignon,,3620500,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
BUREAU.ETUDES@MINERIS.FR,MINERIS ENVIRONNEMENT,FRA,Avignon,,604000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
butiken@gamlajernboden.se,AB Gamla Jernboden,SWE,Ronneby,https://gamlajernboden.se/,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
bvdmtransco@yahoo.com,Bvdm Transco,RO,Craiova,www.bvdm.ro,1152145.87,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
byaneva@tilcom-bg.com,ТИЛКОМ ООД,BGR,гр. София,https://www.tilcom-bg.com/?cid=2,832900.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
calitate.calcarul@dmail.com,CALCARUL S.A.,RO,Pojorata,www.doxargrup.ro,5933700.0,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
Camilla.Lundberg3@swerock.se,Swerock Aktiebolag,SWE,ÄNGELHOLM,,50000000,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
cam@metroprofesionaltest.ro,Metro Profesional Test,ROU,Caldararu,https://www.metroprofesionaltest.ro,1799999,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
camposromero@hotmail.es,"EXCV. Y TTES. CAMPOS ROMERO, S.L.",ESP,PUERTO SERRANO,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
canarias@tirso.org,HIERROS TIRSO CANARIAS SL,ESP,GRANADILLA DE ABONA,,0.01,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
canteracabra@gmail.com,"ARIDOS EL PEÑON, S.A.",ESP,Cabra,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
cantera@cbeltran.es,CANTERAS GOLMAYO S.A.U.,ESP,Golmayo,,1.00,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
canterafoncanal2@gmail.com,CANTERA CERRO FONCANAL SL,ESP,LA CALAHORRA ,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
canteralavibora_sl@hotmail.com,"CANTERA LA VIBORA, S.L.",ESP,Gibraleon,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
canteramoral@hotmail.com,HNOS MORAL CANTERA AÑORETA SL ,ESP,BAILEN ,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
canterapiletas@yahoo.es,CANTERA LAS PILETAS S.L.,ESP,GUADAHORTUNA,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
canterasanantonio@hotmail.com,CANTERAS SAN ANTONIO S.LL,ESP,CAÑETE LA REAL,,,copper,"Chile, Peru (Codelco, Antamina, Southern Copper)"
