company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
Textilia A/S,hr@textilia.dk,DNK,Smørum,,,5700000,Danish Ministry of Defence Acquisition and Logistics Organisation,DNK,90000000,282514-2024,2024
Ejby Sygetransport,hrxmand@gmail.com,DNK,Søllested,,Troelsebyvej 1,400000000.00,Trafikselskabet Movia,DNK,60000000,74485-2025,2025
Stark Danmark A/S,hs.aarhus@stark.dk,DNK,Viby J,,Skanderborgvej 277,9338960,Aarhus Kommune,DNK,44470000,81743-2024,2024
Dines Jørgensen & Co. A/S,hsa@dj-co.dk,DNK,Odense S,,"Hestehaven 21R, 1. sal",950000,Odense Kommune,DNK,71311000,133080-2024,2024
SYSTRA Danmark A/S,hsardal@systra.com,DNK,København S,,,16000000,Banedanmark,DNK,71311230,410292-2025,2025
SOPHION BIOSCIENCIE A/S,hsa@sophion.com,DNK,Ballerup,,,230000,Rectorado de la Universidad de Zaragoza,ESP,38970000,123139-2024,2024
H.S.A Trafik ApS,hsatrafikaps@gmail.com,DNK,Odense,,Poppelhaven 16 B 1,1700000000,"FynBus,Midttrafik,Sydtrafik",DNK,60000000,208801-2025,2025
JOBINPLACE A/S,hsc@jobinplace.dk,DNK,Horsens,https://www.jobinplace.dk,"Grønlandsvej 3, 3. sal.",18000000,Aarhus Kommune,DNK,80000000,408837-2024,2024
Blue Water Shipping A/S,hsda@bws.dk,DNK,Esbjerg,,Trafikhavnskaj 9,60000000,Danish Ministry of Defence Acquisition and Logistics Organisation,DNK,60000000,336365-2025,2025
Advance A/S og Mediabrands ApS (konsortium),hse@advance.dk,DNK,Copenhagen,https://www.advance.dk/,Landemærket 29,36000000,Udviklingsselskabet By & Havn I/S,DNK,79000000,473354-2024,2024
Handy Transportvogne A/S,hs@handy.dk,DNK,Kolding,,"Essen 26,",4000000.0,Region Sjlland,DK,34000000,269325-2022,2022
SOLAR A/S,hsh@solar.dk,DNK,Vejen,,Industrivej Vest 43,345274543.54,VORES ELNET A/S,DNK,31320000,172503-2025,2025
COWI,hsj@cowi.com,DNK,Odense C,,,4733500,Silkeborg Kommune,DNK,71000000,193713-2025,2025
Nordic Prime ApS ,hs@nordicprime.dk,DNK,Esbjerg,https://nordicprime.dk,Niels Bohrs Vej 6,,Amgros I/S ,DNK,33600000,653637-2024,2024
AH diagnostics,hso@ahdiagnostics.dk,DNK,Tilst,,Gammel Viborgvej 11A,,Danmarks Tekniske Universitet - DTU,DNK,38000000,233454-2025,2025
LINCO Incubator ApS,hso@lincoincubator.com,DNK,7430 Ikast,,Orionvej 28-30,4462276.4,"Mezinárodní testování drůbeže, státní podnik",CZE,16651000,573105-2024,2024
Odense Bygningsservice A/S,hso@obyg.dk,DNK,Odense SØ,,Blækhatten 27,17311093,H. Skjøde Knudsen A/S,DNK,45200000,587103-2025,2025
Partneren ApS,hs@partneren.dk,DNK,Sborg,,"Transformervej 29, 1",4039350.0,KOMBIT A/S,DK,90911100,007113-2020,2020
Ramsdal A/S,hs@ramsdalgruppen.dk,DNK,Kolding,,Caspar Müllers Gade 2-4,38352240,Vejle Kommune,DNK,85000000,474175-2024,2024
Esbjerg Shipyard A/S ,ht@esy.dk,DNK,Esbjerg,https://www.esy.dk/dk/,Molevej 28,2450000,Maritime and Polytechnic College (MARTEC) ,DNK,50241000,333993-2024,2024
Hotel Europa K/S,ht@europahotel.dk,DNK,Aabenraa,,H.P. Hanssens Gade 10,934000000,Staten og Kommunernes Indkøbsservice A/S,DNK,55000000,317988-2025,2025
HGSR A/S HimmerLand,ht@himmerland.eu,DNK,Farsø,,"Lars Larsens Vej 1, Gatten",934000000,Staten og Kommunernes Indkøbsservice A/S,DNK,55000000,317988-2025,2025
Furine ApS,htn@furine.com,DNK,Skaevinge,,Industrivænget 1,,Region Nordjylland,DNK,33140000,705177-2025,2025
EDF Danmark A/S,hugin.bech@edfdk.com,DNK,Hvidovre,,Jernholmen 47 A,75000000,Region Syddanmark,DNK,65300000,10690-2024,2024
Humanizer A/S,humanizer@pshr.dk,DNK,Høje Taastrup,,"Spotorno Allé 12, 2. sal",5708042,Forsvarsministeriets Ejendomsstyrelse,DNK,55510000,719671-2024,2024
sarya ApS,huseyin68@live.dk,DNK,Ishøj,,landlyststien 10 1 tv,400000000.00,Trafikselskabet Movia,DNK,60000000,74485-2025,2025
BYENS TAXI v/Ibro Husic,husic.2@hotmail.com,DNK,Rudkøbing,,Broløkken 18,1700000000,"FynBus,Midttrafik,Sydtrafik",DNK,60000000,208801-2025,2025
Ulfoss Plastic A/S,HU@ulfoss.dk,DNK,Holbæk,,Spånnebæk 25,6384600.00,Vejle Kommune - Ressourcer & Genbrug,DNK,19000000,375508-2025,2025
Varig Teknik og Miljø A/S,hv@varigteknik.dk,DNK,Sorø,,Varig Alle 1,1110000,AffaldPlus I/S,DNK,42000000,506260-2024,2024
Vestforsyning A/S,hv@vestforsyning.dk,DNK,Holstebro,,"Nupark 51,",5257124.0,Lemvig Kommune,DK,50000000,024393-2020,2020
Blaabjerg Leg ApS,hw@blaabjergleg.dk,DNK,Glejbjerg,,Industrivej 1,150000,Haderslev Kommune,DNK,37535200,421687-2024,2024
Rambøll Danmark A/S,hwh@ramboll.dk,DNK,Aarhus N,,Olof Palmes Allé 22,93000,Professionshøjskolen Via University College,DNK,71000000,675043-2025,2025
HASAN YILDIRAN,hy21779588@gmail.com,DNK,Albertslund,,Askebo 35,400000000.00,Trafikselskabet Movia,DNK,60000000,74485-2025,2025
A/S Hydrema Export,hydrema@hydrema.com,DNK,Støvring,,Gammel Kirkevej 16,15500000,Forsvarsministeriets Materiel- og Indkøbsstyrelse,DNK,34142300,310503-2025,2025
legalXtract ApS,hza@lxt.dk,DNK,København K,,Toldbodgade 89,1766989355.96,Staten og Kommunernes Indkøbsservice A/S,DNK,48000000,249724-2025,2025
ILS Danmark ,ia@ilsdk.dk,DNK,Allerød,,Gydevang 22A,1852000,Region Nordjylland,DNK,38000000,557018-2024,2024
DANISH INSTITUTE FOR HUMAN RIGHTS,IASECRETARIAT@HUMANRIGHTS.DK,DNK,Copenhagen,http://www.humanrights.dk ,WILDERS PLADS 8K,460000000,"Ministry of Foreign Affairs of Denmark, Department for the Middle East and North Africa (MENA)",DNK,75211200,526461-2024,2024
Immeo,ibe@immeo.dk,DNK,København V,,Trommesalen 5,50397600,Andel Holding A/S,DNK,72000000,396683-2025,2025
Smedsgaard Agro ApS,ibj@sg-agro.dk,DNK,Lemvig,,Pletvej 19,8452500,Herning Vand A/S,DNK,90000000,735427-2024,2024
Aarsleff Rail A/S,ibn@aarsleffrail.com,DNK,Viby J,,,999852.707,Banedanmark,DNK,45230000,179509-2024,2024
dogans taxi,ibodoganddh@gmail.com,DNK,holstebro,,under avnbøgen 3,1700000000,"FynBus,Midttrafik,Sydtrafik",DNK,60000000,208801-2025,2025
SWARCO Danmark A/S,ib.ragborg@swarco.dk,DNK,Skovlunde,,Tonsbakken 16-18,0,Brndby Kommune,DK,50232200,304614-2020,2020
International Tolkeservice ApS,Ibrahim@tolkning.com,DNK,Odense,,Åsumvej 141,1621947,Silkeborg Kommune,DNK,79540000,130385-2025,2025
TT´s Hjemmepleje ApS,ibrahim@tt-hjemmeservice.dk,DNK,Holbæk,,Højvang 2,162000000,Holbæk Kommune,DNK,98513310,405785-2025,2025
IBSA Nordic,ibsa.hankinta@oriola.com,DNK,Søborg,,,130000000,Sansia Oy,FIN,33600000,218278-2024,2024
SupWiz ApS,i.damgaard@supwiz.com,DNK,København V,,"Vesterbrogade 35, 3.",1605806936,Staten og Kommunernes Indkøbsservice A/S,DNK,48000000,681926-2024,2024
NORD Architects A/S,ida@nordarchitects.dk,DNK,København NV,,"Hejrevej 37, 2",1200000,Asker kommune,NOR,71200000,545374-2025,2025
Advice A/S,ida.s@adviceagency.com,DNK,København V,,Gammel Kongevej 3E,2054573,I/S Amager Ressourcecenter,DNK,71000000,326098-2025,2025
IDÉ House of Brands,ide@idegroup.dk,DNK,Silkeborg,,Hagemannsvej 6E,2000000,Ballerup Kommune,DNK,18530000,603078-2024,2024
Idos,idos-transport@hotmail.com,DNK,Ølstykke,,Rådhus alle 10D 1.7,400000000.00,Trafikselskabet Movia,DNK,60000000,74485-2025,2025
Rambøll Danmark A/S,idrn@ramboll.dk,DNK,Vejle,https://www.ramboll.com/da-dk,Lysholt Allé 6 og 10,500000000,Kolding Kommune,DNK,71311000,624000-2025,2025
Tryg Forsikring A/S,ieskade@tryg.dk,DNK,Ballerup,https://www.tryg.dk,Klausdalsbrovej 601,0,FS Ejendomsselskab A/S,DNK,66510000,723844-2024,2024
"If Skadeforsikring, filial af If Skadeförsäkring AB",if-broker@if.dk,DNK,Hvidovre,https://www.if.dk/erhverv,Stamholmen 159,10756670,Energinet,DNK,66510000,366030-2024,2024
Ditobus Linjetrafik A/S,igb@ditobus.dk,DNK,Holbæk,,,,Nordjyllands Trafikselskab,DNK,60112000,101598-2025,2025
Danica Pension,igy@danicapension.dk,DNK,Lyngby,,Parallelvej 17,145350000,Sund & Bælt Holding A/S,DNK,66500000,752108-2024,2024
Rønnow Arkitekter,ik@ra.dk,DNK,København,,Strandgade 27b,,Udenrigsministeriet,DNK,71000000,378198-2025,2025
4x27 ApS,ikram.ilyas@cabonline.com,DNK,Kastrup,,"Englandsvej 358, byg 6",5863200,Lyngby-Taarbæk Kommune,DNK,60000000,151907-2025,2025
Verdis A/S,ilarsen@verdis.dk,DNK,Gadstrup,,Erhvervsparken 17,96635071,Frederikssund Kommune,DNK,90511200,456989-2024,2024
Faxe Kalk As,ilkka.penttila@lhoist.com,DNK,Faxe Ladeplads,,Hovedgaden 13,2650000,Vantaan Energia Oy,FIN,24000000,391580-2024,2024
ILS Danmark,ils@ilsdk.dk,DNK,Allerrød,,,22500000,Region Midtjylland,DNK,38000000,213112-2025,2025
Roche Diagnostics A/S,imrana.shahzada@roche.com,DNK,Hvidovre,,Industriholmen 59,7801310.0,Medicoteknik,DK,38000000,379875-2021,2021
4x27 ApS,im@taxi4x27.dk,DNK,Kastrup,,"Englandsvej 358.A, byg. 6",1700000000,"FynBus,Midttrafik,Sydtrafik",DNK,60000000,208801-2025,2025
Axlab A/S,ina.lund@axlab.dk,DNK,Vedbæk,,Bygstubben 4,3243000,Region Syddanmark,DNK,38000000,716010-2024,2024
Incita,incita@incita.dk,DNK,København S,,Ellebjergvej 52,,Social- og Boligstyrelsen,DNK,85312300,776859-2025,2025
Vesthimmerlands Kommune - Kontrolbud,indkoeb@vesthimmerland.dk,DNK,Aars,,Vestre Boulevard 7,6100000,Vesthimmerlands Kommune,DNK,85120000,107015-2024,2024
C2Wind Aps,inf@C2Wind.com,DNK,Fredericia,,Vesterballevej 5,143850,Energinet Eltransmission A/S,DNK,71351000,421204-2024,2024
2care4 Aps,info@2care4.de,DNK,Esbjerg,,Stenhuggervej 12-14 ,,AOK Baden-Württemberg ,DEU,33600000,587252-2025,2025
"37,3 Grader A/S",info@37-3.dk,DNK,Skårup,,Vidjekrogen 1B,65000000,Rigspolitiet,DNK,18300000,152116-2025,2025
Cabonline Danmark,info@4x27.dk,DNK,Kastrup,,"Englandsvej 358, bygn. 6",346000000,Københavns Kommune,DNK,60140000,147241-2025,2025
5E Byg A/S,info@5e-byg.dk,DNK,Odense M,,Cortex Park 12,231557338.82,Roskilde Tekniske Skole,DNK,45000000,426661-2025,2025
6 Stjernet Facility ApS,info@6stjernetfacility.dk,DNK,Rødovre,,Fjeldhammervej 17,35681600,Gymnasiefællesskabet,DNK,90000000,305676-2025,2025
Aage Christensen A/S,info@aagechristensen.dk,DNK,Glostrup,,,1460000,Teknologian tutkimuskeskus VTT Oy,FIN,38970000,125770-2024,2024
Aalborg CSP,info@aalborgcsp.com,DNK,Aalborg,,Hjulmagervej 55,105000000,PlanEnergi,DNK,45251250,447574-2025,2025
Aalborg Lufthavn Amba,info@aal.dk,DNK,Nørresundby,,Ny Lufthavnsvej 100,,Udenrigsministeriet,DNK,63000000,433133-2025,2025
ÅLSRODE SMEDE- OG MASKINFABRIK A/S,info@aalsrode.dk,DNK,Grenaa,https://www.aalsrode.dk/da/,Fabrikvej 9,41600000,Aarhus Vand A/S,DNK,71550000,791200-2024,2024
Anders Andersen Rengøring A/S,info@aaren.dk,DNK,Vejle,,Ladegårdsvej 18,,Boligkontoret Fredericia,DNK,45000000,43028-2025,2025
Færch & Co A/S,infoaarhus@faerch-co.dk,DNK,Aalborg SV,,Halkjærvej 22,,Odense Kommune,DNK,45000000,225133-2025,2025
ÅRHUS & OMEGNS TAGPAPDÆKNING A/S,info@aarhustag.dk,DNK,Hinnerup,,Navervej 22,,Aarhus Kommune,DNK,45000000,92886-2025,2025
Terminalen Aarhus A/S,info.aarhus@terminalen.dk,DNK,Risskov,https://www.terminalen.dk,Ravnsøvej 9,129359844.67,Staten og Kommunernes Indkøbsservice A/S,DNK,34000000,182531-2024,2024
Per Aarsleff A/S,info@aarsleff.com,DNK,Viby J,,Hasselager Allé 5,10694865,Energinet Eltransmission A/S,DNK,71351200,341088-2025,2025
Aarrsleff Rail A/S,info@aarsleffrail.co,DNK,Viby J,https://www.aarsleffrail.com,Hasselager Allé 5,18000000,Banedanmark,DNK,50220000,123311-2024,2024
AARSLEFF RAIL A/S ,info@aarsleffrail.com,DNK,Viby J,https://aarsleffrail.com/,Hasselager Allé 5,2456958221,Banedanmark,DNK,50225000,45190-2025,2025
Abacus Medicine A/S,info@abacusmedicine.com,DNK,Copenhague,,,14590000,Fédération des Hôpitaux Luxembourgeois,LUX,33690000,184302-2025,2025
ABENA A/S,info@abena.com,DNK,Aabenraa,www.abena.com,Egelund 35,81000000.0,Riigi Tugiteenuste Keskus,EE,33140000,434304-2020,2020
ABENA A/S,info@abena.dk,DNK,Aabenraa,https://www.abena.dk/,Egelund 35,19528760,Region Midtjylland,DNK,39830000,86695-2025,2025
AB Catering Kbenhavn A/S,info@ab-kbh.dk,DNK,Brndby,,Park Alle 362,11600000.0,Hje-Taastrup Kommune,DK,15000000,250213-2022,2022
Able Nordic a/s,info@ablenordic.dk,DNK,Hadsten,,Mågevej 16,,Region Syddanmark,DNK,33192120,305266-2025,2025
Accenture A/S,info@accenture.dk,DNK,København V,,,1142000000,Erhvervsstyrelsen ,DNK,72232000,427263-2024,2024
Adeas,info@adeas.dk,DNK,Kbenhavn ,,ster alle 42,238000000.0,Region Hovedstaden,DK,85121283,243977-2022,2022
AFA JCDecaux A/S,info@afajcdecaux.dk,DNK,Arhus C,https://www.afajcd.dk/da,Snder Alle 12,45000000.0,"Aalborg Kommune, BRT Sekretariatet",DK,98350000,246020-2022,2022
AG Delevopment A/S,info@aggruppen.dk,DNK,Odense,,,128000000,"Københavns Kommune, Økonomiforvaltningen",DNK,45000000,69294-2025,2025
AG Gulve A/S,info@aggulve.dk,DNK,Rødovre,,Tørringvej 20,600000000,Københavns Kommune - Økonomiforvaltningen,DNK,45200000,123171-2025,2025
Agito Medical,Info@agitomedical.com,DNK,Nørresundby,,,5600000,Region Syddanmark,DNK,33113100,332423-2025,2025
AJ Produkter A/S,info@ajprodukter.dk,DNK,Albertslund,,Roholmsvej 14A,,Etablissement - og Terrænkommandoen (tidligere Forsvarsministeriets Ejendomsstyrelse),DNK,39000000,424503-2025,2025
Aj Sikring og Teknik ApS,info@ajsikring.dk,DNK,Roskilde,,,122000000,Rudersdal Kommune,DNK,45000000,50476-2025,2025
A Kassen,info@akassen.com,DNK,Copenhagen NV,,Birkedommervej 27,9160000,"Göteborgs Stad, Exploateringsförvaltningen",SWE,92310000,164451-2025,2025
AK-BYG SOLBJERG 1985 A/S,info@akbyg.dk,DNK,Solbjerg,https://www.akbyg.dk/,Gammel Horsensvej 68,2731084,Aarhus Kommune,DNK,45000000,514661-2024,2024
AK Service og Vedligehold A/S,info@aksv.dk,DNK,Hillerød,,,122000000,Rudersdal Kommune,DNK,45000000,50476-2025,2025
Anne Louise Blicher,info@alblicher.net,DNK,København SV,,Bådehavnsgade 46c,60000,Region Uppsala,SWE,92311000,16090-2025,2025
Alcensoft A/S,info@alcensoft.com,DNK,Kgs. Lyngby,,Firskovvej 6,9000000,NASJONALT KOMMUNESAMARBEID FOR 110-SENTRALENE IKS,NOR,79711000,75229-2025,2025
ALD Automotive Danmark A/S,info@aldautomotive.com,DNK,Høje Taastrup,,Helgeshøjs Alle 34,,Energinet,DNK,34100000,616883-2025,2025
Algeco A/S,info@algeco.com,DNK,Ringsted,,,100000000,Forsvarsministeriets Ejendomsstyrelse,DNK,45212600,464138-2024,2024
Ambiente A/S,info@ambiente.dk,DNK,Skanderborg,https://www.ambiente.dk/,Ørstedsvej 16,13164470,Museum Skanderborg,DNK,39000000,526725-2025,2025
Anchersen A/S,info@anchersen.dk,DNK,Hvidovre,https://anchersen.ofir.com/,Jernholmen 20 - 22,0,Trafikselskabet Movia,DNK,60000000,312955-2025,2025
Anmasi A/S,info@anmasi.dk,DNK,Grindsted,,Thorsvej 240,14012155,Forsvarsministeriets Materiel- og Indkøbsstyrelse,DNK,42995000,310450-2024,2024
Another Consulting Firm P/S,info@another.consulting,DNK,København,,Købmagergade 5,91829603,Staten og Kommunernes Indkøbsservice A/S,DNK,72000000,803871-2025,2025
A & H Medical,info@aoghmedical.com,DNK,Brøndby,,,1359940,Københavns Universitet,DNK,33191110,172967-2025,2025
APJ El-Anlæg A/S,info@apjel.dk,DNK,Søborg,,Generatorvej 29,320000000,Region Hovedstaden,DNK,50711000,67594-2024,2024
AP Services A/S,info@ap-services.dk,DNK,Holstebro,,,13901.16,Viešoji įstaiga Centrinė projektų valdymo agentūra,LTU,33100000,468244-2024,2024
AP Transport Tjæreborg ApS,info@ap-transport.dk,DNK,Bramming,,Hedetoften 1,,AC Birk - AFLD I/S,DNK,90512000,717638-2025,2025
ARGO Affaldsenergi A/S,info@argo.dk,DNK,Roskilde,,Håndværkervej 70B,68172000,Argo Omlastning A/S,DNK,90500000,126977-2025,2025
ARIMA ApS,info@arima.dk,DNK,Herlev,,Herlev Hovedgade 15G,400000000.00,Trafikselskabet Movia,DNK,60000000,74485-2025,2025
ARKLINK Emballage ApS,info@arklink.dk,DNK,Silkeborg,,Georg Jensens Vej 6B,0,Danish Ministry of Defence Acquisition and Logistics Organisation,DNK,44610000,619803-2024,2024
Arne Andersen Vrå A/S,info@arne-andersen.dk,DNK,Vrå,https://arne-andersen.dk/,Nordre Ringvej 7,79322797,"Boligforeningen Fredensbo, afd. 12",DNK,45000000,714344-2025,2025
Arne Pedersen A/S,info@arnepedersen.dk,DNK,Greve,,,,Vallensbæk Kommune,DNK,45000000,432344-2025,2025
Aros Development A/S,info@aros-co.dk,DNK,Skødstrup,,Langs Skoven 74,,"Boligselskabet Viborg, Afdeling 6 Ringparken",DNK,45200000,850933-2025,2025
Artelia A/S,info@arteliagroup.dk,DNK,Søborg,,Buddingevej 272,5842920,Vejdirektoratet,DNK,71000000,29587-2025,2025
Arthrex Danmark,info@arthrex.dk,DNK,København S,,,37809903,Region Midtjylland,DNK,33100000,206623-2025,2025
Artspot A/S,info@artspot.dk,DNK,Aarhus,https://artspot.dk/forside.aspx,"Mejlgade 16B, 1",,Vejdirektoratet,DNK,79800000,374844-2024,2024
Assemble A/S,info@assemble.dk,DNK,Hellerup,,Valeursvej 12,2034600000.0,Staten og Kommunernes Indkbsservice A/S,DK,72000000,625343-2023,2023
ASSISTANCE HR PARTNERS A/S,info@assistance.dk,DNK,København V,,,1000000,Jammerbugt Kommune,DNK,79600000,670518-2024,2024
Atea A/S,info@atea.dk,DNK,Ballerup,,Lautrupvang 6,890000000,Region Sjælland,DNK,30200000,440942-2025,2025
ATKI A/S,info@atki.dk,DNK,Næstved,,Transportbuen 9,809780.70,Esbjerg Kommune,DNK,45316200,202059-2025,2025
ATTEMPTO ApS,info@attempto.dk,DNK,Fredericia,,,5893333,Banedanmark,DNK,71000000,409590-2025,2025
Audiovox ApS,info@audiovox.dk,DNK,Herlev,,,55000000,Forsvarsministeriets Materiel- og Indkøbsstyrelse,DNK,35113400,75411-2025,2025
AV Form A/S,info@avform.dk,DNK,Herning,,Baggeskrvej 23,4000000.0,Ringkbing-Skjern Kommune,DK,37800000,044015-2020,2020
"AXA FORSIKRING, FILIAL AF AXA VERSICHERUNG AKTIENGESELLSCHAFT, TYSKLAND",info@axa-forsikring.dk,DNK,Taastrup,,"Dalbergstrøget 9,1",39666403,Odense Kommune,DNK,66510000,805841-2025,2025
Badelement A/S,info@badelement.dk,DNK,Horsens,https://badelement.dk/,Levysgade 14,47317083,AG Construction A/S for Køhlers Have ApS eller ordre,DNK,45000000,426026-2025,2025
Konsulenthuset Ballisager A/S,info@ballisager.com,DNK,Abyhj,,Sren Frichs Vej 40A,116000000.0,Kbenhavns Kommune - Beskftigelses- og Integrationsforvaltningen,DK,85310000,362945-2021,2021
Byggeriets Arbejdsmiljøbus under Byggeriets Uddannelser,info@bam-bus.dk,DNK,København NV,https://bam-bus.dk/,"Bygmestervej 5, 2.",11850000,Branchefællesskabet for arbejdsmiljø i Bygge & Anlæg,DNK,85147000,433040-2025,2025
Bang Nielsen Entreprise A/S,info@bang-nielsen.dk,DNK,Jægerspris,https://bangsbo.net/om-bangsbo/,Lyngerupvej 28,69429325,"AG Construction A/S for Samvirkende Boligselskaber, SAB, eller ordre",DNK,45000000,426054-2025,2025
Base2Charge ApS,info@base2charge.com,DNK,Tommerup,,"Østerbro 4, Tommerup St",,Odense Kommune,DNK,51000000,425349-2025,2025
BASE Erhverv A/S,info@baseerhverv.dk,DNK,Horsens,https://baseerhverv.dk/,"Erhvervsbyvej 11, 2. sal",56850000,Holbæk Kommune,DNK,45000000,68567-2025,2025
BedreBusService APS,info@bbsbus.dk,DNK,Tureby,,Grevindevej 6,74629411,Frederiksberg Kommune,DNK,60000000,111879-2025,2025
BC Catering Roskilde A/S,info@bccr.dk,DNK,Roskilde,,Langebjerg 17,101317420,Region Hovedstaden,DNK,15600000,119797-2024,2024
BOO Statsautoriseret revisionsaktieselskab,info@bdo.dk,DNK,Aarhus C,https://www.bdo.dk/da-dk/bdo-danmark,Vestre Ringgade 28,7215000,Banedanmark,DNK,71000000,191627-2025,2025
Bech-Bruun Advokatpartnerselskab,info@bechbruun.com,DNK,Nordhavn,https://www.bechbruun.com/,Gdanskgade 18,,Udviklingsselskabet By & Havn I/S,DNK,79100000,351400-2025,2025
Malermester Willi Becke ApS,info@becke.dk,DNK,Vordingborg,,Åvej 4,42912108,KAB,DNK,45453100,864508-2025,2025
Bedst Trafik ApS,info@bedsttrafik.dk,DNK,Søborg,,Høje Gladsaxe 74,400000000.00,Trafikselskabet Movia,DNK,60000000,74485-2025,2025
Beierholm Godkendt Revisionspartnerselskab,info@beierholm.dk,DNK,Aalborg,,Langagervej 1,,Trafikstyrelsen,DNK,79000000,294173-2025,2025
BE Installationer A/S,info@be-installationer.dk,DNK,Viborg,,Lundvej 50,10800000.0,"Region Midtjylland, Hospitalsenhed Midt",DK,45200000,417412-2020,2020
Be-Low A/S,info@be-low.dk,DNK,Svenstrup,,,,Københavns Kommune - Teknik- og Miljøforvaltningen,DNK,90500000,392587-2025,2025
Elis Danmark A/S,info@berendsen.com,DNK,Søborg,https://www.elis.com,Tobaksvejen 22,7500000,Varde kommune,DNK,39532000,322726-2024,2024
Bergholdt dk. a/s,info@bergholdt.dk,DNK,Odense M,www.bergholdt.dk,Børstenbindervej 5,1,FynBus,DNK,60112000,405775-2024,2024
Beru A/S,info@beru.dk,DNK,Kbenhavn S,,"Njalsgade 21E, st.",2034600000.0,Staten og Kommunernes Indkbsservice A/S,DK,72000000,625343-2023,2023
Bornholms Flådeservice ApS,info@b-flaadeservice.dk,DNK,Allinge,,Rebslagervej 1,20000000,Danish Ministry of Defence Acquisition and Logistics Organisation,DNK,50000000,339820-2025,2025
BGB A/S,info@bgb.dk,DNK,Skive,https://www.bgb.dk/,Marienlystvej 53,107334610.59,Danmarks Nationalbank,DNK,45000000,722936-2025,2025
BHS Logistics A/S,info@bhslogistics.dk,DNK,Rønne,https://bhslogistics.dk/,Vesthavnsvej 4,5804960,BOFA,DNK,90511000,279890-2024,2024
Bica ApS,info@bicasolutions.dk,DNK,Herning,,,1400000,Holstebro Kommune,DNK,39000000,296608-2025,2025
Bjarne Nielsen A/S,info@bilerneshus.dk,DNK,Silkeborg,https://www.bn.dk/,Bredhøjvej 5,129359844.67,Staten og Kommunernes Indkøbsservice A/S,DNK,34000000,182531-2024,2024
Billetten A/S,info@billetten.dk,DNK,Aarhus N,,Åbogade 15,3200000,Rogaland Teater,NOR,72220000,106818-2024,2024
BIL & CO. A/S,info@bilogco.dk,DNK,Kolding,,Ambolten 5,2363652,Kolding kommune,DNK,34110000,620669-2025,2025
Bio-Circle Surface Technology Aps,info@bio-circle.dk,DNK,Ringe,,Stegshavevej 7,,Forsvarsministeriets Materiel- og Indkøbsstyrelse,DNK,42000000,713357-2025,2025
BioXpedia A/S,info@bioxpedia.com,DNK,Aarhus N,,Palle Juul-Jensens Blvd. 82,446688.00,Deutsches Institut für Ernährungsforschung,DEU,85111810,526050-2024,2024
Jan Birch,info@birch-ent.dk,DNK,Ørum Djurs,,"Hovedvejen 19, ",34740834,Norddjurs Kommune,DNK,90620000,599499-2025,2025
Bjarne Hansen & Søn ApS,info.bjarnehansenogson@gmail.com,DNK,Græsted,,Mesterbuen 13,252800,Gribskov Kommune,DNK,90000000,555768-2025,2025
Bjert Busser ApS,info@bjertbusser.dk,DNK,Kolding,https://bjertbusser.dk/da-dk/bjert-busser/,Stalvej 1,16000000.0,Odder Kommune,DK,60000000,333717-2021,2021
Holtum Gruppen,info@bkvejle.dk,DNK,Vejle,,Vedelsgade 85A,127245000,Danish Ministry of Defence Acquisition and Logistics Organisation,DNK,80000000,14049-2024,2024
Blitek A/S,info@blitek.dk,DNK,Odense M,https://blitek.dk/,Stenhuggervej 20,1632580.0,H. Skjde Knudsen A/S,DK,45000000,421805-2020,2020
Billund Lufthavn A/S,info@bll.dk,DNK,Billund,https://www.bll.dk/,Passagerterminalen 10,,Udenrigsministeriet,DNK,63000000,620526-2025,2025
"Blue Ocean Robotics ApS
",info@blue-ocean-robotics.com,DNK,"Odense


",,"Svendborgvej 226
",67200000,GIP RESAH,FRA,33100000,540157-2025,2025
Blue Surgical ApS,info@bluesurgical.com,DNK,Virum,,Virumvej 64,,Region Halland,SWE,33140000,871041-2025,2025
BMEDIC ApS,info@bmedic.dk,DNK,Fredericia,,Stensgårdsvej 47,1,Region Nordjylland,DNK,33141000,382819-2025,2025
Bmt Byg,info@bmt-byg.dk,DNK,København S,,Kirstinehøj 53,600000000,Københavns Kommune - Økonomiforvaltningen,DNK,45200000,123171-2025,2025
Bo Palm Gulvafslibning ApS ,info@bopalm.dk,DNK,Fredericia,,Nordre Ringvej 11B,,Boligkontoret Fredericia,DNK,45000000,43028-2025,2025
Bruker Nordic AB,info.bopt.nordic@bruker.com,DNK,København,,,,SYKEHUSINNKJØP HF,NOR,38000000,101190-2025,2025
Borch Teknik A/S,info@borchteknik.dk,DNK,Hillerød,,Vølundsvej 12,4478713,Danmarks Radio,DNK,32000000,76248-2025,2025
Bording Danmark A/S,info@bording.dk,DNK,Glostrup,,Ejby Industrivej 91,,KAB,DNK,44423400,288058-2025,2025
AP Botved,info@botved.dk,DNK,Herlev,,,5650000,Fællesindkøb Midt,DNK,50000000,604230-2024,2024
Bravida Danmark A/S,info@bravida.dk,DNK,Brøndby,,Park Alle 373,80000000,Energinet Eltransmission A/S,DNK,76520000,2868-2025,2025
Brdr. Højrup A/S,info@brdrhojrup.dk,DNK,Jelling,,Skovgade 20,17870000,Naturstyrelsen,DNK,77200000,682073-2025,2025
