company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
CORA PLUS s.r.o.,info@cora-plus.cz,CZE,Kroměříž,,Kojetínská 3666/64,12397692.28,Česká správa sociálního zabezpečení,CZE,90910000,733899-2025,2025
CoreIT s.r.o.,info@coreit.cz,CZE," Beroun-Závodí,  Beroun",https://www.coreit.cz/,"Brožíkova 284/8,",2373654,ČESKÁ TELEVIZE,CZE,48332000,221929-2025,2025
Corpus Solutions a.s.,info@corpussolutions.cz,CZE,Praha - Nusle,,Štětkova 1638/18,5355290,Česká agentura na podporu obchodu,CZE,32413100,567431-2024,2024
"Corsys, s.r.o.",info@corsys.cz,CZE,Praha - Podolí,,Kaplická 857/39,9889082,Ministerstvo práce a sociálních věcí,CZE,72000000,842091-2025,2025
CORTEC s.r.o.,info@cortec.cz,CZE,Praha - Hostivař,,Na Groši 1344/5a,5333280,Statutární město Jihlava,CZE,63712710,791382-2024,2024
"COTREX PC, s.r.o.",info@cotrex.cz,CZE,Liberec - Liberec XXV-Vesec,,Lomová 740,398363,Technická univerzita v Liberci,CZE,30200000,257912-2024,2024
CPI Hotels a.s.,info@cpihotels.com,CZE,Praha 10,https://cpihotels.cz,"Bečvářova 2081/14, 100 00 Praha 10",678930.09,Česká centrála cestovního ruchu - CzechTourism,CZE,55120000,3589-2025,2025
Česká pošta s.p.,info@cpost.cz,CZE,Praha 1,,Politických vězňů 909/4,2198885.58,Ministerstvo práce a sociálních věcí,CZE,64110000,255806-2025,2025
"Česká podnikatelská pojišťovna, a.s., Vienna Insurance Group",info@cpp.cz,CZE,Praha - Karlín,,Pobřežní 665/23,21273578,Silnice LK a.s.,CZE,66510000,844844-2025,2025
CRAC spol. s r.o.,info@crac.cz,CZE,Jesenice - Zdiměřice,https://www.crac.cz/,Labutí 386,4385302,Státní zdravotní ústav,CZE,39180000,560250-2025,2025
České Radiokomunikace a.s.,info@cra.cz,CZE,Praha,,Skokanská 2117/1,3482600,ČESKÁ TELEVIZE,CZE,72400000,850123-2025,2025
craftsys s.r.o.,info@craftsys.cz,CZE,Brno,,Karásek 2282/1l,214040,Ministerstvo obrany,CZE,30200000,817199-2025,2025
"Creative Heroes, s.r.o.",info@creativeheroes.cz,CZE,Praha - Černý Most,,Ocelkova 643/20,10000000,"Technická správa komunikací hl. m. Prahy, a.s.",CZE,79822500,294694-2024,2024
EBSCO Information Services s.r.o.,info.cr@ebsco.com,CZE,Praha - Nové Město,https://www.ebsco.com/cs-cz,Klimentská 1746/52,23513,Univerzita Palackého v Olomouci,CZE,64216200,776751-2024,2024
"CROSS Zlín, a.s.",info@cross.cz,CZE,Zlín - Malenovice,,Průmyslová 1395,10089150,Ředitelství silnic a dálnic s. p.,CZE,38127000,734065-2025,2025
CR Project s.r.o.,info@crproject.cz,CZE,Mladá Boleslav,https://www.crproject.cz/,Pod Borkem 319,4499000,Ředitelství silnic a dálnic s. p.,CZE,71000000,373027-2025,2025
"CRS Marketing, s.r.o.",info@crs-marketing.cz,CZE,Čížkovice,,Zámecká 298,6505541,AGRO CS a.s.,CZE,16000000,95881-2025,2025
ČSAD Jindřichův Hradec s.r.o.,info@csadjh.cz,CZE,Jindřichův Hradec - Jindřichův Hradec II,https://www.icomtransport.cz/csad-jindrichuv-hradec/,U Nádraží 694,39.61,Město Jindřichův Hradec,CZE,60112000,677323-2025,2025
C.S.CARGO a.s.,info@cscargo.cz,CZE,Jičín - Valdické Předměstí,,Hradecká 1116,802134000,"Česká pošta, s.p.",CZE,60160000,743437-2024,2024
CSE spol. s r.o.,info@csesro.cz,CZE,Horní Slavkov,,Hornova 842,15915000,PROTEKO s.r.o.,CZE,43300000,67391-2025,2025
"CSF, s.r.o.",info@csf.cz,CZE,Hradec Králové,https://www.csf.cz,Střelecká 672/14,1828107,Slezská univerzita v Opavě,CZE,30213000,489496-2025,2025
CSL BEHRING s.r.o.,info@cslbehring.com,CZE,Praha - Michle,https://www.cslbehring.cz/ ,Vyskočilova 1461/2a,2513178.37,Nemocnice Na Homolce,CZE,33621200,251839-2025,2025
"CSmap, s.r.o.",info@csmap.cz,CZE,Brno - Staré Brno,https://www.csmap.cz/,Nové sady 609/43,18976000,Český telekomunikační úřad,CZE,72000000,797911-2025,2025
"ČSOB Leasing, a.s.",info@csobleasing.cz,CZE,Praha - Radlice,https://www.csobleasing.cz/,Výmolova 353/3,78000000,"Pražské služby, a.s.",CZE,66114000,284018-2025,2025
"ČSOB Pojišťovna, a. s., člen holdingu ČSOB",info@csobpoj.cz,CZE,Pardubice - Zelené Předměstí,https://www.csobpoj.cz/,Masarykovo náměstí 1458,4699909,Městská část Praha 14,CZE,66510000,437280-2024,2024
"ČSOB Pojišťovna, a. s., člen holdingu ČSOB",info@csodpoj.cz,CZE,Pardubice - Zelené Předměstí,,Masarykovo náměstí 1458,20917538,Západočeská univerzita v Plzni,CZE,66510000,833941-2025,2025
ZO ČSOP Šumava,info@csopsumava.cz,CZE,Vimperk - Vimperk III,,Hraničářská 38,633147.3,Správa Národního parku Šumava,CZE,77100000,747488-2025,2025
CS road construction s.r.o.,info@csroad.cz,CZE,Praha - Vinohrady,,Bělehradská 858/23,67318,Ředitelství silnic a dálnic s. p.,CZE,71315400,132220-2025,2025
CS-Soft,info@cs-soft.cz,CZE,Prag 6,https://www.cs-soft.cz/en,Aviatická 1048/12,284540,Austro Control Österreichische Gesellschaft für Zivilluftfahrt mit beschränkter Haftung,AUT,72268000,795635-2025,2025
"CS Steel, a.s.",info@cssteel.cz,CZE,Hranice 1,https://www.cssteel.cz,"Potstatska 613, Mesto",6965575.0,"Diamo, statni podnik odstepny zavod Geam",CZ,44162000,028016-2020,2020
C System CZ a.s.,info@csystem.cz,CZE,Brno,https://www.csystem.cz/,"Otakara Sevcika 840/10, Zidenice",123755193.6,Ceska republika  Ministerstvo prace a socialnich veci,CZ,30232110,215012-2021,2021
"CTB, a.s.",info@ctbas.cz,CZE,Praha - Chodov,https://www.ctbas.cz,Hrudičkova 2114/2,,"Správa železnic, státní organizace",CZE,50225000,580535-2025,2025
"C.T.M. Praha, spol. s r.o.",info@ctmpraha.cz,CZE,Praha - Újezd nad Lesy,,Holínská 1119,43805977.78,"Dopravní podnik hl. m. Prahy, akciová společnost",CZE,34600000,253300-2025,2025
BCE s.r.o.,info@ctyrkolky-bce.cz,CZE,Mníšek pod Brdy,,Pražská 1569,17341576,Ministerstvo vnitra,CZE,34113300,696918-2025,2025
CUBESPACE s.r.o.,info@cubespace.eu,CZE,Praha - Nové Město,,Na Moráni 1750/4,9862773.76,Dopravní podnik Ostrava a.s.,CZE,34221000,772826-2025,2025
"Česká voda - MEMSEP, a.s.",info@cvcw.cz,CZE,Praha - Hostivař,,Ke Kablu 971/1,5875000,"Vodárna Káraný, a.s.",CZE,90450000,486020-2025,2025
"Česká voda - MEMSEP, a.s.",info@cvmem.cz,CZE,Praha - Hostivař,,Ke Kablu 971/1,288880000,Pražská teplárenská a.s.,CZE,45232430,529887-2025,2025
CYBOSEC s.r.o.,info@cybosec.com,CZE,Smidary,,Hradčany 347,10681200,Psychiatrická nemocnice v Opavě,CZE,48820000,775999-2025,2025
AbbVie s.r.o.,info-cz@abbvie.com,CZE,Praha - Stodůlky,,Bucharova 2817/13,709991920.2,Fakultní nemocnice Ostrava,CZE,33600000,222259-2025,2025
"ADASTRA, s.r.o.",infocz@adastragrp.com,CZE,Praha 10,https://adastracorp.com/cs/,"Benešovská 1926/8, ",,Ministerstvo práce a sociálních věcí,CZE,72200000,509269-2025,2025
AG FOODS Group a.s.,info.cz@agfoods.eu,CZE,Brno - Trnitá,https://www.agfoods.cz/,Škrobárenská 506/2,9933125.5,Nemocnice Na Homolce,CZE,03000000,480846-2025,2025
AIR PRODUCTS spol. s r.o.,infocz@airproducts.com,CZE,Děčín - Děčín V-Rozbělesy,https://www.airproducts.cz/,J. Š. Baara 2063/21,95158382.97,"Jihočeské nemocnice, a.s.",CZE,24111500,183419-2025,2025
"ALS Czech Republic, s.r.o.",info.cz@alsglobal.com,CZE,Praha - Vysočany,,Na Harfě 336/9,49366902,Český hydrometeorologický ústav,CZE,71610000,177149-2025,2025
Altium International s.r.o.,info.cz@altium.net,CZE,Praha - Vysočany,,Na Jetelce 69/2,12017200,Fakultní nemocnice Brno,CZE,38432200,465464-2025,2025
Anton Paar Czech Republic s.r.o.,info.cz@anton-paar.com,CZE,Praha - Strašnice,,K Červenému dvoru 3269/25a,2592660,Univerzita Tomáše Bati ve Zlíně,CZE,38000000,711655-2025,2025
Apleona Czech Republic s.r.o.,info.cz@apleona.com,CZE,Praha - Břevnov,,Za Strahovem 431/19,5510000,"Střední zdravotnická škola a Střední odborná škola, Česká Lípa, příspěvková organizace",CZE,44621220,800435-2025,2025
Arjo Czech Republic s.r.o.,info.cz@arjo.com,CZE,Praha - Vinohrady,,Škrétova 490/12,396984,Všeobecná fakultní nemocnice v Praze,CZE,33191000,35586-2025,2025
Arjo Czech Republic s.r.o.,infocz@arjo.com,CZE,Praha - Vinohrady,,Škrétova 490/12,8047919,Vojenská nemocnice Brno,CZE,33162000,743905-2025,2025
Arkance Systems CZ s.r.o.,info.cz@arkance.world,CZE,Praha - Chodov,https://arkance.world/cz-cs/,Líbalova 2348/1,,"ČEZ, a. s.",CZE,72268000,363114-2025,2025
"Asseco Solutions, a.s.",info-CZ@assecosol.com,CZE,Praha - Braník,,Zelený pruh 1560/99,15977400,Česká centrála cestovního ruchu - CzechTourism,CZE,72222300,791309-2025,2025
Assessment Systems s.r.o.,infocz@asystems.as,CZE,Praha,,Sokolovska 131 86,4444521.82,Ministerstvo obrany,CZ,48900000,785549-2023,2023
ATALIAN CZ s.r.o.,info.cz.atal@atalianworld.com,CZE,Praha - Michle,,Želetavská 1525/1,98100505.37,"Nemocnice Třebíč, příspěvková organizace",CZE,90910000,267864-2025,2025
ATALIAN CZ s.r.o.,info.cz.atal@atalianworld.cz,CZE,Praha,,Kacirkova 982/4,19922941.52,Ceska republika - Ministerstvo prace a socialnich veci,CZ,90900000,522104-2023,2023
Atlas Copco Services s.r.o.,info@cz.atlascopco.com,CZE,Brno - Styrice,,Holandska 1006/10,680740.0,Ceske vysoke uceni technicke v Praze - Fakulta jaderna a fyzikalne inzenyrska,CZ,38000000,744189-2023,2023
AutoMax Group s.r.o.,info.cz@automax-group.com,CZE,Praha - Stodůlky,,K Hájům 1233/2,18274128.13,"Letiště Praha, a. s.",CZE,42924740,534847-2024,2024
BAYER s.r.o.,Info.cz.@bayer.com,CZE,Praha - Stodůlky,,Siemensova 2717/4,11957972.16,"Nemocnice Kyjov, příspěvková organizace",CZE,33696000,133305-2024,2024
BAYER s.r.o.,info.cz@bayer.com,CZE,Praha - Stodůlky,,Siemensova 2717/4,38647129,Masarykův onkologický ústav,CZE,33600000,589705-2025,2025
B. Braun Medical s.r.o.,info.cz@bbraun.com,CZE,Praha - Chodov,,V parku 2335/20,836398062.2,Fakultní nemocnice Ostrava,CZE,33600000,472319-2025,2025
Beckhoff Automation s.r.o.,Info.cz@beckhoff.com,CZE,Brno - Žabovřesky,,Sochorova 3262/23,157029,"Fyzikální ústav AV ČR, v. v. i.",CZE,48151000,443706-2024,2024
"Boehringer Ingelheim, spol. s r.o.",infocz@boehringer-ingelheim.com,CZE,Praha - Nové Město,https://www.boehringer-ingelheim.com/cz ,Purkyňova 2121/3,107209.18,Nemocnice Na Homolce,CZE,33652100,163763-2025,2025
"Boehringer Ingelheim, spol. s r.o.",infocz@boehringer-ingelheim.cz,CZE,Praha - Nové Město,https://boehringer-ingelheim.cz,Purkyňova 2121/3,289807365,Fakultní Thomayerova nemocnice,CZE,33652100,419103-2025,2025
CGI IT Czech Republic s.r.o.,info.cz@cgi.com,CZE,Praha - Stodůlky,,Laurinova 2800/4,20000000,Národní knihovna České republiky,CZE,72267000,214844-2025,2025
CHASTIA CZ s.r.o.,info@cz.chastia.com,CZE,Praha - Nové Město,,U půjčovny 952/2,4676400,Ministerstvo zahraničních věcí,CZE,72000000,778214-2025,2025
CHESTERTON ČR s.r.o.,info.cz@chesterton.com,CZE,Telč,https://www.chesterton.cz,Masarykova 56,14778350,"ČEZ, a. s.",CZE,19522110,698020-2024,2024
CONSTRUSOFT s.r.o.,info-cz@construsoft.com,CZE,Prerov,http://www.construsoft.com,Sadova 2374/2,2727000.0,Statutarni mesto Ostrava,CZ,72260000,472357-2023,2023
"CRIF - Czech Credit Bureau, a.s.",info.cz@crif.com,CZE,Praha - Nusle,https://www.crif.cz,Štětkova 1638/18,0,"Státní pokladna Centrum sdílených služeb, s. p.",CZE,72222300,116402-2025,2025
CSL BEHRING s.r.o.,info.cz@cslbehring.com,CZE,Praha - Michle,,Vyskočilova 1461/2a,227487788,Fakultní nemocnice Hradec Králové,CZE,33651520,500105-2025,2025
"IBM Ceska republika, spol. s r.o.",infocz@cz.ibm.com,CZE,Praha,www.ibm.com/cz-en,V parku 2294/4,187392000.0,"Statni pokladna Centrum sdilenych sluzeb, s. p.",CZ,72000000,230754-2022,2022
"KYOCERA Document Solutions Czech, s.r.o.",info.cz@dcz.kyocera.com,CZE,Praha 9,https://www.kyoceradocumentsolutions.cz/cs.html,"Českomoravská 2420/15, Libeň",229787,Česká republika - Ministerstvo financí,CZE,30125110,483233-2025,2025
Deloitte Advisory s.r.o.,infocz@deloittece.com,CZE,Praha - Vinohrady,,Italská 2581/67,1499904,Ředitelství silnic a dálnic s. p.,CZE,71300000,614684-2025,2025
NTT Czech Republic s.r.o.,info.cz@dimensiondata.com,CZE,Praha,https://www.heloo.global.ntt,"Milevska 2095/5, Krc",1200000000.0,Ceska republika - Ministerstvo vnitra,CZ,48000000,211124-2021,2021
dormakaba Česko s.r.o.,info.cz@dormakaba.com,CZE,Praha - Jinonice,,Radlická 714/113a,1439505,Fakultní nemocnice Bulovka,CZE,44221230,364626-2025,2025
DSV Air & Sea s.r.o.,info@cz.dsv.com,CZE,Pavlov,,Logistická 100,2760000,Ministerstvo zahraničních věcí,CZE,60400000,168057-2025,2025
"Becton Dickinson Czechia, s.r.o.",info.czech@bd.com,CZE,Praha - Nusle,,Na hřebenech II 1718/8,6465000,Fakultní nemocnice Brno,CZE,38434510,282056-2025,2025
"Becton Dickinson Czechia, s.r.o.",Info_Czech@bd.com,CZE,Praha 4,,Na Hřebenech II 1718/8,5912.9,Nemocnice Nymburk s.r.o.,CZE,33140000,716597-2025,2025
"Becton Dickinson Czechia, s.r.o.",info.czech@bd.cz,CZE,Praha - Nusle,,Na hřebenech II 1718/8,6788440,Fakultní nemocnice Hradec Králové,CZE,33184100,812608-2025,2025
Bio-Rad spol. s r.o.,info_czech@bio-rad.com,CZE,Praha 4 - Nusle,https://www.bio-rad.com/,Pikrtova 1737/1a,886407.63,Univerzita Palackeho v Olomouci,CZ,24950000,033513-2020,2020
DXC Technology Czech Republic s.r.o.,info.czech@dxc.com,CZE,Praha - Nusle,,Pikrtova 1737/1a,52000000,VŠEOBECNÁ ZDRAVOTNÍ POJIŠŤOVNA ČESKÉ REPUBLIKY,CZE,72268000,297480-2025,2025
CZECH IMAGE GROUP s.r.o.,info@czechimage.cz,CZE,Brno - Brněnské Ivanovice,,Sladovnická 508/19,758125.25,"Dopravní podnik hl. m. Prahy, akciová společnost",CZE,39294100,663668-2025,2025
"OMV Česká republika, s.r.o.",info.czech-republic@omv.com,CZE,Praha - Nusle,,Štětkova 1638/18,10001866.42,"Vojenské lesy a statky ČR, s.p.",CZE,09134220,11073-2025,2025
"SAP ČR, spol. s r.o.",info.czech@sap.com,CZE,Praha 5,https://www.sap.com/cz/about.html,Bucharova 2817/11,268545000,Ministerstvo práce a sociálních věcí,CZE,72268000,27423-2025,2025
CzechToll s.r.o.,info@czechtoll.cz,CZE,Praha - Holešovice,,Argentinská 1610/4,11257365342.67,Ředitelství silnic a dálnic s. p.,CZE,63712210,614680-2025,2025
Česká cyklistická z. s.,info@czechtour.com,CZE,Praha - Břevnov,https://www.czechtourism.cz,Šlikova 287/20,672000,Česká centrála cestovního ruchu - CzechTourism,CZE,79340000,500099-2024,2024
EMCO Intos s.r.o.,info.cz@emco-world.com,CZE,Hořovice,,Pod Nádražím 853/17,2810000,Gastro-technická střední škola Velké Meziříčí,CZE,42620000,245420-2025,2025
"Emerson Process Management, s.r.o.",info.cz@emersonprocess.cz,CZE,Praha - Michle,https://www.emerson.com/,Želetavská 1525/1,30417710,MARTIA a.s.,CZE,42961000,463952-2024,2024
"Engie Services, a.s.",info.cz@engie.com,CZE,Praha 4,,Lhotecka 793/3,136288157.0,"PREdistribuce, a.s.",CZ,45000000,297444-2020,2020
EQUANS Services a.s.,info.cz@equans.com,CZE,Praha - Kamýk,,Lhotecká 793/3,74373787,"EG.D, s.r.o.",CZE,71000000,694128-2025,2025
"EURO BAGGING, s.r.o.",info-cz@eurobagging.com,CZE,Velké Meziříčí,,Průmyslová 2082,4721400,"Zemědělská akciová společnost Mžany, a.s.",CZE,16000000,781336-2024,2024
EUROPART CZ s.r.o.,infocz@europart.net,CZE,Praha - Horní Počernice,,K Bílému vrchu 2912/3,29377881.63,"Dopravní podnik hl. m. Prahy, akciová společnost",CZE,34300000,704385-2025,2025
"Ernst & Young, s.r.o.",info@cz.ey.com,CZE,Praha - Nové Město,https://cestasey.cz/,Na Florenci 2116/15,16585000,Ministerstvo práce a sociálních věcí,CZE,79400000,274674-2025,2025
FANUC Czech s.r.o.,info.cz@fanuc.eu,CZE,Praha - Horní Počernice,,K Bílému vrchu 3142/7,236749,"VJB PARTNER, spol. s r.o.",CZE,42642500,50450-2025,2025
Finshape Czechia s.r.o.,info_cz@finshape.com,CZE,Praha - Nusle,,Na hřebenech II 1718/10,3398400,"Národní rozvojová banka, a.s.",CZE,48810000,790986-2025,2025
"G4S Secure Solutions (CZ), a.s.",info@cz.g4s.com,CZE,Praha - Michle,,Vyskočilova 1422/1a,52753115,Správa státních hmotných rezerv,CZE,79710000,157033-2024,2024
NTT Czech Republic s.r.o.,info.cz@global.ntt,CZE,Praha - Krč,,Milevská 2095/5,221306997.11,Ministerstvo vnitra,CZE,48800000,623103-2025,2025
HACH LANGE s.r.o.,info-cz@hach.com,CZE,Praha 4 - Chodov,,Zastrčená 1278/8,0.01,"Ústav živočišné fyziologie a genetiky AV ČR, v. v. i.",CZE,24000000,568582-2025,2025
Heidelberg CZ & SK s.r.o.,info.cz@heidelberg.com,CZE,Praha,https://www.heidelberg.com/,Safrankova 1243/3,2090000.0,"Triangl, a.s.",CZ,42991210,652505-2023,2023
Hexagon Manufacturing Intelligence Czech Republic s.r.o.,info-cz@hexagon.com,CZE,Praha - Libeň,,Boudníkova 2538/13,1456700,Vysoká škola báňská - Technická univerzita Ostrava,CZE,38520000,481854-2025,2025
Hilding Anders Česká republika a.s.,info.cz@hildinganders.com,CZE,Jilemnice,https://www.hilding.cz/cs,Branská 329,1334500,"Nemocnice Jihlava, příspěvková organizace",CZE,39143112,23352-2025,2025
InfoConsulting Czech s.r.o.,infocz@infoconsulting.eu,CZE,Praha 5,https://infoconsulting.eu/,Budejovicka 778/3a,21360000.0,"CENDIS, s.p.",CZ,72212451,302115-2020,2020
Ingeteam a. s.,info.cz@ingeteam.com,CZE,Ostrava,https://www.ingeteam.cz/cs/,Technologicka 371/1,1852996.0,Topmachines CZ s.r.o.,CZ,31700000,342033-2021,2021
Janssen-Cilag s.r.o.,infocz@its.jnj.com,CZE,Praha - Jinonice,,Walterovo náměstí 329/1,1020691781.32,Fakultní nemocnice Ostrava,CZE,33600000,677088-2025,2025
"JUREX VOS, s.r.o.",info@czjurex.cz,CZE,Písek - Budějovické Předměstí,http://www.czjurex.cz/,Richarda Weinera 2304,1808761.2,"Pražské služby, a.s.",CZE,42000000,717328-2025,2025
"KNIGHT FRANK, spol. s r.o.",info@cz.knightfrank.com,CZE,Praha - Nové Město,,Václavské náměstí 841/3,27642941,"Česká pošta, s.p.",CZE,70123000,12012-2025,2025
"KOBRA formy CZ, spol. s r.o.",info@cz.kobragroup.com,CZE,Pečky,,Žerotínova 1053,7944000,BETON HRONEK s.r.o.,CZE,43413000,272113-2025,2025
"KSB - PUMPY + ARMATURY s.r.o., koncern",info-cz@ksb.com,CZE,Praha 4 - Chodov,,Klíčova 2300/6,12731334,"DIAMO, státní podnik",CZE,43134100,290807-2025,2025
"LECO Instrumente Plzeň, spol. s r. o.",info_cz@leco.com,CZE,Plzeň - Jižní Předměstí,,Purkyňova 3032/15,5760392.31,"Ústav organické chemie a biochemie AV ČR, v. v. i.",CZE,38433100,228068-2025,2025
"ELI LILLY ČR, s.r.o.",info_cz@lilly.com,CZE,Praha - Karlín,,Pobřežní 394/12,44264006.6,Fakultní nemocnice u sv. Anny v Brně,CZE,33600000,321505-2025,2025
"ELI LILLY ČR, s.r.o.",infocz@lilly.com,CZE,Praha - Karlín,https://lilly.cz,Pobřežní 394/12,13856130,Fakultní Thomayerova nemocnice,CZE,33652300,420899-2025,2025
Linde Gas a.s.,info.cz@linde.com,CZE,Praha - Kyje,,U Technoplynu 1324,682066.85,Úrazová nemocnice v Brně,CZE,24111500,241813-2025,2025
Linde Gas a.s.,info@cz.linde-gas.com,CZE,Praha - Kyje,,U Technoplynu 1324,14295000,Zdravotnická záchranná služba hlavního města Prahy,CZE,24100000,268365-2025,2025
"Megger CZ, s.r.o.",info.cz@megger.com,CZE,Praha 2  Vinohrady,http://www.megger.cz/,Budecska 1010/18,29063200.0,"CEZ, a.s.",CZ,34144000,037990-2020,2020
Messer Technogas s.r.o.,info.cz@messergroup.com,CZE,Praha - Braník,https://www.messer.cz/,Zelený pruh 1560/99,6795762,Český hydrometeorologický ústav,CZE,24100000,479375-2025,2025
Hexagon Manufacturing Intelligence Czech Republic s.r.o.,info.cz.mi@hexagon.com,CZE,Praha - Libeň,https://hexagon.com/,Boudníkova 2538/13,12859644,"Vyšší odborná škola obalové techniky a Střední škola, Štětí, Kostelní 134, příspěvková organizace",CZE,30232100,545119-2025,2025
"Mölnlycke Health Care, s.r.o.",info.cz@molnlycke.com,CZE,Praha - Žižkov,,Hájkova 2747/22,7468500,Fakultní nemocnice v Motole,CZE,33141110,707516-2025,2025
Neit Consulting s.r.o.,info.cz@neit.group,CZE,Praha - Nové Město,https://www.neit.cz,Washingtonova 1624/5,93750,Česká národní banka,CZE,72000000,272218-2025,2025
Neit Consulting s.r.o.,info.cz@neit.group.cz,CZE,Praha,https://www.neit.cz,Washingtonova 1624/5,1887205.47,Ceska republika - Ministerstvo vnitra,CZ,48900000,648182-2023,2023
NKT s.r.o.,info.cz@nkt.com,CZE,Kladno,,Průmyslová 1130,,"ČEZ Distribuce, a. s.",CZE,31320000,497167-2025,2025
Novartis s.r.o.,info.cz@novartis.com,CZE,Praha - Nusle,,Na Pankráci 1724/129,74181630,Masarykův onkologický ústav,CZE,33600000,619679-2025,2025
NUVIA a.s.,info.cz@nuvia.com,CZE,Střítež,,Hrotovická-Průmyslová Zóna 168,25484940,"ČEZ, a. s.",CZE,71900000,378967-2025,2025
OFFICEO s.r.o.,infocz@officeo.cz,CZE,Hostivice,,Floriánova 2461,30320,Endokrinologický ústav,CZE,19640000,78564-2025,2025
"OMV Česká republika, s.r.o.",info.cz@omv.com,CZE,Praha - Nusle,https://www.omc.cz/cs-cz,Štětkova 1638/18,,"ČEPRO, a.s.",CZE,09100000,639332-2025,2025
Papyrus Bohemia s.r.o.,info.cz@papryrus.com,CZE,Praha - Štěrboholy,http://www.papyrus.com,K Hrušovu 292/4,8715376,"Česká pošta, s.p.",CZE,30197630,725657-2025,2025
Papyrus Bohemia s.r.o.,info.cz@papyrus.com,CZE,Praha - Štěrboholy,http://www.papyrus.com,K Hrušovu 292,60000000,"Česká pošta, s.p.",CZE,30197630,94657-2024,2024
Pluxee Česká republika a.s.,info.cz@pluxeegroup.com,CZE,Praha - Smíchov,https://www.pluxee.cz/,Plzeňská 3350/18,0,ČESKÁ TELEVIZE,CZE,92000000,454663-2024,2024
Rybářské sdružení České republiky,info@cz-ryby.cz,CZE,České Budějovice - České Budějovice 7,,Lidická tř. 2156/108a,2479339,Ústav zemědělské ekonomiky a informací,CZE,72313000,206766-2024,2024
SALESIANER MIETTEX  CHEMUNG s.r.o.,info.cz@salesianer.com,CZE,Kralupy nad Vltavou,,Vodárenská 1161,31000000,Institut klinické a experimentální medicíny,CZE,98310000,134752-2025,2025
SARSTEDT spol. s r.o.,info.cz@sarstedt.com,CZE,Praha - Vysočany,,Pod pekárnami 338/12,288000,Zdravotní ústav se sídlem v Ostravě,CZE,33793000,148217-2025,2025
SARSTEDT spol. s r.o.,info.cz@sarstedt.cz,CZE,Praha - Vysočany,,Pod pekárnami 338/12,417114,Fakultní nemocnice Bulovka,CZE,33140000,834730-2025,2025
"Schindler CZ, a.s.",info.cz@schindler.com,CZE,Praha - Jinonice,,Walterovo náměstí 329/3,26542479.3,Ministerstvo obrany,CZE,50750000,664847-2025,2025
"Schindler CZ, a.s.",info@cz.schindler.com,CZE,Praha - Jinonice,,Walterovo náměstí 329/3,5604100,Vysoká škola chemicko-technologická v Praze,CZE,42416100,733005-2025,2025
"Slovenské elektrárne Česká republika, s.r.o.",info.cz@seas.sk,CZE,Ostrava - Moravská Ostrava,https://cz.seas.sk/,28. října 3388/111,35000000,"MERO ČR, a.s.",CZE,09310000,4563-2025,2025
Sodexo Pass Ceska republika a.s.,info.cz@sodexo.com,CZE,Praha,https://cz.sodexo.com/,Plzenska 3350/18,106909200.0,Ministerstvo prace a socialnich veci,CZ,30199770,442539-2023,2023
SoftwareONE Czech Republic s.r.o.,info.cz@softwareone.com,CZE,Praha - Michle,,Vyskočilova 1410/1,380720.1,ČESKÁ TELEVIZE,CZE,48624000,44850-2025,2025
STRABAG a.s.,info.cz@strabag.com,CZE,Praha - Jinonice,https://www.strabag.cz/,Kačírkova 982/4,14667236212.9,"Dopravní podnik hl. m. Prahy, akciová společnost",CZE,45234122,829329-2025,2025
STRABAG a.s.,info.cz@strabag.cz,CZE,Praha - Jinonice,,Kačírkova 982/4,44725000,Ředitelství silnic a dálnic s. p.,CZE,45233141,354659-2024,2024
SUEZ CZ a.s.,info.cz@suez.com,CZE,Praha 2,https://www.suez.cz,"Spanelska 1073/10, Vinohrady",2198823.9,Mesto Ujezd u Brna,CZ,90000000,277244-2020,2020
Takeda Pharmaceuticals Czech Republic s.r.o.,info-cz@takeda.com,CZE,Praha - Vinohrady,,Škrétova 490/12,2250000,Fakultní nemocnice Hradec Králové,CZE,33651520,10903-2025,2025
CZ team s.r.o.,info@czteam.cz,CZE,Kralupy nad Vltavou,https://www.czteam.cz,K. Capka 593,1264620.0,"Lesy Ceske republiky, s.p.",CZ,92360000,340132-2021,2021
"TERRAMET, spol. s r.o.",info.cz@terra-world.com,CZE,Čestlice,,Obchodní 131,3445000,Lesy hl. m. Prahy,CZE,43262000,772373-2025,2025
"Fisher Scientific, spol. s r.o.",info.cz@thermofisher.com,CZE,Pardubice - Pardubičky,,Holandská 584,119342.48,Univerzita Karlova,CZE,33140000,283175-2025,2025
Fisher Scientific s.r.o.,info.cz@thermofisher.cz,CZE,Pardubice,,Holandská 584,341162.15,"Univerzita Karlova, 1. lékařská fakulta",CZE,33140000,243385-2025,2025
Istrex Oil a.s.,info.cz@totalenergies.com,CZE,Praha - Újezd nad Lesy,,Poličanská 1487,1197915.88,"Dopravní podnik hl. m. Prahy, akciová společnost",CZE,09211000,246136-2025,2025
TotalEnergies Marketing Česká republika s.r.o.,info.cz@totalenergies.cz,CZE,Praha - Karlín,https://www.totalenergies.cz,Rohanské nábřeží 678/29,,"ČEPRO, a.s.",CZE,09100000,639332-2025,2025
