company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
Heijmans Infra B.V.,ehoutepen@heijmans.nl,NLD,DORDRECHT,http://www.heijmans.nl,Labradoriet 330,2925000.0,"BAR-Organisatie (Barendrecht, Albrandswaard, Ridderkerk, De Bedrijfsvoeringspartner)",NLD,45200000,521937-2025,2025
Landbouwmechanisatiebedrijf Oosterhof B.V.,eiko@lmb-oosterhof.nl,NLD,Roodeschool,http://www.lmb-oosterhof.nl,Hooilandseweg 145,0.01,Waterschap Noorderzijlvest,NLD,16000000,564788-2024,2024
AstroTec Holding B.V.,e.jansen@astrotec.nl,NLD,Dwingeloo,,Oude Hoogeveensedijk 4,2801442.00,ИНСТИТУТ ПО АСТРОНОМИЯ С НАЦИОНАЛНА АСТРОНОМИЧЕСКА ОБСЕРВАТОРИЯ,BGR,38630000,460495-2024,2024
Maasstad Regie Centrale bv,ejder@maasstadvervoerservice.nl,NLD,Rotterdam,http://www.maasstadvervoerservice.nl,Laagjesweg 28 D,4.0,"De gemeenten Alblasserdam, Dordrecht, Hendrik-Ido-Ambacht, Molenlanden, Papendrecht, Sliedrecht, Zwi",NL,60120000,383769-2021,2021
TECHNISCHE UNIVERSITEIT DELFT,e.j.harting@tudelft.nl,NLD,DELFT,,STEVINWEG 1,699987,"European Commission, DG DEFIS - Defence Industry and Space",BEL,73000000,851869-2025,2025
LS Innoventa B.V.,ej.kroneman@lsinnoventa.com,NLD,Nieuwegein,,1e Regimentsdok 8,411646,Ministerie van Defensie,NLD,33140000,502579-2025,2025
AllSolutions B.V.,ej.vandijken@allsollutions.nl,NLD,WOERDEN,http://www.allsolutions.nl,Helsinkilaan 2,457339.0,Christelijke Hogeschool Ede,NLD,48442000,206922-2025,2025
Coöperatieve Agrarische Bedrijfsverzorging AB Midden Nederland U.A.,ekragten@abmiddennederland.nl,NLD,Houten,,Brede Hoon 12,5000000,Gemeente Den Haag,NLD,79620000,79029-2025,2025
Ingenieursbureau Land,ekr@ibland.nl,NLD,Ede,http://www.ibland.nl,Morsestraat 15,10000000.0,Provincie Overijssel,NL,71300000,212286-2021,2021
Bakker Bedrijfswagens Zwolle B.V.,ekroos@bakker-bedrijfswagens.nl,NLD,Zwolle,,Ceintuurbaan 50,740295,Samenwerking De Liemers,NLD,34144510,458571-2024,2024
MobileMapping.nl,e.kuijlaars@mobilemapping.nl,NLD,Eelde,,Burgemeester Legroweg 45c,0,Gemeente Alkmaar,NLD,79961300,123423-2024,2024
Desatel B.V.,ela@desatel.nl,NLD,Nieuwerkerk aan den IJssel,http://www.desatel.nl,Steenbakkerij 14,,Stichting Hout- en Meubileringscollege,NLD,30230000,381087-2024,2024
Lansink b.v.,e.lassche@lansinkbv.nl,NLD,Enschede,http://www.lansinkbv.nl,Lonnekerbrugstraat 95,,Waterschap Noorderzijlvest,NLD,50000000,285848-2025,2025
Du Prie Bouw & Ontwikkeling B.V.,el@duprie.nl,NLD,LEIDEN,http://www.duprie.nl,Admiraal Banckertweg 23,4480000.0,Gemeente Leiden,NLD,45000000,587912-2025,2025
Facta Elektrotechniek B.V.,elektrotechniek@facta.nl,NLD,Uitgeest,http://www.facta.nl,Westerwerf 24,,Hoogheemraadschap De Stichtse Rijnlanden,NLD,50000000,572397-2025,2025
Stichting Liemerije,elena.alsiameri@liemerije.nl,NLD,ZEVENAAR,http://www.liemerije.nl,Hunneveldweg 12,,gemeente Doetinchem,NLD,85000000,483874-2025,2025
DTN Netherlands B.V.,Elena.Jaen@dtn.com,NLD,Utrecht,,"Orteliuslaan 1000, Courtyard 6th floor",,skeyes,BEL,48000000,252485-2024,2024
Carve B.V.,elger@carve.nl,NLD,Amsterdam,https://www.carve.nl,Kortenaerplein 34,418500,Gemeente Rotterdam,NLD,71300000,756619-2025,2025
JCDecaux Nederland B.V.,eliane.vanheck@jcdecaux.com,NLD,Amsterdam,,Barbara Strozzilaan 374,0,R.E.T. Services B.V.,NLD,79340000,438883-2024,2024
Ambulante Jeugdhulp B.V.,elia.zweverink@ambulantejeugdhulp.nl,NLD,Leiderdorp,,,3664000000,Gemeente Hoorn,NLD,85000000,243682-2025,2025
Fujitsu Technology Solutions B.V.,eline.adriaanse@fujitsu.com,NLD,De Meern,http://www.fujitsu.com/nl,Rijnzathe 6,14000000.0,"Belastingdienst, IUC Belastingdienst",NL,48000000,638506-2022,2022
Rebel Energy B.V.,eline.kleiwegt@rebelgroup.com,NLD,ROTTERDAM,http://www.rebelgroup.nl,Wijnhaven 23,6700000.0,Gemeente Leiden,NLD,79000000,344520-2024,2024
DrieS coöperatie U.A.,eline.noorbergen@drie-s.com,NLD,Mijnsheerenland,https://www.onderwijskundig.nl,Vlietland 39,,Stichting Samenwerking Beroepsonderwijs Bedrijfsleven,NLD,79621000,106407-2024,2024
Masters in Finance,elingsveld@mif.nl,NLD,Rotterdam,,Schiekade 45,259.348,Gemeente Rotterdam,NLD,79620000,152250-2024,2024
INSMED NETHERLANDS B.V,elise.garnier@insmed.com,NLD,UTRECHT,,,,GIP RESAH,FRA,33000000,232123-2024,2024
Renault Nederland N.V.,elizabeth.vos@renault.nl,NLD,SCHIPHOL-RIJK,http://www.renault.nl,Boeingavenue 275,300000,Kantoor en ABS Soest,NLD,34100000,726960-2024,2024
Toolkit for life,elja@toolkitforlife.nl,NLD,Nieuwleusen,http://www.toolkitforlife.nl,G.W.van Marleweg 4,125.0,Stichting Jongeren Op Gezond Gewicht,NL,79620000,168724-2021,2021
Signify Netherlands B.V.,ellen.arts@signify.com,NLD,Eindhoven,https://www.signify.com,High Tech Campus 48,,Gemeente Maastricht,NLD,31527260,697297-2025,2025
Een Zaak van Gedrag,ellen@eenzaakvangedrag.nl,NLD,Zeist,,Amalia van Solmslaan 32,36000,Omgevingsdienst Regio Utrecht (ODRU),NLD,79620000,141316-2024,2024
Arcadis Nederland B.V.,ellen.hofman@arcadis.com,NLD,Arnhem,,,20000000,Waterschap Rivierenland,NLD,71000000,521170-2024,2024
Multi Tank Card B.V.,ellen@mtc.nl,NLD,Hoofddorp,https://www.mtc.nl,Antareslaan 39,1600000,Gemeente Oosterhout,NLD,09100000,12578-2025,2025
Multi Tank Card B.V.,ellen.peters@mtc.nl,NLD,Hoofddorp,,Antareslaan 39,1.0,De Connectie (mede namens gemeente Arnhem en gemeente Rheden),NL,09100000,617545-2023,2023
King Nederland B.V.,ellen.provoost@king.nl,NLD,Tiel,,Grotewei 2,800000,Bevolkingsonderzoek Nederland,NLD,33140000,70028-2025,2025
Arcadis Nederland BV,ellen.rietveld@arcadis.com,NLD,AMERSFOORT,,Postbus 220,10000000.0,Provincie Overijssel,NL,71300000,212286-2021,2021
vaccinatiecentrum.nl B.V.,ellen@vaccinatiecentrum.nl,NLD,Wageningen,http://www.vaccinatiecentrum.nl,Plantage 8,465000.0,Hogeschool Inholland,NL,85100000,497042-2023,2023
Stichting Regionaal Instituut voor Nascholing en Opleidingen in de gezondheidszorg en hulpverlening in Zuid-Nederland,ellenvandeursen@rinozuid.nl,NLD,EINDHOVEN,http://www.rinozuid.nl,Vitruviusweg 2,3764965.0,Inkoop Uitvoeringscentrum Dienst Justitiële Inrichtingen (IUC DJI),NLD,80500000,489001-2024,2024
Stichting Pactum,ellenwillemsen@vigogroep.nl,NLD,ZETTEN,http://www.pactum.org,Wageningsestraat 104,,gemeente Doetinchem,NLD,85000000,480299-2025,2025
SZZ,ellen@zorgboerenzuid.nl,NLD,Waalwijk,http://www.zorgboerenzuid.nl,Altenaweg 20 A,60000000.0,Gemeente Goeree-Overflakkee,NL,85000000,515401-2023,2023
Biesboschhoeve,elliesaarloos@outlook.com,NLD,Drimmelen,,Biesbosch 24 (eiland),1.0,Staatsbosbeheer,NL,77000000,417374-2023,2023
WSP Nederland,elly.vanhulst@wsp.com,NLD,Breda,https://www.wsp.com/nl-NL/,Tramsingel 2,840000,Gemeente De Fryske Marren,NLD,71300000,745670-2025,2025
Yellowtail Control Solutions B.V,elodder@yellowtail.nl,NLD,Naarden,,Gooimeer 6-01,117000,Ministerie van Justitie en Veiligheid,NLD,79620000,706640-2024,2024
eCoachPro | trade name UNLOQ,els.desmedt@unloq.org,NLD,Tilburg,,Stationsstraat 24-01,,Folke Bernadotteakademin,SWE,79000000,687528-2025,2025
Elsevier B.V.,elsevier@legalmail.it,NLD,Amsterdam,,Ragarweg 29,,Politecnico di Torino,ITA,79980000,342644-2025,2025
Omgevingszin,elske@omgevingszin.nl,NLD,Amsterdam,,,115,Hoogheemraadschap van Delfland,NLD,79600000,46346-2024,2024
Public Support Groep bv,elslouwers@publicsupport.nl,NLD,Lisse,http://www.publicsupport.nl,Heereweg 24a,860000.0,VNG (Realisatie bv),NL,75130000,176406-2021,2021
Morgens B.V.,elstgeest@morgens.nl,NLD,Leiden,,Kanaalpark 140,81760,Ministerie van Justitie en Veiligheid,NLD,79620000,633098-2025,2025
ISSOS B.V.,e.luttmer@issos.nl,NLD,Aalsmeer,https://www.issos.nl,Molenvlietweg 18,,Kamer van Koophandel,NLD,45400000,281947-2025,2025
QS Nederland B.V.,eluza@qualityservices.nl,NLD,Wijchen,,Bijsterhuizen 3005,1167306,Universiteit Maastricht,NLD,33770000,407827-2025,2025
McKinsey & Company Netherlands,elvie_casteleijn@mckinsey.com,NLD,Amsterdam,,Amstel 344,33400000,Alliander N.V.,NLD,79410000,132807-2025,2025
OCLC,elwin.gardeur@oclc.org,NLD,Leiden,https://www.oclc.org,"Schipholweg 99, P.O. Box 876",,Det Kgl. Bibliotek,DNK,72212218,135815-2025,2025
ERBS BV,emaasland@ese.eur.nl,NLD,Rotterdam,,Burgemeester Oudlaan 50,30000000,Ministry of Foreign Affairs,NLD,79419000,63493-2025,2025
Maastricht Instruments B.V.,email@maastrichtinstruments.com,NLD,Maastricht,www.maastrichtinstruments.com,Universiteitssingel 50,1581081,UNIWERSYTET MEDYCZNY W BIAŁYMSTOKU,POL,38418000,394945-2025,2025
Gemeente Ermelo,e.mars@meerinzicht.nl,NLD,zwolle,www.ermelo.nl,Postbus 300,1.0,Inkoopsamenwerking Noord Veluwe (ISNV),NL,77310000,475571-2023,2023
Elsevier B.V.,emedien-tender@obvsg.at,NLD,Amsterdam,,Radarweg 29,4597441.92,Fachhochschule Wiener Neustadt GmbH,AUT,22200000,838118-2025,2025
Inter-on B.V.,emiel@inter-on.nl,NLD,Noord-Scharwoude,https://www.inter-on.nl,Oostelijke Randweg 10 A,1600000,Stedin Netbeheer B.V,NLD,65200000,125475-2025,2025
Stork Thermeq B.V.,emiel.reinders@stork.com,NLD,Hengelo,,Ketelmakerij 2,4400000,Twence Holding B.V.,NLD,42320000,476573-2024,2024
Oomen Verhuizers B.V.,emile@oomen.group,NLD,Katwijk,,Taanderstraat 2,,Gemeente Amsterdam,NLD,98392000,577342-2025,2025
Hoffman Outdoor Media B.V.,emile.perk@hoffman.info,NLD,Groningen,,Johan van Zwedenlaan 2,6000000,Gemeente Den Haag,NLD,79341000,643280-2025,2025
DNV Netherlands B.V.,emile.peters@dnv.com,NLD,Arnhem,,,1166569.04,"LITGRID, AB",LTU,44212300,79623-2024,2024
Dirinco B.V.,emile.suerink@dirinco.com,NLD,Oss,,Lauwersmeer 9 C,325000,Universitair Medisch Centrum Utrecht,NLD,33181100,165248-2025,2025
Cushman & Wakefield,emily.sluijs@cushwake.com,NLD,Amsterdam,https://www.CushmanWakefield.com,Gustav Mahlerlaan 362,6500000,Gemeente Den Haag,NLD,70000000,22593-2025,2025
GenScript Biotech (Netherlands) B.V.,emma.zhang@genscript.com,NLD,Leiden,,"Biopartner Building 4, Robert Boyleweg 4",14000000.0,Folkhalsomyndigheten,SE,33696500,417842-2020,2020
Emmy de Fotograaf,emmy@emmydefotograaf.nl,NLD,'s-Hertogenbosch,http://www.emmydefotograaf.nl,Van Heurnstraat 11,0.01,Gemeente 's-Hertogenbosch,NL,79961300,368024-2021,2021
UniK B.V.,emmy.poulisse@unik.nl,NLD,Cuijk,https://www.unik.nl;,Gildekamp 12 3e verdiepin,1,Gemeente Nijmegen,NLD,85300000,672932-2024,2024
Huisman Etech Experts B.V.,emoorman@huismanetech.nl,NLD,DRUTEN,http://www.huismanetech.nl,Koningstraat 101,12106655,Stichting @voCampus,NLD,45214500,674324-2024,2024
ATRICURE EUROPE B.V.,emooshammer@atricure.com,NLD,EE Amsterdam,,De Entreé 260,222000.00,Gemeinnützige Salzburger Landeskliniken Betriebsgesellschaft mbH,AUT,33169000,266942-2025,2025
Panteia B.V.,EMPL-VT-2024-003@ec.europa.eu,NLD,Zoetermeer,,,,"European Commission, DG EMPL - Employment, Social Affairs and Inclusion",BEL,79400000,298685-2025,2025
DVP B.V.,emu@dvp.nl,NLD,'S-Gravenhage,,Prinses Alexialaan 6,1.0,Gemeente Eindhoven,NL,45212000,358906-2021,2021
Eneco Zakelijk B.V.,enecozakelijk@eneco.com,NLD,Rotterdam,,,1050000,WMD,NLD,09000000,341772-2024,2024
Facilicom Solutions,energie@facilicom.nl,NLD,Schijndel,,,365.549,Gemeente Maastricht,NLD,71000000,792573-2024,2024
Remondis Nederland B.V. ,eniel.methorst@remondis.nl,NLD,Lichtenvoorde,,,4158738,Coöperatieve Vereniging Midwaste Milieu U.A.,NLD,90500000,84535-2025,2025
Markes International Ltd,enquiries@markes.com,NLD,Bridgend,,"Central Park, Western Avenue 1000",316500.0,Nederlandse Organisatie voor toegepast-natuurwetenschappelijk onderzoek TNO,NLD,38000000,221824-2025,2025
RICARDO NEDERLAND BV,enrico.gaspari@pwc.com,NLD,UTRECHT,,DAALSESINGEL 51,,European Defence Agency ,BEL,73410000,79027-2025,2025
 Boskalis Beheer Slufter vof,environmental@boskalis.com,NLD,Papendrecht,,,7000000,Havenbedrijf Rotterdam,NLD,45240000,585588-2024,2024
Stichting Regionale Instelling voor Begeleiding en Wonen Nijmegen & Rivierenland,e.peters@ribw-nr.nl,NLD,Nijmegen,https://www.ribw-nijmegenrivierenland.nl,Kerkenbos 1103,1,Gemeente Nijmegen,NLD,85300000,719484-2025,2025
VDL Bus & Coach,e.planken@vdlbuscoach.de,NLD,Valkenswaard,www.vdlbuscoach.com,De Vest 7,9529417.0,Leipziger Verkehrsbetriebe (LVB) GmbH,DE,34144910,365674-2021,2021
GaiaPark B.V.,e.prins@gaiazoo.nl,NLD,Kerkrade,https://www.gaiazoo.nl,Brughofweg 25,365000,Provincie Limburg,NLD,92530000,212014-2024,2024
Fakton Executives B.V.,e.rademaker@fakton.com,NLD,Rotterdam,,Postbus 30188,1200000.0,ministerie van Binnenlandse Zaken en Koninkrijkrelaties dtv RIS,NL,71000000,608495-2023,2023
MDF Training & Consultancy,era@mdf.nl,NLD,Ede,,Bennekomseweg 41,,Enabel,BEL,79000000,716109-2025,2025
Erasmus Antiquariaat en Boekhandel B.V.,erasmus@erasmusbooks.nl,NLD,Amsterdam,,,2690000,Alma Mater Studiorum - Università di Bologna,ITA,22100000,385807-2025,2025
ZinVolledig B.V.,e.rensen@zinvolledig.nl,NLD,Arnhem,https://www.zinvolledig.nl,Meander 251,1,Gemeente Nijmegen,NLD,85300000,574345-2024,2024
Sphere Nederland B.V.,e.rhee@sphere.eu,NLD,HARDENBERG,http://www.sphere.eu,Bruchterweg 88W A3,1,Gemeente Nederweert,NLD,19640000,135067-2025,2025
Auto Huitink Grooters B.V.,eric@autohuitinkgrooters.nl,NLD,Groenlo,http://www.autohuitinkgrooters.nl,Batterij 16,,Gemeente Berkelland,NLD,34100000,684660-2024,2024
ELEMENT BIOSCIENCE,eric.baud@elembio.com,NLD,amsterdam,,,,GCS UniHA,FRA,33696500,742682-2025,2025
Remyx,eric.blaauw@remyx.nl,NLD,Uitgeest,http://www.remyx.nl,Hoogedijk 3,0.01,Stichting Bureau Commissie voor de Milieu-Effectrapportage,NL,72000000,420920-2023,2023
SQILLS PRODUCTS B.V.,eric.casillas@sqills.com,NLD,ENSCHEDE,,,85542834.69,"Dirección General de Renfe Viajeros Sociedad Mercantil Estatal, S.A.",ESP,72263000,40274-2024,2024
Groshart Elektrotechniek B.V.,eric@groshartelektro.nl,NLD,RHOON,http://www.groshartelektro.nl,Dienstenstraat 29,33340.5,Gemeente Krimpenerwaard,NL,71334000,520461-2023,2023
Hoppinger,eric@hoppinger.com,NLD,Rotterdam,http://www.hoppinger.com,Lloydstraat 138,1.0,Jeugdzorg Nederland,NL,72000000,274872-2020,2020
Intexso Adviesbureau b.v.,eric@intexso.nl,NLD,Leusden,,De Start 5,,Fluvius System Operator cv (Speciale Sectoren),BEL,90900000,707471-2024,2024
Handicare Stairlifts B.V.,eric.knook@handicare.com,NLD,Heerhugowaard,,Newtonstraat 35,,Gemeente Den Haag,NLD,44115600,862919-2025,2025
De Boer Structures B.V.,eric.koenraads@losbergerdeboer.com,NLD,Alkmaar,https://www.losbergerdeboer.com/nl/,Laanenderweg 11,999000,Gemeente Goeree-Overflakkee,NLD,44211000,501158-2024,2024
BIS,eric.lissenburg@bis.nl,NLD,Barendrecht,https://www.bis.nl,Pesetastraat 5,1800000,Waterschap Scheldestromen,NLD,32320000,736294-2025,2025
Abbott B.V.,eric.lueb@abbott.com,NLD,HOOFDDORP,https://www.nl.abbott/,Wegalaan 9,,Veiligheidsregio Gelderland-Zuid,NLD,38300000,749728-2025,2025
Buck Consultants International B.V.,eric.mekenkamp@bciglobal.com,NLD,Nijmegen,www.bciglobal.com,"Kerkenbos 1031, 6546 BB Nijmegen",241238.00,ESPON EGTC (European Grouping of Territorial Cooperation),LUX,79311400,162952-2025,2025
Miles Research,eric@miles-research.com,NLD,Dongen,,Hoge Ham 89,1200000,Kamer van Koophandel,NLD,73000000,276504-2024,2024
DEKRA Rail bv,eric.mohringer@dekra.com,NLD,UTRECHT,http://www.dekra-rail.com,Concordiastraat 67,356538.0,ProRail B.V.,NLD,71000000,249793-2024,2024
Thuis aan Huis B.V.,eric@orangecabins.nl,NLD,Roosendaal,http://www.orangecabins.nl,Vaartveld 17,,gemeente Nissewaard,NLD,44211000,401174-2024,2024
Pineapple Facility Group B.V.,eric@pineapplefacilitygroup.com,NLD,Blauwestad,http://www.pineapplefacilitygroup.com,Meerkoet 7,,Inkoopcollectieven B.V.,NLD,90900000,786468-2024,2024
THEBOXSYSTEM B.V.,eric.segeren@theboxsystem.nl,NLD,MADE,http://www.theboxsystem.nl,Tweede Industrieweg 4,,Gemeente Nijkerk,NLD,44211100,9761-2025,2025
A.J. van Deudekom B.V.,eric.sens@deudekom.nl,NLD,DUIVENDRECHT,http://www.deudekom.nl,Industrieweg 35,657534.0,Vrije Universiteit Amsterdam,NLD,98392000,530255-2024,2024
Installatiebedrijf Van der Kuip B.V.,eric@vanderkuip-zutphen.nl,NLD,Zutphen,http://www.vanderkuip-zutphen.nl,Loohorst 22,1332441,Stadhuis Zutphen,NLD,50710000,810852-2025,2025
Van Pelt Architecten B.V.,eric@vpaa.nl,NLD,CROMVOIRT,http://www.vpaa.nl,St.-Lambertusstraat 49,327602.0,Gemeente Súdwest-Fryslân,NLD,71000000,518284-2024,2024
Aethon Publica B.V.,erika.delange@aethon.nl,NLD,RIJSWIJK,http://www.aethon.nl,Braillelaan 9,,Gemeente Pijnacker-Nootdorp,NLD,79620000,13101-2024,2024
VRS Railway Industry bv,erik.bakker@vialis.nl,NLD,Houten,,Vleugelboot 32 a,375000.0,ProRail bv,NL,45000000,198521-2021,2021
Batenburg Bouw & Ontwikkeling b.v.,erik@batenburgbv.nl,NLD,Bergschenhoek,http://www.batenburgbv.nl,Leeuwenhoekweg 22,6808383.0,Gemeente Zuidplas,NL,45000000,504837-2023,2023
Delta Cargo Container Services bv,erik.bouwens@matrans.nl,NLD,Rotterdam,,Zaltbommelstraat 10,21560000.0,"Belastingdienst, IUC Belastingdienst",NL,63110000,376594-2021,2021
Teleconsult Europe,erik.degrijs@teleconsult.net,NLD,Den Haag,,Parkstraat 83 ,305680.67,Ziekenhuis aan de Stroom (ZAS) vzw,BEL,79000000,42373-2025,2025
De Noormannen Marketing & Communicatie,erik@de-noormannen.nl,NLD,Beilen,www.drenthecollege.nl,Noordveen 1,18000.0,Stichting Regionaal Opleidingen Centrum Drenthe College,NL,79340000,378648-2021,2021
van Dunschoten Elektrotechniek,erik@dunschoten.nl,NLD,NIJKERK,http://www.dunschoten.nl,Arkerpoort 22,0.04,Stichting ROC Midden Nederland,NL,50710000,450640-2023,2023
ER milieu & planologie bv,erik@ermilieu.nl,NLD,Heerde,,Eperweg 32,99264.0,Omgevingsdienst Regio Utrecht (ODRU),NL,79620000,375647-2021,2021
Normec Aqua Serva,erik.grasmeijer@normecgroup.com,NLD,Rotterdam,https://www.normecaquaserva.nl,Folkert Elsingastraat 42,2850000.00,Politie,NLD,71600000,61155-2024,2024
4Infra B.V.,erik.herrewijnen@4infra.nl,NLD,ZWOLLE,http://www.4infra.nl,Willemskade 29,634046,ProRail B.V.,NLD,71300000,609621-2024,2024
Capgemini Invent,Erik.hoorweg@capgemini.com,NLD,Utrecht,,Reykjavikplein 1,193230.00,Ministerie van Justitie en Veiligheid,NLD,79620000,693984-2025,2025
GEANT Vereniging,erik.huizer@geant.org,NLD,Amsterdam,https://geant.org/,Hoekenrode 3,686319.00,ИНСТИТУТ ПО МАТЕМАТИКА И ИНФОРМАТИКА,BGR,72720000,388261-2024,2024
Collenda NL B.V.,erik.koch@collenda.com,NLD,Nieuwegein,,Newtonbaan 1,2200000.0,Dienstencentrum voor de Rechtspraak,NLD,72000000,726326-2024,2024
Fotografie Erik Kottier,erik.kottier@gmail.com,NLD,Utrecht,http://www.fotoek.nl,Maria Theresiadreef 11,0.01,Gemeente 's-Hertogenbosch,NL,79961300,368024-2021,2021
Recornect,erik.kuijpers@recornect.com,NLD,Eindhoven,,Hurksestraat 26,396933.75,LVR-InfoKom,DE,48000000,241324-2022,2022
Landbouwmechanisatiebedrijf Oosterhof B.V.,erik@lmb-oosterhof.nl,NLD,Roodeschool,https://www.lmb-oosterhof.nl,Hooilandseweg 145,324470,Waterschap Noorderzijlvest,NLD,16000000,454023-2025,2025
Looqin B.V.,erik@looqin.com,NLD,Helmond,http://www.looqin.nl,Steenovenweg 50,546510.0,Stichting Rijdende School,NLD,48000000,342742-2024,2024
Main Sales Europe bv,erik@mainsales.nl,NLD,Nootdorp,http://www.mainsales.nl,Hoefsmid 10,0.01,Stichting Hogeschool Rotterdam,NL,18530000,274091-2020,2020
M.K.G. Koeriers B.V.,erik@mkgkoeriers.nl,NLD,Elsendorp,http://www.mkgkoeriers.nl,Den Heikop 5,400000.0,"Ministerie van Economische Zaken en Klimaat, Rijksdienst voor Ondernemend Nederland (RVO)",NL,60000000,480862-2023,2023
n4o BV,erik@n4o.nl,NLD,Arnhem,,Zijpendaalseweg 53,149184,Omgevingsdienst Regio Utrecht (ODRU),NLD,79620000,109737-2025,2025
Enver,eriknagtegaal@enver.nl,NLD,Rotterdam,http://www.enver.nl,Lichtenauerlaan 222228,1.0,Stichting voor Educatie en Beroepsonderwijs Zadkine,NL,85311300,029303-2020,2020
Stichting Leger des Heils Welzijns-en Gezondheidszorg,Erik.Pluijgers@legerdesheils.nl,NLD,ALMERE,http://www.legerdesheils.nl/oost,Spoordreef 10,,gemeente Doetinchem,NLD,85000000,483874-2025,2025
Staro Bos- en Natuurbeheer B.V.,erik@starobv.nl,NLD,Gemert,https://www.starobv.nl,Lodderdijk 38 a,1,Gemeente Nijmegen,NLD,73110000,563588-2025,2025
Kone B.V.,erik.tangelder@kone.com,NLD,Voorburg,,,3200000,Universitair Medisch Centrum Groningen (UMCG) / Poliklinische Apotheek UMCG,NLD,50700000,269876-2025,2025
Tinker Imagineers BV,erik@tinker.nl,NLD,Utrecht,,,,Koninklijk Museum voor Schone Kunsten Antwerpen vzw,BEL,79956000,270061-2024,2024
E2 Office B.V.,erikvanbaars@e2office.nl,NLD,Almere,,Randstad 22-50,1388430.00,Waterschap Zuiderzeeland,NLD,39130000,669089-2024,2024
DatAction,erik.van.den.belt@dataction.nl,NLD,Dronten,https://www.dataction.nl,Produktieweg 18,,Ministerie van Defensie,NLD,30216130,691699-2025,2025
19 het atelier architecten B.V.,erikvanscheijndel@19hetatelier.nl,NLD,Zwolle,http://www.19hetatelier.nl,Thorbeckegracht 19,400000,Gemeente Assen,NLD,71223000,193479-2025,2025
OAK consultants B.V.,ernest@oakconsultants.nl,NLD,Utrecht,,2e Daalsedijk 6,1,Staatsbosbeheer,NLD,79620000,79116-2025,2025
UH B.V.,erno@urban-heroes.nl,NLD,Middelburg,http://www.urban-heroes.nl,Dam 45,410000.0,Veiligheidsregio Kennemerland,NLD,72000000,625510-2024,2024
AB Sciex Belgium NV c/o AB Sciex Netherlands ,ernst.bouvin@sciex.com,NLD,Nieuwerkerk a/d Ijssel,,P.O. Box 330 ,546213.77,Katholieke Universiteit te Leuven,BEL,38433100,638196-2024,2024
PA Consulting Services B.V.,ernst.brand@paconsulting.com,NLD,Utrecht,,Stationsplein 32,,Ministerie van Financiën,NLD,79410000,739721-2025,2025
JouwAarde,ernst@jouwaarde.nl,NLD,Vaassen,https://www.jouwaarde.nl,Manegeweg 6,158400,Inkoopsamenwerking Noord Veluwe (ISNV),NLD,79620000,198038-2024,2024
Uniqcare B.V.,ernst.vandergraaf@uniqcare.nl,NLD,Tiel,http://www.uniqcare.nl,Zuiderhavenweg 2,11400.0,Werkorganisatie HLT Samen,NLD,44411000,211236-2025,2025
Koninklijke Rijnja B.V.,erny.jansen@rijnja.nl,NLD,Nieuwegein,http://www.rijnja.nl,Ravenswade 2,1400000.0,Rijn IJssel,NLD,79800000,401618-2025,2025
Leica Geosystems B.V.,erny.lenderink@leica-geosystems.com,NLD,Wateringen,,Turfschipper 39,609929.89,Ministerie van Defensie,NLD,38290000,439203-2024,2024
DocuMenz bv,erny.veldt@documentcenter-zwolle.nl,NLD,Zwolle,http://www.documentcenter-zwolle.nl,Popovstraat 38,0.1,Quadraten,NL,30000000,453784-2020,2020
"Twynstra Gudde Huisvesting, Vastgoed en Facility Management B.V.",ero@tg.nl,NLD,AMERSFOORT,http://www.tg.nl,Oliemolenhof 14A,,Centraal Orgaan opvang asielzoekers (COA),NLD,71241000,516889-2025,2025
Bano B.V.,erwin@bano.nl,NLD,Groningen,https://www.bano.nl,Gotenburgweg 15,5000000,Stichting NHL Stenden Hogeschool,NLD,51310000,795819-2025,2025
Deba 2000 B.V.,erwin@hydrozorg.nl,NLD,Rilland,https://www.hydrozorg.nl,De Poort 28,46415,Universitair Medisch Centrum Utrecht,NLD,77310000,15721-2025,2025
Landbouwmechanisatiebedrijf W. van den Brink B.V.,erwin@lmbbrink.nl,NLD,Harskamp,http://www.lmbbrink.nl,Schilschoterweg 4,260000.0,"Gemeente Apeldoorn, team Inkoop",NLD,16700000,795153-2024,2024
Odour Balance B.V.,erwin@odourbalance.com,NLD,Hengelo,http://www.odourbalance.com,Jan Tinbergenstraat 244,,Waterschap Vallei en Veluwe,NLD,42510000,123779-2025,2025
Opzet B.V.,erwin@opzet.nl,NLD,SANTPOORT-ZUID,http://www.opzet.nl,Van Dalenlaan 392,,gemeente 's-Hertogenbosch,NLD,72000000,710823-2025,2025
Hoex Bouw B.V.,erwin.peters@hoex.nl,NLD,Oostrum,https://hoexgroup.com,Franklinstraat 7,659223,Stichting Nationaal Groenfonds,NLD,03000000,135819-2025,2025
Krinkels B.V.,erwin.raar@krinkels.nl,NLD,Breda,https://www.krinkels.nl,Rithsestraat 87,1.0,Gemeente Bergen op Zoom,NLD,77310000,205791-2025,2025
Taxi Korthout Midden Brabant B.V.,erwin@taxikorthoutmiddenbrabant.nl,NLD,TILBURG,http://www.airportservicebrabant.nl,Kraaivenstraat 11,,Gemeente Tilburg,NLD,60100000,82051-2024,2024
