company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
Tjust Behandlingsfamiljer AB,anbudiof.tjust@attendo.se,SWE,Danderyd,,,1400000000.0,Orebro kommun,SE,85300000,432892-2023,2023
MedLearn AB,anbud@irisgruppen.se,SWE,STOCKHOLM,,Sveavägen 32,,Arbetsmarknadsförvaltningen,SWE,80000000,307048-2024,2024
Iris Hadar AB,anbud@iris.se,SWE,STOCKHOLM,,Sveavägen 34,120000000,Arbetsförmedlingen,SWE,80500000,573592-2025,2025
Iterio AB,anbud@iterio.se,SWE,STOCKHOLM,,Östgötagatan 12,9000000,Exploateringskontoret,SWE,71310000,60294-2025,2025
Future Balanz in ITS AB,anbud@itsfuture.se,SWE,Borlänge,,Forskargatan 3,,Trafikkontoret,SWE,72000000,445091-2025,2025
JM Entreprenad AB,anbudjme.anlaggning@jm.se,SWE,STOCKHOLM,,,66905763,Botkyrka kommun,SWE,45000000,244186-2025,2025
JN Elinstallatörer,anbud@jnel.se,SWE,Södertälje,,Gränsbovägen 4,9000000,Eskilstuna Kommunfastigheter Aktiebolag,SWE,71310000,644609-2024,2024
Jobcenter in Sweden AB,anbud@jobcenter.se,SWE,LJUNGBY,,Lilla Torget 3A,564325225,Arbetsförmedlingen,SWE,80000000,760611-2024,2024
AKG Sverige AB,anbud@jobfindsverige.se,SWE,SOLNA,,Hannebergsgatan 33,120000000,Arbetsförmedlingen,SWE,80500000,573592-2025,2025
Jonny & Robban Markteknik AB,anbud@jrmarkteknik.se,SWE,Täby,,Propellervägen 8,,Sigtuna kommun,SWE,45000000,3342-2025,2025
SWECO Sverige AB,anbud-jvg-nord-mitt@sweco.se,SWE,Stockholm,,Box 34044,6717835,Trafikverket Myndighet,SWE,71311200,802772-2025,2025
SWECO Sverige AB,anbud-jvg-sthlm-ost@sweco.se,SWE,Stockholm,,Box 34044,30036760,Trafikverket Myndighet,SWE,71000000,488227-2025,2025
SWECO Sverige AB,anbud-jvg-syd-vast@sweco.se,SWE,Stockholm,,Box 34044,5892468,Trafikverket Myndighet,SWE,71000000,863865-2025,2025
Systra Sverige AB,anbud.jvg@systra.com,SWE,Malmö,,Lilla Nygatan 7,4599562,Trafikverket Myndighet,SWE,71311230,30105-2025,2025
SWECO Sverige AB,anbud-jvg-tagtrafik-logistik@sweco.se,SWE,Stockholm,,Box 34044,5500000,Trafikverket Myndighet,SWE,71000000,304714-2025,2025
VA Gruppen Kabel AB,anbud.kabel@va-gruppen.se,SWE,Trelleborg,,Transportvägen 9,,Täby kommun,SWE,45000000,549652-2024,2024
Behandlingshemmet Kalltorp AB,anbud.kalltorp@humana.se,SWE,Stockholm,,"Warfvingesvag 39, 7 tr",288000000.0,UMEA KOMMUN,SE,85000000,651810-2023,2023
Kanozi Arkitekter AB,anbud@kanozi.se,SWE,GÖTEBORG,,"Järntorget 3, 1 tr",4000000,Stockholms Konstnärliga Högskola,SWE,71221000,512259-2025,2025
AFRY Sweden AB,anbud.kappala@afry.com,SWE,STOCKHOLM,,,1500000,KÄPPALAFÖRBUNDET,SWE,45262000,411810-2025,2025
Kemakta Konsult AB,anbud@kemakta.se,SWE,STOCKHOLM,,Box 12655,,Länsstyrelsen Kalmar Län,SWE,71000000,416397-2025,2025
Björkviks Vårdhem Aktiebolag,anbud.klinta@humana.se,SWE,STOCKHOLM,,"Inom - Innovativ Omsorg i Sverige AB, Warfvinges väg 39,  7tr",1600000000,Skånes Kommuner,SWE,85000000,693686-2024,2024
SWECO Sverige AB,anbud-konstruktion-nord@sweco.se,SWE,Stockholm,,Box 34044,1515150,Trafikverket Myndighet,SWE,71000000,680244-2025,2025
SWECO Sverige AB,anbud-konstruktion-syd@sweco.se,SWE,STOCKHOLM,,Box 34044,10000000,"Göteborgs stad, Stadsmiljöförvaltningen",SWE,71300000,599463-2025,2025
Midagon AB,anbud@kontract.se,SWE,ÖREBRO,,Rudbecksgatan 56,4200000,STATISTISKA CENTRALBYRÅN,SWE,72220000,808008-2025,2025
KPMG AB,anbud@kpmg.se,SWE,Stockholm,,Box 382,,Norrköpings kommun,SWE,79212000,109225-2025,2025
Kraftsam Rekrytering & Bemanning AB,anbud@kraftsam.se,SWE,Stockholm,,KUNGSHOLMS STRAND 127,,Locum AB,SWE,79600000,50331-2025,2025
Kragh & Berglund Landskapsarkitekter AB,anbud@kragh-berglund.se,SWE,STOCKHOLM,,Gävlegatan 12A,,Ulricehamns kommun,SWE,71000000,728608-2025,2025
Kreera Samhällsbyggnad Sverige AB,anbud@kreera.nu,SWE,Malmö,,Amiralsgatan 20,,Locum AB,SWE,71420000,761471-2025,2025
K Rehab AB,anbud.krehabalvina@humana.se,SWE,Stockholm,,"Warfvingesväg 39, 7 tr",250000000,Huddinge kommun,SWE,85000000,17204-2025,2025
K Rehab AB,anbud.krehabvast@humana.se,SWE,Stockholm,,"Warfvingesväg 39, 7 tr",250000000,Huddinge kommun,SWE,85000000,16030-2025,2025
Kronangruppen AB,anbud@kronangruppen.se,SWE,UPPSALA,,Kungsängsvägen 27,1200000000,Skånes Kommuner,SWE,85300000,608412-2025,2025
3O Kvarngården AB,anbudk@tre-o.se,SWE,LUDVIGSBORG,,Kvarndammsvägen 21,1600000000,Skånes Kommuner,SWE,85000000,693686-2024,2024
Fideli Omsorg AB,anbud.kvarnarp@humana.se,SWE,STOCKHOLM,,"c/o Humana AB, Box 30075",1388000000,Skånes Kommuner,SWE,85311000,573478-2025,2025
Landskapslaget Aktiebolag,anbud@landskapslaget.se,SWE,STOCKHOLM,,Södermalmsallén 14,860,Tomelilla kommun,SWE,71313000,413245-2025,2025
HVB Lappetorp AB,anbud.lappetorp@humana.se,SWE,Stigtomta,,,701100,Uppsala kommun,SWE,85000000,272302-2025,2025
LBF Bygg AB,anbud@lbf.se,SWE,ARLANDASTAD,,Genratorgatan 21 C,400000000,Hallstahammars kommun,SWE,45453000,554628-2025,2025
Learnifier AB,anbud@learnifier.com,SWE,Stockholm,,KIVRA: 556701-2322,1300000,Upphandlingscenter Falun Borlänge-regionen,SWE,48190000,558371-2025,2025
Craftor AB,anbud.ledningar@craftor.se,SWE,SOLLENTUNA,,Rotebergsvägen 3,,Svenska Kraftnät,SWE,45000000,791248-2025,2025
Lektus Sweden AB,AnbudLektusSweden@lektus.se,SWE,Borlänge,,Sveagränd 1,3994525,Trafikverket Myndighet,SWE,71311000,607298-2025,2025
Lestra Entreprenad Sverige AB,anbud@lestra.nu,SWE,Tumba,,Box 277,,Danderyds Kommun,SWE,45000000,724359-2025,2025
Levigo AB,anbud@levigo.se,SWE,Stockholm,,Torkel Knutssonsgatan 24,,Höganäs kommun,SWE,72000000,308594-2025,2025
Limetta AB,anbud@limetta.se,SWE,Stockholm,www.limetta.se,,,Kraftringen Energi AB,SWE,72000000,821111-2025,2025
LINK Arkitektur,anbud@linkarkitektur.se,SWE,Stockholm,,Virkesvägen 2,16000000,Huge Bostäder AB,SWE,71200000,414773-2025,2025
White arkitekter AB,anbud.linkoping@white.se,SWE,Göteborg,,"Box, 2502",604200,Inköpssamverkan Motala,SWE,71000000,91647-2025,2025
Livia Consulting AB,anbud@liviabemanning.se,SWE,Eksjö,,Ripgatan 5,,Helsingborgs stad,SWE,85300000,297240-2025,2025
Tibble Gard Ungdomshem AB,anbud.loten@humana.se,SWE,Stockholm,,"Warfvingesvag 39, 7 tr",288000000.0,UMEA KOMMUN,SE,85000000,651810-2023,2023
Attendo LSS AB,anbudlss@attendo.se,SWE,Danderyd,,Box 715,170000000,Linköpings kommun,SWE,85000000,178373-2025,2025
Lunna Gård AB,anbud.lunnagard@humana.se,SWE,Stockholm,,"Warfvingesväg 39, 7 tr.",3500000,Tyresö kommun,SWE,85320000,56416-2025,2025
MACC PEOPLE AB,Anbud@maccab.se,SWE,MALMÖ,,Derbyvägen 6E,,Malmö kommun,SWE,92000000,753400-2025,2025
NYAB Mälardalen AB,anbudmalardalen@nyabab.se,SWE,HÄGERSTEN,,Radiusbacken 9,59000000,Fortifikationsverket,SWE,45216000,120758-2025,2025
White arkitekter Aktiebolag,anbud.malmo@white.se,SWE,GÖTEBORG,,Box 2502,6000000,Lunds kommun,SWE,71200000,397305-2025,2025
Marcussons Entreprenadteknik AB,anbud@marcussons.se,SWE,Linköping,,Rönögatan 11,,Norrköpings kommun,SWE,45000000,498655-2024,2024
MARGE Arkitekter Aktiebolag,anbud@marge.se,SWE,Stockholm,,Kungsholmstorg 16,16000000,Huge Bostäder AB,SWE,71200000,412362-2025,2025
Mark & Energibyggarna i Göteborg Aktiebolag,anbud@mark-energibyggarna.se,SWE,MÖLNDAL,,Möbelgatan 2 B,300000000,Älvstranden Utveckling AB,SWE,45000000,733072-2025,2025
Markera Mark Göteborg AB,anbud@markera.se,SWE,Göteborg,,Kungsgatan 18,18000000,Falkenbergs kommun,SWE,71240000,807826-2025,2025
Andreas Martin-Löf Arkitekter AB,anbud@martinlof.se,SWE,STOCKHOLM,,Bjurholmsgatan 7,20000000,Laholmshem AB,SWE,71200000,535659-2024,2024
SWECO Sverige AB,anbudmatningsteknik@sweco.se,SWE,Stockholm,,Box 34044,750000,Trafikverket Myndighet,SWE,71250000,150598-2025,2025
Mälardalen Construction Service AB,anbud@mcs-ab.se,SWE,HÄGERSTEN,,Västberga Allé 36 A 3tr,,Sollentuna Kommunfastigheter AB,SWE,71314000,40674-2025,2025
Elena Siroiney AB,anbud@mebrahtu.se,SWE,KISTA,,"c/o Elena Siroiney, Langelandsgatan 28",2000000,Sveriges Lantbruksuniversitet,SWE,79418000,507466-2024,2024
MEDCURA,anbud@medcura.se,SWE,Stockholm,,Sturegatan 56,,Upplands-Bro kommun,SWE,85121270,182292-2025,2025
MediRum AB,anbud@medirum.se,SWE,KUNGSBACKA,,Hallabäcksvägen 1,7200000,Region Uppsala,SWE,33190000,394704-2025,2025
Peab Asfalt AB,AnbudMellersta@peabasfalt.se,SWE,Vintrie,,Bjäre Plats 11,78975332,Trafikverket Myndighet,SWE,45233222,185204-2025,2025
MG Link AB,anbud@mglink.se,SWE,JOHANNESHOV,,Box 5071,2500000,Piteå Renhållning och Vatten Aktiebolag,SWE,44211100,758260-2025,2025
SWECO Sverige AB,anbud-mgm-nord-mitt@sweco.se,SWE,Stockholm,,Box 34044,14000000,Trafikverket Myndighet,SWE,71000000,831593-2025,2025
SWECO Sverige AB,anbud-mgm-sthlm-ost@sweco.se,SWE,STOCKHOLM,,Box 34044,2000000,Trafikkontoret,SWE,71310000,119600-2025,2025
Sweco Sverige AB,anbud-mgm-syd-vast@sweco.se,SWE,Stockholm,,Gjörwellsgatan 22,24000000,Svenska Kraftnät,SWE,71000000,265882-2025,2025
Miljö Entreprenad i Uppland AB,anbud@miljoentreprenad.se,SWE,UPPSALA,,Skebogatan 4,57000000,Uppsala Vatten och Avfall AB,SWE,90512000,108421-2025,2025
SWECO Sverige AB,anbudmiljo@sweco.se,SWE,STOCKHOLM,,Box 34044,1500000,Kungsörs kommun,SWE,71313000,31948-2025,2025
MindRoad Sverige AB,anbud@mindroad.se,SWE,Linköping,,Teknikringen 1F,6800000,Domstolsverket,SWE,72000000,661539-2025,2025
Miroi AB,anbud@miroi.se,SWE,GÖTEBORG,,Mölndalsvägen 26,60000000,Arbetsförmedlingen,SWE,80530000,654396-2024,2024
Montico HR Partner AB,anbud@montico.se,SWE,Tranås,,Västra vägen 14,1,Karlskrona kommun,SWE,79600000,170262-2025,2025
Nämndemansgården i Sverige AB,anbud@namndemansgarden.se,SWE,Blentarp,,Nämndemansgården,250000000,Huddinge kommun,SWE,85000000,16030-2025,2025
Vy Buss AB,anbud@nettbuss.se,SWE,Göteborg,,Polhemsplatsen 5,4030300,Mölndals stad,SWE,60172000,489234-2024,2024
Neuropsyk i Bollnäs AB,anbud.neuropsyk@humana.se,SWE,Stockholm,,"Warfvingesväg 39, 7 tr",,Umeå kommun,SWE,85300000,377260-2024,2024
Nivå landskapsarkitektur AB,anbud@nivaland.se,SWE,Stockholm,,Renstiernas gata 12,,Locum AB,SWE,71420000,761471-2025,2025
NOHA Sweden AB,anbud@nohasweden.se,SWE,OSBY,,Molnvägen 1,7000000,"Region Skåne, Regionfastigheter",SWE,35111300,29217-2025,2025
Nordisk Återvinning Service AB,anbud@nordiskatervinning.se,SWE,Göteborg,,Kungsportavenyn 3,100000000,Skurups kommun,SWE,90510000,501823-2025,2025
Peab Asfalt AB,anbudnord@peabasfalt.se,SWE,Vintrie,,Bjäre Plats 11,70518227,Trafikverket Myndighet,SWE,45233222,183050-2025,2025
Forsen AB,anbudnorr@forsen.com,SWE,Umeå,,"Great Hub, Kungsgatan 63D",2000000,Swedavia AB,SWE,71310000,302823-2025,2025
Unika LSS Omsorg Sthlm AB,anbud.odlingsvagen@teamolivia.se,SWE,Stockholm,,Magnus Ladulåsgatan 8 A,,Huddinge kommun,SWE,85100000,710381-2025,2025
Off.clinic AB,anbud.offclinic@humana.se,SWE,Stockholm,,"C/O Humana AB, Warfvingesvag 39, 7 tr.",80000000.0,Nacka kommun,SE,85300000,667200-2022,2022
Infratek Sverige AB,anbud@omexom.com,SWE,STOCKHOLM,,Box 42002,240000000,Eskilstuna Strängnäs Energi och Miljö Aktiebolag,SWE,45317300,295217-2025,2025
Humana Omsorg AB,anbud.omsorg@humana.se,SWE,Stockholm,,Warfvinges väg 39,430000000,Lunds kommun,SWE,85311100,782945-2025,2025
ON Management AB,anbud@onmanagement.se,SWE,STOCKHOLM,,Artillerigatan 48,2300000,Trafikkontoret,SWE,71310000,793033-2025,2025
ORANA Aktiebolag,anbud.orana@humana.se,SWE,STOCKHOLM,http://www.orana.se,,500000000.0,Eskilstuna kommun,SE,85300000,343713-2021,2021
ORIGO arkitekter Aktiebolag,anbud@origoark.se,SWE,STOCKHOLM,,Parmmätargatan 5,,Hallsbergs kommun,SWE,71000000,534331-2025,2025
Oskar Pedersen AS,anbud@oskar.no,SWE,Kristiansand,,P O Box 9237,,Polismyndigheten,SWE,34000000,103572-2025,2025
Sigma Civil Öst,anbud.ost@sigma.se,SWE,Stockholm,,Mejerivägen 3,,Ekerö kommun,SWE,71000000,395119-2024,2024
Sweco Sverige AB,anbud.ost.society@sweco.se,SWE,Stockholm,,,500000,Trafikkontoret,SWE,71300000,122658-2025,2025
Partnergruppen Svenska AB,anbud.partnergruppen@humana.se,SWE,VITTSJÖ,,Box 28,,Migrationsverket,SWE,85000000,720243-2025,2025
Lektus Projekt- och byggledning i Stockholm AB,anbudpbsthlm@lektus.se,SWE,Borlänge,,Box 134,,Upplands Väsby kommun,SWE,71310000,226657-2024,2024
PE Teknik & Arkitektur AB,anbudpearkitektur@pe.se,SWE,STOCKHOLM,,Box 22078,0,Nynäshamns kommun,SWE,71000000,342111-2025,2025
PE Teknik & Arkitektur AB,anbudpe.Mailboxforanbud@pe.se,SWE,STOCKHOLM,,Box 22078,30000000,Tyresö kommun,SWE,71300000,65561-2025,2025
PE Teknik & Arkitektur AB,anbudpe@pe.se,SWE,Stockholm,,Box 47146,16000000,Huge Bostäder AB,SWE,71200000,412362-2025,2025
Levigo AB,anbud@perido.se,SWE,STOCKHOLM,,Torkel Knutssonsgatan 24,16000000,Riksantikvarieämbetet,SWE,79620000,692660-2025,2025
Plan B Bim AB,anbud@planbab.com,SWE,STOCKHOLM,,Munkbron 1,200000000,"Sinfra, Svensk Inköpscentral för Infrastruktur Ekonomisk förening",SWE,71311300,436925-2025,2025
Plandent AB,anbud@plandent.se,SWE,BROMMA,,Box 14024,1700000,Region Uppsala,SWE,33111000,15681-2025,2025
PLW Elteknik AB,anbud@plw.se,SWE,Linköping,,Industrigatan 11,70000000,Nodra AB,SWE,65000000,196085-2025,2025
Polargas AB,anbud@polargas.se,SWE,STOCKHOLM,,"Nordic Gas, Norrbackagatan 3",,Luleå kommun,SWE,09120000,739812-2024,2024
AB Previa,anbud@previa.se,SWE,STOCKHOLM,http://www.previa.se,,24800000.0,Kungsbacka kommun,SE,85147000,632084-2022,2022
Profileriet AB,anbud@profileriet.se,SWE,Västerås,,Fallhammargatan 1D,,Västerås stad,SWE,18530000,590858-2024,2024
Projektbyggaren Teknik Syd AB,anbud@projektbyggaren.se,SWE,KARLSKRONA,,"Stortorget 10, 3tr",16000000,Karlskrona kommun,SWE,71000000,137718-2025,2025
COWI Projektbyrån AB,anbud@projektbyran.se,SWE,STOCKHOLM,,Tulegatan 15,30000000,Exploateringskontoret,SWE,71000000,145152-2025,2025
Inhouse Tech Göteborg AB,anbud.projekt@inhousetech.se,SWE,GÖTEBORG,,Magasinsgatan 22,3200000,"Göteborgs Stad, Stadsfastighetsförvaltningen",SWE,71310000,569173-2025,2025
Ramboll Sweden AB,anbudprojektledningsto@ramboll.se,SWE,STOCKHOLM,,Box 17009,3500000,Exploateringskontoret,SWE,71313000,12474-2025,2025
Projektorienterarna i Stockholm AB,anbud@projektorienterarna.se,SWE,JORDBRO,,"Marie Louise Alm, Krogtäppan 36",20000000,Göteborgs Stads inköps- och upphandlingsförvaltning,SWE,71321100,434744-2025,2025
Procure & Manage Consulting JF AB,anbud@promac.se,SWE,Ekerö,,Gräsåkersvägen,,Håbo kommun,SWE,79418000,77474-2025,2025
Par Sonesson & Company AB,anbud-psab@teamolivia.se,SWE,STOCKHOLM,http://www.parsonesson.se,,560000000.0,Uppsala Kommun,SE,85311000,260693-2022,2022
Visma PubliTech AB,anbud.publitechab1@visma.com,SWE,Stockholm,,LINDHAGENSGATAN 94,15917800,Svedala kommun,SWE,48812000,869691-2025,2025
Visma PubliTech AB,anbud.publitechab@visma.com,SWE,STOCKHOLM,,Västra Järnvägsgatan 7,36400000,Hjo kommun,SWE,72268000,410832-2025,2025
Pulsen Integration AB,anbud@pulsen.se,SWE,Boras,http://www.pulsen.se,Box 881,10000000.0,MKB Fastighets Aktiebolag,SE,72000000,287027-2020,2020
Ramboll Management Consulting AB,anbud@ramboll.com,SWE,STOCKHOLM,,Box 17009,700000,Tillväxtverket,SWE,79311300,602760-2025,2025
Axavia Sverige AB,anbud@reaxcer.se,SWE,ÖSTERSUND,,Box 63,,Vatten och Miljöresurs Mitt AB,SWE,45200000,615978-2025,2025
AFRY Infrastructure AB,anbud.regionost@afry.com,SWE,STOCKHOLM,,,61000,Telge Inköp AB,SWE,71000000,749724-2025,2025
RENDO BYGG ab,anbud@rendo.se,SWE,Uppsala,,"rendo,se",100000000,Enköpings kommun,SWE,45000000,631577-2025,2025
Björkvik-Ringsjöhemmet Aktiebolag,anbud.ringsjohemmet@humana.se,SWE,STOCKHOLM,,"c/o Humana AB, Box 30075",1388000000,Skånes Kommuner,SWE,85311000,573478-2025,2025
RK Projektledning AB,anbud@rkpro.se,SWE,Lysekil,,Flat 338,2824501,Trafikverket Myndighet,SWE,71000000,735805-2025,2025
RocmoreAB,anbud@rocmore.se,SWE,Solna,,Greta Garbos Väg 13,,Sida,SWE,44111000,552053-2025,2025
Rover Infraestructuras S.A.,anbud@rovergrupo.com,SWE,stockholm,,"CALLE DE CAVANILLES, 28 - ENTLO",353668000,Trafikverket Myndighet,SWE,45000000,401638-2025,2025
WSP Sverige AB,anbudsamhallsutveckling@wsp.com,SWE,STOCKHOLM-GLOBEN,,,70000,Tillväxtverket,SWE,79311300,711470-2025,2025
Samtrans Omsorgsresor AB,anbud@samtrans.se,SWE,SOLNA,,Terminalvägen 24,,Region Uppsala,SWE,60120000,805411-2025,2025
Lektus Bygg- och Anläggningskonstruktion i        Stockholm AB,anbudsbbasthlm@lektus.se,SWE,BORLÄNGE,,"Mikael Nylén, Box 134",6500000,Östhammars kommun,SWE,66110000,14187-2025,2025
Deloitte AB,anbudsbevakning@deloitte.se,SWE,STOCKHOLM,http://www.deloitte.se,,2800000.0,Herrljunga kommun,SE,79210000,628034-2022,2022
Systra Sverige AB,Anbudsbevakning.JV@atkinsglobal.com,SWE,Malmö,,Lilla Nygatan 7,1768210,Trafikverket Myndighet,SWE,71311000,266945-2025,2025
KFS Anläggningskonstruktörer Aktiebolag,anbudsbevakning@kfs.se,SWE,SOLNA,,Gårdsvägen 13,,Upphandlingscenter Falun Borlänge-regionen,SWE,71000000,284836-2024,2024
Atkins Sverige AB,anbudsbevakning.smsyd@atkinsglobal.com,SWE,MALMO,http://www.atkins.se,Lilla nygatan 7,60000000.0,Halmstads kommun,SE,71240000,407798-2023,2023
Scior Geomanagement AB,anbud@scior.se,SWE,Sundsvall,,Norra Vägen 32,98899,Trafikverket Myndighet,SWE,71000000,232374-2025,2025
Algeco Sweden AB,anbud.se@algeco.com,SWE,BRO,,Ullevivägen 17,2500000,Piteå Renhållning och Vatten Aktiebolag,SWE,44211100,758260-2025,2025
Sea son 5 AB,anbud@season5.se,SWE,SALTSJÖBADEN,https://www.season5.se/,"c/o Marklund, Viningavägen 5",700000,Region Gotland,SWE,79340000,60508-2024,2024
Svensk Elkraftsentreprenad AB,anbud@seke.nu,SWE,Norrköping,,Ståthögavägen 38,169900000,Västerbergslagens Elnät Aktiebolag,SWE,45000000,849117-2025,2025
Prenax AB,anbud.se@prenax.se,SWE,KISTA,,Box 1080,,Linköpings universitet,SWE,79980000,427979-2025,2025
Siemens Healthcare AB,anbud.se@siemens-healthineers.com,SWE,SOLNA,https://www.siemens-healthineers.com/se,Box 3120,11000000,Region Gävleborg,SWE,33000000,87645-2025,2025
Set Up AB,anbud@set-up.se,SWE,Stockholm,,Mäster Samuelsgatan 60,,Stockholms universitet,SWE,71000000,678313-2025,2025
Set Up AB,anbud@setup.se,SWE,Stockholm,,"Vasagatan 11, plan 12",,Polismyndigheten,SWE,71318000,689554-2024,2024
McKinsey,anbudsforfragan@mckinsey.com,SWE,Stockholm,,Box 70371,,Regeringskansliet,SWE,66000000,757755-2025,2025
S-GROUP Solutions AB,anbud@sgroup-solutions.se,SWE,Karlskrona,,BLEKINGEGATAN 1,5000000,Eskilstuna Strängnäs Energi och Miljö Aktiebolag,SWE,38221000,692200-2024,2024
Gisys AB,anbudsgruppen1@gisys.se,SWE,Solna,,Vretenvägen 2  3tr,2475000,Försäkringskassan,SWE,72000000,584303-2024,2024
Café Bar Sverige AB,anbudsgruppen@cafebar.se,SWE,JÖNKÖPING,,Norra Strandgatan 6,17000000,Kalmar kommun,SWE,15860000,444056-2025,2025
Frontit AB,anbudshubben@frontit.se,SWE,Stockholm,,Ludvigsbergsgatan 20,,Karlstads kommun,SWE,72224000,732408-2025,2025
Sidecore AB,anbud@sidecore.se,SWE,Stockholm,,Eastmansvägen 34,,Region Gotland,SWE,79418000,242140-2025,2025
Projektallians i Sverige AB,anbudsinbjudan@projektallians.se,SWE,Norrköping,,Svärmaregatan 1,,Norrköpings kommun,SWE,71310000,278729-2025,2025
SJ AB,anbud@sj.se,SWE,STOCKHOLM,,,7500000000,Mälardalstrafik Aktiebolag,SWE,60210000,858767-2025,2025
Skellefteå Stöd och Behandling AB,anbud.skelleftea@humana.se,SWE,Stockholm,,"Warfvingesväg 39, 7 tr",,Umeå kommun,SWE,85300000,377260-2024,2024
SME´N - Skarabergs Smidesverkstad Aktiebolag,anbud@smens.se,SWE,SKARA,,Erik Järnåkers Gata 4,,Lidköpings kommun,SWE,60100000,817339-2025,2025
Snidare Arkitekter AB,anbud@snidare.se,SWE,Stockholm,,Björns Trädgårdsgränd 1,,Inköpssamverkan Motala,SWE,71000000,278152-2025,2025
Sokigo AB,anbud@sokigo.com,SWE,KÖPING,,Box 315,300000,Karlskrona kommun,SWE,72000000,162053-2025,2025
WSP Sverige AB,anbud-solna@wsp.com,SWE,STOCKHOLM-GLOBEN,,,4600000,KÄPPALAFÖRBUNDET,SWE,71318000,149434-2025,2025
AB Solom,anbud@solom.se,SWE,Sollentuna,,Edsbergs Torg 1-5,140000000,Sollentuna kommun,SWE,85000000,390020-2024,2024
SWECO Sverige AB,anbudsos@sweco.se,SWE,STOCKHOLM,,Box 34044,1500000000,Statens inköpscentral vid Kammarkollegiet,SWE,79420000,594067-2025,2025
Spolsnabben AB,anbud@spolsnabben.se,SWE,UPPSALA,,Skebogatan 4,3500000,Region Västmanland,SWE,90000000,377418-2025,2025
Sterner Stenhus Fasad AB,anbud@sternerstenhusfasad.se,SWE,Stockholm,https://sternerstenhusfasad.se/?utm_source=google&utm_medium=bizmedia&utm_term=sterner%20stenhus%20fasad&gad_source=1,Box 44102,120000000,Haninge Bostäder Aktiebolag,SWE,45000000,398967-2024,2024
Bengt Dahlgren Stockholm Aktiebolag,anbud.sth@bengtdahlgren.se,SWE,STOCKHOLM,,Textilgatan 43,10000000,Statens fastighetsverk,SWE,71300000,204273-2025,2025
White arkitekter Aktiebolag,anbud.sthlm@white.se,SWE,GÖTEBORG,,Box 2502,3500000,Exploateringskontoret,SWE,71313000,12474-2025,2025
Stjarnurmakarna Aktiebolag,anbud@stjarnurmakarna.se,SWE,Stockholm,,Sveavagen 28-30,2600000.0,Region Dalarna,SE,14520000,283541-2022,2022
Brandskyddslaget AB,anbud.stockholm@brandskyddslaget.se,SWE,STOCKHOLM,,Box 9196,40000000,Sveriges Television Aktiebolag,SWE,51000000,500985-2024,2024
Installationsbolaget Solna AB,anbudstockholm@installationsbolaget.se,SWE,SolnA,,"Industrivägen 1, ",,Fastighetskontoret,SWE,45330000,318056-2024,2024
3 O Stjärnhusen AB,anbuds@tre-o.se,SWE,Ludvigsborg,,Kvarndammsvägen 21,1388000000,Skånes Kommuner,SWE,85311000,573478-2025,2025
Strukton Rail AB,anbud@strukton.se,SWE,Hägersten,,Västberga allé 60,,Skellefteå kommun,SWE,50220000,333897-2025,2025
Adventum Vård AB,anbud.studievagen@humana.se,SWE,Stockholm,,"Warfvingesväg 39, 7 tr",,Umeå kommun,SWE,85300000,377260-2024,2024
SWECO Sverige AB,anbud.su.society@sweco.se,SWE,Stockholm,,Gjörwellsgatan 22,2200000,Region Jämtland Härjedalen,SWE,79000000,17315-2025,2025
SVEAB Anläggning AB,anbud@sveab.se,SWE,SOLNA,,Gustav III:s Boulevard 54,,Trafikverket Myndighet,SWE,45234100,255540-2024,2024
Svealands Fastighetsteknik Aktiebolag,anbud@svefab.com,SWE,Åkersberga,,Box 613,500000000,Täby kommun,SWE,45000000,564363-2024,2024
Dräger Sverige AB,anbudsverige2@draeger.com,SWE,Göteborg,,Gamlestadsvägen 18 C,16000000,Region Gävleborg,SWE,33000000,399974-2025,2025
Baxter Medical AB,anbud_sverige@baxter.com,SWE,KISTA,,Box 63,9280000,Region Östergötland,SWE,33692200,603826-2025,2025
Dignio AB,anbudsverige@dignio.com,SWE,Göteborg,,BOX 2235,7000000,Region Dalarna,SWE,48814100,84902-2025,2025
SVISAB AB,anbud@svisab.se,SWE,Arboga,,Fabriksgatan 5,3638000,Trafikverket Myndighet,SWE,71300000,19185-2025,2025
SWECO Sverige AB,anbudswecose@sweco.se,SWE,Stockholm,,Gjorwellsgatan 22,10000000.0,Exploateringskontoret,SE,71000000,658142-2022,2022
SWECSA AB,anbud@swecsa.se,SWE,Halmstad,,,200000,Karlskoga kommun,SWE,71000000,777949-2025,2025
AFRY Infrastructure AB,AnbudsydBuildings@afry.com,SWE,STOCKHOLM,,,,KKB Fastigheter AB,SWE,71318000,638982-2025,2025
Peab Asfalt AB,anbudsyd@peabasfalt.se,SWE,Vintrie,,Bjäre Plats 11,3920000,Trafikverket Myndighet,SWE,44113620,491689-2025,2025
Pollex Aktiebolag,anbud.syd@pollex.se,SWE,NÖDINGE,,Rödjans väg 9,10000000,Skövde kommun,SWE,45232151,61008-2025,2025
SWECO Sverige AB,anbud.syd.society@sweco.se,SWE,STOCKHOLM,,Box 34044,1000000,"Region Skåne, Skånetrafiken",SWE,71311200,338642-2025,2025
