company_name,email,country,city,website,address,contract_value,authority,authority_country,cpv,notice_id,year
SAS,hege.rein@sas.no,NOR,Lysaker,,Lysaker torg 15,,Rogaland fylkeskommune,NOR,60410000,853615-2025,2025
RestaurantAssistanse AS,hege@restaurantassistanse.no,NOR,Oslo,,Kristian Augusts gate 3,,Utenriksdepartementet,NOR,55000000,850783-2025,2025
Brødrene Dahl A/S (hovedenhet),Hege.seim@dahl.no,NOR,OSLO,,Brynsengveien 5,20000000,Sandefjord Kommune,NOR,44160000,188752-2025,2025
Sikri AS,hege.tveit@sikri.no,NOR,Oslo,,Dronning Mauds gate 10 ,5997800,Utenriksdepartementet,NOR,92512000,696004-2024,2024
ABOVEIT AS,hei@aboveit.no,NOR,OSLO,,Dronning Eufemias gate 8,18330000,The Brønnøysund Register Centre,NOR,72413000,76587-2024,2024
Autoria Bil AS,hei@autoria.no,NOR,Moss,,Ryggeveien 55,2000000,Moss kommune,NOR,66114000,463367-2025,2025
Breakfast AS,hei@breakfast.no,NOR,TØNSBERG,,Møllegaten 6 B,,Vestfoldmuseene IKS,NOR,79822500,696456-2025,2025
CheckWare AS,heidi.aabel@checkware.com,NOR,Trondheim,,Beddingen 8,24000000.0,Vastra Gotalandsregionen,SE,33156000,449514-2020,2020
Dignio AS,heidi.aarsten@dignio.com,NOR,Oslo,,,,Larvik kommune,NOR,33000000,587539-2024,2024
Compass Group Norge AS,heidi.dokken@compass-group.no,NOR,Asker,,Drengsrudbekken 12,60000000,AVINOR AS,NOR,55500000,829445-2025,2025
First Mover Group  Norge AS,heidi.eskerud@firstmovergroup.no,NOR,Lysaker,,Strandveien 50,,NTNU,NOR,60000000,534791-2025,2025
Lakselv Hotell AS,heidi@lakselvhotell.no,NOR,Lakselv,http://www.lakselvhotell.no,Boks 84,117000000.0,Politiets fellestjenester,NO,55110000,365883-2021,2021
Optimera AS,heidi.langseth@anbudsjuristen.no,NOR,OSLO,,�stre Aker vei 260,7000000,Politiets fellestjenester,NOR,39300000,586946-2025,2025
Dynabyte Consulting AS,heidi.lyche@dynabyte.no,NOR,Oslo,,Storgata 10B,40000000,NORCE Research AS,NOR,75000000,627915-2025,2025
Menon Economics AS,heidi@menon.no,NOR,Oslo,,Sørkedalsveien 10B,90000000,Nye Veier,NOR,79410000,469205-2024,2024
NCC INDUSTRY AS,heidi.nordheim@ncc.no,NOR,Oslo,,Innspurten 9,9000000,Romerike Avfallsfordeling IKS,NOR,90000000,680410-2025,2025
MIO OMSORG AS,heidi.ramfjord@mio.no,NOR,OSLO,,Karenslyst allé 8B,115000000,Bergen kommune - Innkjøp konsern,NOR,98513100,344624-2024,2024
Siste Skrik Kommunikasjon AS,heidi@sisteskrik.no,NOR,Oslo,,Postboks 5343 Majorstuen,,Rogaland fylkeskommune,NOR,79340000,438369-2025,2025
GK Norge AS,heidi.stavrum@gk.no,NOR,Oslo,,Ryenstubben 12,,Lørenskog kommune,NOR,71315410,610600-2025,2025
Universitetet i Sørøst-Norge,heidi.sten-nilsen@usn.no,NOR,Kongsberg,,Postboks 235,3970000,Oslo kommune v/ Utdanningsetaten,NOR,80430000,384887-2024,2024
Tian Helse AS,heidi@tiangruppen.no,NOR,HARSTAD,,Mølnholtet 42,2500000,Bardu kommune,NOR,85000000,602789-2025,2025
DR.DROPIN AS,hei@drdropin.no,NOR,OSLO,,Bogstadveien 54,15000000,NORGES BANK,NOR,85147000,379046-2024,2024
Klubben AS,heidrun@klubben.no,NOR,Flisa,,Færderveien 49,10000000,Innherred Anskaffelser,NOR,37000000,171249-2024,2024
EIWA AS,hei@eiwa.no,NOR,Karmsund,,Norevegen 12A,5000000.0,Haugesund kommune,NO,45231113,285150-2020,2020
Eviny Digital AS,hei@eviny.no,NOR,Bergen,,Solheimsgaten 5,,BKK AS,NOR,72222300,411791-2024,2024
Fretex Pluss AS,hei@fretex.no,NOR,Sandnes,,,25938000,ARBEIDS- OG VELFERDSETATEN,NOR,85312300,401143-2024,2024
Halogen AS,hei@halogen.no,NOR,OSLO,,Nedre Slottsgate 15,4400000,Digitaliseringsdirektoratet,NOR,79415200,5183-2025,2025
Hyre AS,hei@hyre.no,NOR,OSLO,,,9800000000,Trondheim kommune,NOR,50111000,362481-2024,2024
Grindaker AS,heikki.granroth@grindaker.no,NOR,Oslo,,Postboks 1340 Vika,2600000,Volda Kommune,NOR,71410000,603122-2025,2025
Plandent AS,heiko.heilmann@plandent.no,NOR,OSLO,,Østensjøveien 27,12000000,"Anskaffelser i Akershus, Buskerud og Østfold KO",NOR,33192400,674518-2025,2025
Kolonial.NO AS,hei@kolonial.no,NOR,Oslo,,Nydalsveien 28,73000000.0,Brum kommune,NO,98390000,293456-2020,2020
FREDRIKSTAD VANN AVLØP OG RENOVASJONSFORETAK FREVAR KF,heiras@frevar.no,NOR,FREDRIKSTAD,,Postboks 1430,120000000,Hadeland og Ringerike Avfallsselskap AS,NOR,90510000,438707-2025,2025
Sannum & Bergestuen AS,hei@sannumbergestuen.no,NOR,OSLO,,Fastingsgate 8,8000000,Norsk Tipping AS,NOR,79400000,717034-2025,2025
BMA Heisteknisk rådgivning AS,heisteknisk@bma.no,NOR,OSLO,,Lilletorget 1,,STATSBYGG,NOR,71310000,413273-2025,2025
Techfolk AS,hei@techfolk.no,NOR,OSLO,,Universitetsgata 2,18330000,The Brønnøysund Register Centre,NOR,72413000,76587-2024,2024
Udelt AS,hei@udelt.no,NOR,Trondheim,,Dronningens Gate 41,10000000,Digitaliseringsdirektoratet,NOR,72000000,261860-2025,2025
Went AS,hei@went.no,NOR,Stord,,,5601185,Stord kommune,NOR,42520000,374932-2024,2024
Dagens Næringsliv ,helena.ahlmen@dngroup.com,NOR,oslo,, Christian Krohgs gate 16,55000000,Departementenes sikkerhets- og serviceorganisasjon,NOR,22210000,759736-2024,2024
Becton Dickinson Norway AS,helena.bragd@bd.com,NOR,Oslo,,Gjerdrums vei 8,12000000.0,SYKEHUSINNKJP HF,NO,33140000,612845-2022,2022
Dräger Norge AS,helena.jagland@draeger.com,NOR,Oslo,,Innspurten 9,2228492,Sykehusbygg HF,NOR,33157400,246591-2025,2025
Helen Blind Brandsfjell,helenbb@rorosnet.no,NOR,Røros,,,,Sametinget,NOR,79530000,568535-2024,2024
Nord Ddb Oslo AS,helene.follesoy@no.nordddb.com,NOR,Oslo,,Frøyas gate 17,20000000,Entur AS,NOR,79000000,502864-2024,2024
Hartmark Executive search,helene@hartmarkexecutive.no,NOR,oslo,,,45000000.00,Vygruppen AS,NOR,79600000,251835-2024,2024
Otis AS,helene.jensen@otis.com,NOR,Oslo,,Stømsveien 258,,Verdal Kommune,NOR,50000000,625907-2025,2025
Rambøll Management Consulting,helene.lindeman@ramboll.com,NOR,Oslo,,"Hoffsveien 4, Skøyen",6000000,Kolumbus AS,NOR,71620000,758419-2024,2024
Tellu AS,helene.munthe-aasbo@tellu.no,NOR,Lysaker,,Lysaker Torg 15,,Asker kommune,NOR,79711000,8046-2024,2024
Becton Dickinson Norway AS,helene.oskarsdottir@bd.com,NOR,Oslo,,Gjerdrums vei 8,,SYKEHUSINNKJØP HF,NOR,33140000,792441-2025,2025
Ruden AS,helene@rudenas.com,NOR,Engelsviken,,Mariusbakken 1D,3786350.0,Statens vegvesen,NO,71351910,292393-2022,2022
Trigger,helene.simonsen@trigger.no,NOR,Oslo,,Torggata 15,25000000,Medietilsynet,NOR,79000000,274193-2025,2025
Metier OEC AS,helene.soreide@metieroec.no,NOR,Oslo,http://www.metieroec.no,"Postboks 118, Smestad",1000000000.0,Politiets fellestjenester,NO,72220000,032362-2020,2020
Vind Technologies AS,helene@vind.ai,NOR,Oslo,,Grundingen 2,,Riksantikvarieämbetet,SWE,22456000,126874-2025,2025
Von kommunikasjon,helene@vonkommunikasjon.no,NOR,Oslo,,Damstredet 8,8000000,Nasjonalbiblioteket,NOR,79822500,561184-2025,2025
Nordlys Vikar AS,helen@nordlysvikar.no,NOR,Ytre Enebakk,,Andersrudveien 1,,Flå kommune,NOR,79000000,781180-2025,2025
Prosjektutvikling Midt-Norge AS,helen@pumn.no,NOR,Stjørdal,,Stokmovegen 2,2300000,MUSEENE ARVEN AS,NOR,71000000,846250-2025,2025
Synfaring AS,helen@synfaring.no,NOR,FREKHAUG,,Mjåtveitflaten 23,,Bergen kommune - Etat for bygg og eiendom,NOR,71000000,702957-2025,2025
Rogaland Landbrukspark SA,helga.helleso@roglp.no,NOR,Klepp Stasjon,,Postvegen 209,14400000,Rogaland fylkeskommune,NOR,73200000,203993-2024,2024
Toma AS,Helga.Perander@toma.no,NOR,Godvik,,Janaflaten 30,15000000,Direktoratet for samfunnssikkerhet og beredskap (DSB),NOR,90910000,194136-2025,2025
Ama Salg Møre AS,helge@ama.no,NOR,6440,,Sylteveien 141,3500000,NTNU,NOR,42000000,110569-2025,2025
Arkipartner AS,helge@arkipartner.no,NOR,Stavanger,,Jens Zetlitzgate,24000000.0,Sandnes Kommune,NO,71200000,302601-2020,2020
NORGESHUS EGERSUND AS,helge.ase@norgeshus.no,NOR,Egersund,,Gamle Sokndalsveien 53,1498999.9,Eigersund Kommune,NO,45300000,517236-2023,2023
ARX GROUP AS,helge.berset@arx.ing,NOR,Bergen,,Vaskerelven 39,,GKI Grenlandskommunenes Innkjøpsenhet,NOR,71332000,846940-2025,2025
Pini Norge,helge.berset@pini.group,NOR,Bergen,,Lars Hilles gate 30,602500000,Øvre Romerike Innkjøpssamarbeid,NOR,71000000,654841-2025,2025
Bygg og Maskin as,helge@byggogmaskin.no,NOR,Sandefjord,,Nordre Kullerød 8,70000000,Horten kommune,NOR,45000000,583218-2024,2024
DNB Bank ASA,helge.heiberg@dnb.no,NOR,Oslo,,Dronning Eufemias gate 30,3000000000,Viken Vest Innkjøpssamarbeid (VVI),NOR,66000000,669970-2024,2024
Sivilingeniør Helge Hopen AS,helge.hopen@bergen.online.no,NOR,Bergen,,Øyjordslien 26,4000000,Bergen kommune - Bymiljøetaten,NOR,63712710,303009-2024,2024
HSH Entreprenr,helge@hsh-as.no,NOR,Kristiansand,,Markensgtate 42,120000000.0,Agder fylkeskommune,NO,45210000,209953-2021,2021
Hallingdal trepellets AS,helge@htp.as,NOR,Ål,,Kleivi næringspark,25000000,"Anskaffelser i Akershus, Buskerud og Østfold KO",NOR,09134230,563595-2025,2025
Machina AS,helge@machina.no,NOR,Bergen,,Bryggen 9,6549000,Nasjonal kommunikasjonsmyndighet (Nkom),NOR,72000000,397738-2024,2024
Nagelld AS,helge@nagelld.no,NOR,Frekhaug,,Mjåtveitflaten 45,6000000,NDLA,NOR,72200000,146828-2024,2024
"Ekornes AS, Contract Department",helge.overa@ekornes.com,NOR,Ikornnes,,Industrivegen 1,,Försvarsmakten,SWE,39100000,761995-2025,2025
Gartner Norge AS,Helge.Rosebo@gartner.com,NOR,OSLO,,Karenslyst allé 57,5468800,Husbanken,NOR,72000000,233655-2025,2025
Sem & Stenersen Prokom AS,helge.ruud@prokom.no,NOR,Oslo,,Postboks 6900 St Olavs pl,1,STATENS JERNBANETILSYN,NOR,72000000,416433-2025,2025
Norconsult Norge AS,Helge.skjaerpe@norconsult.com,NOR,Sandvika,,Vestfjord gt 4,2300000,MUSEENE ARVEN AS,NOR,71000000,846250-2025,2025
HANS IVAR SLÅTTØY TRANSPORT AS,helge@slaattoy.no,NOR,SØMNA,https://www.slaattoy.no,Kystveien 105,,Gauldal Brann og Redning IKS,NOR,34144200,454967-2024,2024
DLVRY AS,helge.tolaas@dlvry.no,NOR,Oslo,,Olaf Helsets Vei 5,,GKI Grenlandskommunenes Innkjøpsenhet,NOR,15000000,825536-2025,2025
TRY Reklamebyrå,helge@try.no,NOR,Oslo,,Øvre Slottsgate 8,8000000,Norsk Tipping AS,NOR,79400000,717034-2025,2025
CETUS AS,helgeviks@gmail.com,NOR,KOPERVIK,,Kaien 11,3240000,Havforskningsinstituttet,NOR,63726700,676778-2024,2024
Evolo Technologies AS,heljar@evolo.no,NOR,Alta,,Markedsgata 3,2800000,Sandnes kommune,NOR,72260000,167072-2025,2025
Habberstad AS,helle.bjorge@habberstad.no,NOR,Oslo,,Karenslyst alle 2,10000000,Nye Veier,NOR,79600000,249871-2025,2025
Biblioteksentralen SA,helle.forsbak@bibsent.no,NOR,OSLO,,Alf Bjerckes vei 20,,"Anskaffelser i Akershus, Buskerud og Østfold KO",NOR,72000000,758754-2025,2025
BS e-bok AS,helle.forsbak@bsebok.no,NOR,Oslo,,Alf Bjerckes vei 20,,Oslo kommune v/ Utdanningsetaten,NOR,80420000,848370-2025,2025
Lyreco Norge AS,helle.sogaard@lyreco.com,NOR,Lørenskog,,Solheimveien 6,4255256,Moss kommune,NOR,30190000,45933-2025,2025
Hellesy Verft AS,hellesoy@hv.no,NOR,Lfallstrand,,Lfallstrand 281,36000000.0,Oslo kommune v/ Bymiljetaten,NO,34500000,040564-2020,2020
DigiFarm AS,hello@digifarm.io,NOR,Hamar,,,397515.00,Nacionalinė mokėjimo agentūra prie Žemės ūkio ministerijos,LTU,72260000,127684-2024,2024
Foxway,hello@foxway.com,NOR,Oslo,,,6000000,Det kongelige hoff,NOR,30000000,412440-2024,2024
Megapop AS,hello@megapopgames.com,NOR,Oslo,,Trondheimsveien 2 - Bygg A,5300000,Norsk Helsenett SF,NOR,72268000,84610-2024,2024
Matilda Foodtech Norge AS,hello-no@matildafoodtech.com,NOR,TRONDHEIM,,Krambugata 2,2400000.0,Brum kommune,NO,72220000,287501-2022,2022
Helseapps AS,helseboka@reply.socialboard.com,NOR,Harstad,,,,Skien kommune,NOR,48814000,30071-2024,2024
KPMG AS,helse@kpmg.no,NOR,Oslo,,Postboks 7000 Majorstua,2500000,"Anskaffelser i Akershus, Buskerud og Østfold KO",NOR,72000000,230231-2024,2024
Salls fjellservice,hemsedaltaxisentral@gmail.com,NOR,3560,,lykkjavegen12a,5000000,Hemsedal kommune,NOR,60000000,580384-2024,2024
Norconsult Norge AS,henning.arild.myhre@norconsult.com,NOR,Sandvika,,Vestfjordgaten 4,5000000,Tromsø kommune,NOR,71320000,141679-2025,2025
Banefjell AS,henning@banefjell.no,NOR,Orre,,,175000000,Bane NOR SF,NOR,45000000,549796-2024,2024
Henning Bang AS,henning.bang@psykologi.uio.no,NOR,Oslo,,"Holmenveien 41 D, 0374 Oslo",1800000,STATSBYGG,NOR,79400000,759695-2025,2025
Pon Equipment AS,henning.borge@pon.com,NOR,Skedsmokorset,,Bølerveien 60,6000000,BIR AS,NOR,42418000,360082-2025,2025
Markedspilotene AS,henning@glasspaper.no,NOR,Oslo,,Brynsveien 12,5000000,Høgskulen på Vestlandet,NOR,79000000,169828-2024,2024
XboXLab AS,henning.jansen@xboxlab.no,NOR,SOLBERGELVA,,Lillevinnes 5,2760000,SYKEHUSINNKJØP HF,NOR,33696500,126426-2024,2024
MT Klima AS,henning@mt-klima.no,NOR,Hønefoss,,Tyrimyrveien 2,106000000,Viken Vest Innkjøpssamarbeid (VVI),NOR,71315410,321006-2024,2024
SES Elektro AS,henning@ses-elektro.no,NOR,SOLA,,Skvadronvegen 27,32500000,Sola kommune,NOR,50710000,494741-2024,2024
Veterinær Rune Henning Sørum ,henning.sorum@nmbu.no,NOR,Vesterøy,,,,Fredrikstad kommune,NOR,85200000,587111-2024,2024
Konica Minolta Business Solutions Norway AS,henning.tronnes@konicaminolta.no,NOR,Oslo,http://www.konicaminolta.no,Maridalsveien 323,24000000.0,Departementenes sikkerhets- og serviceorganisasjon,NO,30200000,349468-2021,2021
Sopra Steria AS,henning.tronnes@soprasteria.com,NOR,Oslo,,Biskop Gunnerusgate 14A,,Skatteetaten,NOR,72000000,528228-2025,2025
Tools AS,henning.trosterud@tools.no,NOR,Tomter,http://Mr,Rosenholmveien 25,16000000.0,Oslo kommune Energigjenvinningsetaten,NO,44510000,287843-2020,2020
Vaare AS,henning@vaare.pro,NOR,Trollåsen,,Rosenholmveien 25,1500000,Tromsø kommune,NOR,72000000,384530-2025,2025
Verte as,henning@verte.no,NOR,Alta,,postboks 1034,24000000,Sør-Varanger kommune,NOR,71300000,172998-2025,2025
Hafslund Strøm AS,henning.waage-larsen@fortum.com,NOR,oslo,,drammensveien 144,3000000,Søndre Follo Renseanlegg IKS,NOR,09000000,760025-2024,2024
Strex Payment AS,henrich.neumann@strex.no,NOR,Oslo,,Drammensveien 133,9503200,Viken fylkeskommune,NOR,64212100,484953-2024,2024
Advania Norge AS,henriette.ask@advania.no,NOR,Oslo,,Pilestredet 33,4000000,Sola kommune,NOR,72600000,537472-2025,2025
WSP Norge AS,Henriette.Berntsen@wsp.com,NOR,Oslo,,,100000000,Institutt for Energiteknikk,NOR,79421000,271422-2024,2024
4Service Eir Renhold AS,henriette.haugsnes@4service.no,NOR,Oslo,,Brynsalléen 4,920000000,Oslo kommune v/ Utviklings- og kompetanseetaten,NOR,90911000,451127-2025,2025
KPMG AS,henriette.rugland@kpmg.no,NOR,Oslo,,"Sørkedalsveien 6, Postboks 7000",20000000,Entur AS,NOR,72000000,500854-2024,2024
ECIT SOLUTIONS ONE AS,henriette.torgersen.dybwad@ecit.no,NOR,DRAMMEN,,Bjørnstjerne Bjørnsons gate 110,,Ålesund kommune,NOR,32400000,681039-2025,2025
NoA Ignite AS,henriette.vien@noaignite.com,NOR,Oslo,,Nedre Vollgate 11,,Entur AS,NOR,72000000,775134-2025,2025
Sopra Steria AS,henrik.aaspettersen@soprasteria.com,NOR,Oslo,,Biskop Gunnerusgate 14A,,Norsk Tipping AS,NOR,72000000,546065-2025,2025
Brokke VVS AS,henrik@brokkevvs.no,NOR,Rysstad,,Rysstad industriveg 24,7000000,Bykle kommune,NOR,50000000,165606-2025,2025
Controlpartner.no,henrik@controlpartner.no,NOR,Porsgrunn,,Lunderingen 5,70000000,Asker kommune,NOR,72000000,409124-2025,2025
Mesta AS,henrik.engeseth@mesta.no,NOR,Lysaker,,Strandveien 15,409738350,Vestland fylkeskommune,NOR,45000000,428341-2025,2025
GP Digital AS,henrik@gp.no,NOR,Halden,,Os Allé 13,3000000,Marker Kommune,NOR,50310000,210118-2025,2025
Sweco Norge AS,henrik.hagstrom@sweco.no,NOR,Sköien,,Postbox 80,70000000,Bane NOR SF,NOR,71311000,773628-2024,2024
ILT Norge AS,henrik.halvarsson@ilteducation.com,NOR,Oslo,,Dronning Eufemias gate 59,,Oslo kommune v/ Utdanningsetaten,NOR,80420000,845958-2025,2025
EDA ELEKTRO DATA OSLO AS,henrik.hjelm@eda.no,NOR,OSLO,,Postboks 84 Haugenstua,150000000,Oslo kommune v/ Utviklings- og kompetanseetaten,NOR,50711000,9147-2025,2025
Innlandet Entreprenørsupport AS,henrik@innes.as,NOR,"Ulnes, Nord-Auldal kommune",,,200000000,Bane NOR SF,NOR,71355000,98033-2025,2025
Zoaring AS,henrik.jesman@zoaring.com,NOR,Stavanger,,Breigata 7-9,,"Barne-, Ungdoms- og Familiedirektoratet",NOR,80420000,422099-2025,2025
Konsis Grafisk AS,henrik@konsis.no,NOR,Oslo,,Økernveien 121,2500000,Stiftelsen Design og arkitektur Norge,NOR,79822500,67743-2024,2024
Kreativ Catering Tommy Østhagen AS,henrik@kreativcatering.no,NOR,Oslo,,Olaf Helsets Vei 5,4000000,Statens arbeidsmiljøinstitutt,NOR,15000000,341223-2025,2025
Protector Forsikring ASA,henrik.latun@protectorforsikring.no,NOR,Oslo,http://www.protectorforsikring.no,Filipstad brygge 1,4571780.0,Oxelosunds kommun,SE,66512100,427075-2020,2020
Norwaste AS,henrik.lystad@norwaste.no,NOR,Oslo,,Øvre Vollgate 13,6000000,Romerike Avfallsforedling IKS,NOR,79723000,211976-2025,2025
Maritime Partner,henrik@maritime-partner.com,NOR,Aalesund,,Breivika Industriveg 65,495864000,Danish Ministry of Defence Acquisition and Logistics Organisation,DNK,34000000,172231-2025,2025
Experis AS,henrik.pettersen@no.experis.com,NOR,Oslo,,Lakkegata 53,9200000,Entur AS,NOR,72000000,83874-2025,2025
PGM AS,henrik@pgm.no,NOR,Maura,,Vestre Hurdalsveg 31,12000000,Tromsø kommune,NOR,37400000,117842-2025,2025
Leica Geosystems AS,henrik.sovik@leica-geosystems.com,NOR,OSLO,,Sven Oftedals vei 10,4000000,STATENS KARTVERK,NOR,38112100,617268-2024,2024
Takspesialisten AS,henrik@takspesialisten.no,NOR,Egersund,,Nyåskaiveien 1,,Rogaland fylkeskommune,NOR,50000000,802880-2025,2025
St1 Norge AS,henrik.tronsgaard@st1.com,NOR,OSLO,,DRAMMENSVEIEN 134,76000000,Innherred Anskaffelser,NOR,09000000,293084-2025,2025
Viedu AS,henrik@veidu.no,NOR,Gamle Fredrikstad,,Torvgaten 64,3500000,Bergen kommune - Innkjøp konsern,NOR,72260000,538730-2024,2024
Workhand AS,henrik.velle@workhand.no,NOR,Oslo,,Tevlingveien 15,99000000,Direktoratet for samfunnssikkerhet og beredskap (DSB),NOR,18000000,289613-2024,2024
Maskintråkk AS,henrik.vinje@ntebb.no,NOR,Meråker,,,,Meråker kommune,NOR,92610000,727786-2024,2024
Norsk Gjenvinning AS,henrik.wagtskjold@ngn.no,NOR,OSLO,,Haraldrudveien 31,2000000,Renovasjon i Grenland IKS,NOR,90512000,793709-2025,2025
Sverresborg Malerservice as,henrik.yksnoy@sbmaler.no,NOR,Heimdal,,Heimdalsveien 12,,Verdal Kommune,NOR,50000000,625907-2025,2025
Eiqon AS,henry.nordhagen@eiqon.no,NOR,Lierstranda,,Sankt Hallvardsvei 3 – inngang B,91311070,Buskerud fylkeskommune,NOR,45221100,273365-2025,2025
Bergstø AS,herlof.nilssen@outlook.com,NOR,Randaberg,,Fjellrappveien 5,2941952,Norsk Helsenett SF,NOR,79400000,143974-2025,2025
NORSK GJENVINNING DOWNSTREAM AS,herman.haukedal@ngn.no,NOR,Lysaker,,Lysaker Torg,16000000,Nord-gudbrandsdal Renovasjonsselskap Iks,NOR,90000000,578485-2025,2025
Hilde Estensen,hestensen@hotmail.com,NOR,Misvær,,,,Saltdal Kommune,NOR,85200000,519706-2024,2024
Nordre Hestnes Gård AS,hestnesgard@gmail.com,NOR,Laksvatn,,Selnesveien 1007,54000000,Tromsø kommune,NOR,85300000,174063-2025,2025
Grindaker AS,hg@grindaker.no,NOR,Oslo,,postboks 1340 Vika,70000000,Oslobygg KF,NOR,71000000,576229-2025,2025
Wikborg Rein Advokatfirma AS,hhe@wr.no,NOR,Oslo,,Postboks 1513 Vika,40000000,Nærings- og fiskeridepartementet,NOR,79100000,50479-2024,2024
Fuglafjell AS,hh@h2ardanger.no,NOR,NORHEIMSUND,,Sandvenvegen 17,54000000,Voss Herad,NOR,45214100,517681-2024,2024
ONEPARK AS,hhl@onepark.no,NOR,Oslo,,Bøkkerveien 5,650000000,Sandefjord Lufthavn AS,NOR,63712400,525575-2024,2024
Advokatfirmaet Lund & Co DA,hh@lundogco.no,NOR,Oslo,,Akersgaten 30,2000000,Justis- og beredskapsdepartementet,NOR,73000000,119152-2025,2025
Arne Olav Lund AS,h.hole@aol.no,NOR,Larvik,,Ringdalskogen 103,,Viken fylkeskommune,NOR,45000000,10266-2024,2024
Opinion,hh@opinion.no,NOR,Oslo,,Vulkan 16,1500000,Direktoratet for forvaltning og økonomistyring (DFØ),NOR,79311100,603291-2025,2025
HH EIENDOMSTJENESTER AS,hhtjenester@hotmail.com,NOR,VIKHAMMER,,,10000000,Malvik kommune,NOR,90620000,564963-2024,2024
SYSTRA Norge AS,hhuse@systra.com,NOR,Lysaker,,Postboks 438,,Norske tog AS,NOR,50222000,785701-2025,2025
Norconsult Norge AS,hilda.ofsthus@norconsult.com,NOR,Sandvika,,Vestfjordgaten 4,70000000,Oslobygg KF,NOR,71000000,576229-2025,2025
VESO Aqualab,hilde.bjoru@veso.no,NOR,NAMSOS,,Beisvågveien 107,1400000,Sveriges Lantbruksuniversitet,SWE,73100000,688154-2024,2024
Telenor Norge AS,hilde.bohler-thomassen@telenor.no,NOR,Fornebu,,Snarøyveien 30,,AVINOR AS,NOR,64210000,862695-2025,2025
Dynamon AS,hilde@dynamon.no,NOR,Bergen,,Fjellveien 66,3984000,Tromsø kommune,NOR,72268000,38676-2025,2025
KLAR Kompetanse AS,hilde@klarkompetanse.no,NOR,KARMSUND,,Skogveien 23 C,,Oslo kommune v/ Utdanningsetaten,NOR,80420000,848370-2025,2025
"Amedia Salg og Marked AS, Østfold-Follo",hilde.lovsletten@amedia.no,NOR,Oslo,,Hieronymus Heyerdahlsgt. 1,15000000,Nasjonalbiblioteket,NOR,79000000,574364-2024,2024
Geodata as,hilde.lund@geodata.no,NOR,Oslo,,Postboks 9036 Grønland,,Novari IKS,NOR,48000000,626163-2025,2025
Ragn-Sells AS,hilde.odegard@ragnsells.com,NOR,Lørenskog,,Solheimveien 101,18000000,Romerike Avfallsfordeling IKS,NOR,90510000,408688-2025,2025
Redink vest AS,hilde@redink.no,NOR,Bergen,,Strandgaten 18,5000000,Høgskulen på Vestlandet,NOR,79000000,169828-2024,2024
Bryn Byggklima AS,hilde.salomonsen@brynbk.no,NOR,Asker,,Drengsrudbekken 6,25000000,Asker kommune,NOR,50000000,397412-2024,2024
Skogholt Yrkesbekledning A/S,hilde@skogholt.no,NOR,Drammen,,Syretårnet 20,36000000,Viken Vest Innkjøpssamarbeid (VVI),NOR,18000000,639912-2025,2025
Asplan Viak AS,hilde.solhaug@asplanviak.no,NOR,Sandvika,,Kjørboveien 12. Postboks 24,2500000,Sarpsborg kommune,NOR,71240000,346705-2024,2024
Uppstad og de,hilde@uppstadogde.no,NOR,Stavanger,,Mostølveien 35A,14400000,Rogaland fylkeskommune,NOR,73200000,203993-2024,2024
Signo,hilde.wangen.aasarmoen@signo.no,NOR,Oslo,,Solveien 119 a,300000000,Sarpsborg kommune,NOR,85000000,98499-2025,2025
Adaptor Hjelpemidler AS,hjelpemidler@adaptor.no,NOR,OSLO,,Pilestredet 75 C,172141000.0,Arbeids- og Velferdsetaten (NAV),NO,33196000,349467-2021,2021
Varodd Velferdsteknologi AS,hjelpemidler@varodd.no,NOR,KRISTIANSAND S,,Postboks 8343,792363000,ARBEIDS- OG VELFERDSETATEN,NOR,33196200,805675-2025,2025
Veterinærene Myren og Ulsrud AS,hjmyren@halden.net,NOR,1789,,Nygårdsgata 332,2000000,Sarpsborg kommune,NOR,85200000,218567-2025,2025
LY areal & landskap,hjordis@ly-al.no,NOR,5501,,"Postboks 2, Strandgaten 202",,Stord kommune,NOR,71000000,846470-2025,2025
Bouvet Norge AS,hjs@bouvet.no,NOR,Oslo,,,20000000,Oslo kommune v/ Utviklings- og kompetanseetaten,NOR,79400000,134454-2024,2024
Computas,hkd@computas.com,NOR,Lysaker,,Lysaker torg 45,130000000,Direktoratet for samfunnssikkerhet og beredskap (DSB),NOR,72000000,246735-2024,2024
Presis Vegdrift AS,hki@pvdrift.no,NOR,Nesttun,,Hardangervegen 129,453483081,Vestland fylkeskommune,NOR,50230000,806785-2025,2025
Skau Maskindrift AS,hkskau@gmail.com,NOR,ROA,,Myllavegen 136,10000000,Lunner Kommune,NOR,90620000,326850-2025,2025
Bull & Co Advokatfirma AS,hl@bull.no,NOR,Oslo,,Obseratoriegata 1b,40000000,NORCE Research AS,NOR,75000000,627915-2025,2025
HENNING LARSEN ARCHITECTS AS,HL-SHI@henninglarsen.com,NOR,OSLO,,Harbitzalléen 5,30000000,SYKEHUSINNKJØP HF,NOR,71000000,69803-2025,2025
falck Redning As,h.magnusson@falck.no,NOR,Oslo,,Maridalsveien 300,4899700.0,Oslo kommune v/ Bymiljetaten,NO,60000000,341078-2021,2021
Agder Aviation Tech Team AS,hminde@aatt.no,NOR,Kristiansand,,Høivold brygge 16,7100000,FORSVARSMATERIELL,NOR,50600000,416234-2024,2024
